"Gene ID","Gene Name","Gene Description",FC(M30/M5),Log2FC(M30/M5),Pvalue,Padjust,Significant,Regulate,M30_1,M30_2,M30_3,M5_1,M5_2,M5_3,M30,M5
EVM0014070,,-,3.61026820343,1.85210601755,0.000144698684847,0.00257846403585,yes,up,15.32,18.1,18.47,4.99,3.06,5.67,17.2966666667,4.57333333333
EVM0014074,,-,0.0706890708387,-3.82236901103,2.57539990504E-10,3.91435536548E-8,yes,down,6.07,8.79,6.89,134.01,135.74,24.25,7.25,98
EVM0014089,,-,3.94644852607,1.98055493213,0.00103652198067,0.0112822447021,yes,up,5.75,24.94,9.62,2.14,2.32,4.55,13.4366666667,3.00333333333
EVM0014126,,-,4.67123660196,2.22380452067,0.00569234770063,0.0391172280154,yes,up,3.78,1.83,3.67,0.71,0.76,0.51,3.09333333333,0.66
EVM0014150,,-,2.39008684818,1.25706304213,0.00339905033665,0.0269871465567,yes,up,18.29,16.92,20.35,6.13,7.59,8.62,18.52,7.44666666667
EVM0014159,,-,0.465601881382,-1.10283120706,0.00325376407617,0.0261906046069,yes,down,53.22,77.25,38.37,142.39,117.35,80.73,56.28,113.49
EVM0014179,,-,4.55181070605,2.18644056223,2.91033676538E-5,0.000749484233782,yes,up,87.99,230.02,69.86,20.65,18.26,37.27,129.29,25.3933333333
EVM0014217,,-,2.85685459324,1.51442760857,0.00116427637374,0.0122537519498,yes,up,8.06,14.16,9.99,4.51,2.93,3.22,10.7366666667,3.55333333333
EVM0014219,,-,2.27703022423,1.18715344126,0.00446942628954,0.0327317059794,yes,up,33.38,44.31,39.07,12.84,12.61,22.94,38.92,16.13
EVM0014235,,-,0.387553747787,-1.36753169085,1.91317636205E-5,0.000544599355191,yes,down,28.82,36.3,23.57,81.94,71.83,63,29.5633333333,72.2566666667
EVM0014247,,-,3.90977360751,1.96708507178,5.79858362694E-5,0.0012805618514,yes,up,431.22,480.32,594.49,139.57,60.37,176.16,502.01,125.366666667
EVM0014250,,-,2.08432124161,1.05957764708,0.00462739743317,0.0335594305724,yes,up,177.38,123.94,134.25,68.42,74.59,59.69,145.19,67.5666666667
EVM0014267,,-,0.278437185763,-1.84457619644,0.00696785130178,0.045330507231,yes,down,3.34,4.57,1.26,4.63,13.26,12.23,3.05666666667,10.04
EVM0014276,,-,0.0159113493402,-5.97380000314,0.00341091342694,0.0270101162653,yes,down,0,0,0,1.38,0.33,7.95,0,3.22
EVM0014281,,-,0.32127919871,-1.63810051865,0.00707936222642,0.0458174408122,yes,down,17.52,22.19,16.99,88.41,68.33,13.26,18.9,56.6666666667
EVM0014291,,-,0.359295807587,-1.47675599342,0.00603357111829,0.0407325956424,yes,down,15.49,38.24,15.09,104.22,43.66,30.18,22.94,59.3533333333
EVM0014303,,-,0.142149935318,-2.81451465233,0.00271268272615,0.0229459609806,yes,down,0.41,0.53,0.41,0.76,7.37,0.64,0.45,2.92333333333
EVM0014316,,-,4.19117777348,2.06735571629,2.02134334578E-6,9.0569034363E-5,yes,up,270.65,139.75,225.38,59.13,43.03,48.08,211.926666667,50.08
EVM0014336,,-,0.186508829802,-2.42268416194,0.000442801558578,0.00599018548222,yes,down,6.02,6.18,3.75,39.32,38.34,4.46,5.31666666667,27.3733333333
EVM0014340,,-,0.177179331115,-2.49671777902,0.000932160502216,0.0105143686264,yes,down,0.31,0.77,0.37,3.55,3.44,0.92,0.483333333333,2.63666666667
EVM0014351,,-,0.486190304012,-1.04040697259,0.00241791848787,0.0210235503744,yes,down,15.24,23.91,12.87,37.76,31.93,30.46,17.34,33.3833333333
EVM0014378,,-,6.05269490729,2.59757763226,0.00526727332607,0.0370886579725,yes,up,0.88,1.28,0.55,0.15,0.05,0.22,0.903333333333,0.14
EVM0014387,,-,2.44117088408,1.28757328856,9.87681037031E-5,0.00192604014051,yes,up,181.21,225.73,184.6,72.43,64.7,92.45,197.18,76.5266666667
EVM0014390,,-,0.389176344213,-1.36150407522,0.00295642622747,0.0244054716744,yes,down,9.65,12.54,8.03,35.97,26.01,12.07,10.0733333333,24.6833333333
EVM0014397,,-,3.31008670342,1.72686900705,0.000470201342559,0.0062356983864,yes,up,3.33,4.49,3.01,1.09,0.51,1.47,3.61,1.02333333333
EVM0014404,,-,0.472529391082,-1.08152402788,0.00552410413699,0.0382834986302,yes,down,34.16,51.69,23.35,79.43,83.92,51.9,36.4,71.75
EVM0014430,,-,0.361528718456,-1.46781784099,0.00232744695845,0.0204432918962,yes,down,1.94,5.38,3.82,10.02,10.88,7.7,3.71333333333,9.53333333333
EVM0014439,,-,2.06535063198,1.04638672696,0.00233177615243,0.0204697200969,yes,up,17.92,18.06,16.94,9.71,6.49,8.46,17.64,8.22
EVM0014441,,-,8.34660200127,3.06118897918,0.00463328665184,0.0335810392536,yes,up,15.57,2.3,9.49,0.94,0,2.31,9.12,1.08333333333
EVM0014443,,-,3.93382140331,1.97593146031,0.00289420843667,0.02396117038,yes,up,328.26,228.46,264.88,33.46,24.54,141.8,273.866666667,66.6
EVM0014448,,-,0.332210451175,-1.58983063441,0.00389948510687,0.0295617201036,yes,down,56.45,47.66,43.82,209.45,177.9,51.14,49.31,146.163333333
EVM0014451,,-,4.14113868394,2.0500275184,0.00333235445358,0.026588518319,yes,up,4.8,4.34,4.07,1.43,1.33,0.36,4.40333333333,1.04
EVM0014476,,-,0.264775903751,-1.91715626096,6.21090112361E-7,3.4388428614E-5,yes,down,168.4,210.19,114.67,429.04,625.75,669.73,164.42,574.84
EVM0014477,,-,0.0172363040774,-5.85840573442,0.00174362600263,0.0164424780528,yes,down,0,0.2,0,0,1.49,8.45,0.0666666666667,3.31333333333
EVM0014486,,-,0.00243769501097,-8.68026664832,1.50940597082E-12,4.17862870815E-10,yes,down,0.12,0.13,0,4.62,85.31,7.05,0.0833333333333,32.3266666667
EVM0014506,,-,3.49328104168,1.8045827152,3.10513762156E-5,0.000790458925238,yes,up,47.13,68.5,82.42,25.62,15.03,14.47,66.0166666667,18.3733333333
EVM0014522,,-,0.270154085243,-1.88814559647,0.00438141637719,0.032176739979,yes,down,26.86,21.05,11.12,98.56,96.54,15.79,19.6766666667,70.2966666667
EVM0014535,,-,7.66546011284,2.93837239105,1.2668152803E-8,1.20487345341E-6,yes,up,45.84,30.81,50.18,5.84,5.37,5.08,42.2766666667,5.43
EVM0014548,,-,6.6961544005,2.74333279406,0.00222406207883,0.0197364822027,yes,up,8.33,6.73,8.84,1.23,0,2.19,7.96666666667,1.14
EVM0014559,,-,0.256426325268,-1.96338371521,0.00201712541144,0.0183393802592,yes,down,7.09,9.07,7.37,54.25,27.83,7.18,7.84333333333,29.7533333333
EVM0014570,,-,0.415125358595,-1.26838103093,0.00588229268759,0.0399269630191,yes,down,16.62,31.21,11.46,30.75,41.67,57.36,19.7633333333,43.26
EVM0014571,,-,3.25772542044,1.70386501047,0.00644849632109,0.042795821261,yes,up,15.46,17.35,9.13,3.31,6.32,2.52,13.98,4.05
EVM0014586,,-,0.228157820093,-2.13189599199,0.000439582722353,0.00596224929539,yes,down,12.32,21.26,15.19,42.43,27.05,128.09,16.2566666667,65.8566666667
EVM0014611,,-,0.26034600807,-1.94149780908,8.42949583664E-5,0.00171724670112,yes,down,8.54,8.77,4.4,37.19,29.4,13.15,7.23666666667,26.58
EVM0014613,,-,11.889419201,3.57160633593,0.000448442481772,0.00604539460427,yes,up,11.8,4.96,9.81,0.83,0,1.39,8.85666666667,0.74
EVM0014632,,-,0.429759361943,-1.21839902695,3.20856784267E-5,0.000806198172851,yes,down,179.36,235.36,173.64,459.54,374.11,462.76,196.12,432.136666667
EVM0014641,,-,0.268800590393,-1.89539178804,0.00185827562595,0.0173026108283,yes,down,2.29,4.7,2.08,13.49,13.37,4.61,3.02333333333,10.49
EVM0014645,,-,0.194106807415,-2.36507737997,1.95251230494E-6,8.82501407099E-5,yes,down,47.4,61.42,36.14,340.32,276.75,93.61,48.32,236.893333333
EVM0014646,,-,0.0196674015564,-5.66804982744,1.27741064745E-11,2.82909960962E-9,yes,down,1.67,5.47,0.44,24.91,107.63,201.01,2.52666666667,111.183333333
EVM0014683,,-,0.241699246539,-2.04871511916,4.8431744363E-6,0.000181800806988,yes,down,62.43,71.21,48.94,318.6,288.82,115.37,60.86,240.93
EVM0014687,,-,2.28035810606,1.18926040214,0.00557726965254,0.0384724437013,yes,up,97.84,57.92,90.11,41.64,31.5,33.45,81.9566666667,35.53
EVM0014699,,-,0.1795068904,-2.4778888717,2.75332782365E-6,0.000115677076558,yes,down,1.37,2.44,1.55,6.27,10.76,10.68,1.78666666667,9.23666666667
EVM0014720,,-,0.147994281983,-2.756386659,2.56483084542E-5,0.000685543492541,yes,down,19.29,17.86,22.02,67.61,266.37,47.48,19.7233333333,127.153333333
EVM0014731,,-,0.387164717535,-1.36898060962,0.00486742343735,0.0348543489835,yes,down,5.24,9.32,5.22,24.07,16.45,7.63,6.59333333333,16.05
EVM0014734,,-,71.4395964036,6.1586520249,0.000231831385971,0.00369381498119,yes,up,1.55,1.67,2.11,0,0,0,1.77666666667,0
EVM0014741,,-,0.0544734358635,-4.19830332302,1.84151464375E-10,2.88373752748E-8,yes,down,0.4,2.12,0.66,15.49,25.31,11.63,1.06,17.4766666667
EVM0014743,,-,2.31354671306,1.2101062288,0.00336687998385,0.0267950412677,yes,up,68.67,122.51,78.21,47.97,38.91,23.54,89.7966666667,36.8066666667
EVM0014745,,-,5.32291184355,2.41221567299,0.000464784132197,0.00618847466354,yes,up,38.56,45.7,60.09,2.18,12.15,11.39,48.1166666667,8.57333333333
EVM0014791,,-,0.255554811518,-1.96829534061,0.00105506414698,0.0114222482337,yes,down,18.18,15.78,10.69,82.17,71.9,15.21,14.8833333333,56.4266666667
EVM0014801,,-,0.195170768516,-2.35719110384,3.62210018595E-9,4.06908834657E-7,yes,down,148.82,213.99,122.57,988.8,902.61,455.7,161.793333333,782.37
EVM0014811,,-,0.194795232496,-2.35996972618,0.000127037545087,0.00235019458411,yes,down,1.09,2.22,1.11,3.74,6.88,10.14,1.47333333333,6.92
EVM0014814,,-,0.196109434564,-2.35026915155,1.23773281945E-9,1.61248503361E-7,yes,down,16.73,20.74,13.55,92.43,96.11,58.32,17.0066666667,82.2866666667
EVM0014820,,-,5.86910694732,2.55314099726,2.41633850714E-6,0.000103196958337,yes,up,36.2,18.88,29.46,5.55,2.51,6.13,28.18,4.73
EVM0014823,,-,0.0717442752046,-3.80099247246,0.00197809812806,0.0180923039996,yes,down,0,0.5,0,2.83,2.69,0.86,0.166666666667,2.12666666667
EVM0014828,,-,0.390275108026,-1.35743664511,0.0046605772415,0.0337157858026,yes,down,28.5,50.62,37.15,50.05,84.55,140.74,38.7566666667,91.78
EVM0014832,,-,5.89696123421,2.55997171012,1.31895682851E-7,8.89034248365E-6,yes,up,26.19,20.27,15.67,4.52,1.81,3.82,20.71,3.38333333333
EVM0014849,,-,0.481029783421,-1.05580187228,0.00415953816896,0.0310622929833,yes,down,36.33,49.07,30.77,102.88,74.49,51.85,38.7233333333,76.4066666667
EVM0014862,,-,0.150728295339,-2.72997782384,6.27443318981E-6,0.000219082292211,yes,down,1.86,3,2.49,6.18,13.37,25.43,2.45,14.9933333333
EVM0014872,,-,0.364166460175,-1.45733003904,0.000410713076901,0.00567494191729,yes,down,32.46,25.03,21.75,54.67,81.03,72.04,26.4133333333,69.2466666667
EVM0014879,,-,2.80821136439,1.48965152641,0.00296731272375,0.0244823039682,yes,up,19.44,14.81,21.61,10.04,4.81,4.81,18.62,6.55333333333
EVM0014932,,-,0.267423111167,-1.90280394387,0.0068855535081,0.0448704228819,yes,down,3.41,7.02,3.31,4.17,29.16,13.05,4.58,15.46
EVM0014948,,-,3.96610534844,1.98772299921,0.000213709650874,0.00346925729581,yes,up,16.62,20.69,20.08,7.2,4.76,2.11,19.13,4.69
EVM0014983,,-,2.47295813262,1.30623781499,0.000346870897339,0.00503986834249,yes,up,35.37,35.84,33.14,14.8,9.79,15.89,34.7833333333,13.4933333333
EVM0014991,,-,2.04925565113,1.03509997635,0.00773909263381,0.0488912604327,yes,up,8.83,11.17,8.93,4.54,3.06,5.77,9.64333333333,4.45666666667
EVM0015009,,-,0.075768239913,-3.72226295512,4.03953438425E-8,3.27879065754E-6,yes,down,1.43,1.38,0.46,13.01,23.06,4.91,1.09,13.66
EVM0015012,,-,9.99504736488,3.32121340368,1.7169334259E-8,1.58438207748E-6,yes,up,75.24,100.52,168.44,19.18,4.19,10.8,114.733333333,11.39
EVM0015021,,-,0.32638649919,-1.61534671268,0.0014905571941,0.0145976678333,yes,down,0.68,1.99,0.82,2.74,4.15,2.78,1.16333333333,3.22333333333
EVM0015023,,-,4.12821944965,2.0455196642,0.00741303672551,0.0474110182985,yes,up,3.02,2.97,4.87,0.79,1.5,0.33,3.62,0.873333333333
EVM0015030,,-,0.122128463787,-3.03352861464,1.32623179119E-7,8.90068028521E-6,yes,down,394,204.7,185.18,3109.24,3309.01,880.93,261.293333333,2433.06
EVM0015037,,-,0.165311594504,-2.59674018002,0.0036270508446,0.0282018850175,yes,down,23.27,43.49,17.17,41.46,19.26,393.28,27.9766666667,151.333333333
EVM0015052,,-,0.0427076918984,-4.54936025894,2.77296664834E-7,1.6858549784E-5,yes,down,1.53,3.91,2.14,5.88,20.43,132.61,2.52666666667,52.9733333333
EVM0015061,,-,0.298316381623,-1.74508489148,0.00348411896543,0.0274045136078,yes,down,36.31,19.98,20.66,120.51,108.13,26.39,25.65,85.01
EVM0015074,,-,0.150957655719,-2.72778417085,0.00112986727517,0.0120043380189,yes,down,0.66,1.91,1.75,3.66,16.75,5.88,1.44,8.76333333333
EVM0015076,,-,4.83906280062,2.27472766241,3.7012972346E-6,0.000146008170555,yes,up,18.96,18.61,18.62,3.83,2.82,4.5,18.73,3.71666666667
EVM0015086,,-,0.480336208695,-1.057883529,0.00457986238436,0.0333481706885,yes,down,25.66,26.18,18.4,62.1,45.54,32.77,23.4133333333,46.8033333333
EVM0015095,,-,0.178375627746,-2.48700958799,6.98335776718E-7,3.74833133526E-5,yes,down,304.59,385.01,106.43,1189.79,1895.28,996.11,265.343333333,1360.39333333
EVM0015096,,-,2.43104152137,1.28157453432,0.00159099237592,0.0153538408883,yes,up,11323.47,8495.16,10771.09,6351.03,2907.11,3552.46,10196.5733333,4270.2
EVM0015101,,-,0.0928804999725,-3.42848045157,1.697349632E-6,7.7622452345E-5,yes,down,1.84,0.57,1.3,19.24,15.32,5.11,1.23666666667,13.2233333333
EVM0015111,,-,0.326230816211,-1.61603502744,0.000164618125218,0.00282935121426,yes,down,167.53,159.64,146.94,643.09,523.12,244.65,158.036666667,470.286666667
EVM0015117,,-,0.150737484002,-2.72988987729,8.61840112437E-5,0.0017488360292,yes,down,2.55,5.06,2.03,9.47,8.05,40.27,3.21333333333,19.2633333333
EVM0015124,,-,0.255725284196,-1.9673332844,5.47674007615E-5,0.001220684795,yes,down,38.91,35,37.47,67.96,151.27,194.2,37.1266666667,137.81
EVM0015144,,-,0.0485359536545,-4.36480235088,4.58634675215E-7,2.59496838316E-5,yes,down,3.29,3.04,1.63,4.45,113.54,33.64,2.65333333333,50.5433333333
EVM0015172,,-,0.0954636055065,-3.38890536409,0.000864169208659,0.00996816610256,yes,down,1.83,4.54,0.55,33.12,31.6,2.98,2.30666666667,22.5666666667
EVM0015183,,-,5.79443022721,2.53466680639,9.18853976815E-5,0.00182628117982,yes,up,178.24,130.63,261.45,70.31,16.08,13.54,190.106666667,33.31
EVM0015197,,-,10.0533069622,3.3295982384,0.00383287571945,0.0292282696894,yes,up,3.52,3.23,2.56,0,0.4,0.48,3.10333333333,0.293333333333
EVM0015223,,-,0.483558461376,-1.04823777532,0.00176137120312,0.0165896341202,yes,down,17.09,22.5,19.32,40.65,42.45,32.74,19.6366666667,38.6133333333
EVM0015235,,-,0.397366157462,-1.33145908727,0.00427121359956,0.0316371831983,yes,down,4.48,5.72,2.38,7.51,11.85,10.15,4.19333333333,9.83666666667
EVM0015246,,-,0.39802723185,-1.3290609558,0.00113555389706,0.0120378104059,yes,down,26.85,36.47,20.52,62.99,82.06,52.48,27.9466666667,65.8433333333
EVM0015256,,-,0.405490783819,-1.30225897031,0.000648253378405,0.00793202219843,yes,down,16.13,23.22,16.02,49.98,50.54,28.66,18.4566666667,43.06
EVM0015271,,-,0.0220154158865,-5.50534209173,0.000756863489015,0.00892972197124,yes,down,0,0.39,0,0.38,10.84,4.8,0.13,5.34
EVM0015285,,-,2.15992615877,1.11098199193,0.00116029015462,0.0122379997951,yes,up,85.65,81.25,85.39,43.87,31.49,37.64,84.0966666667,37.6666666667
EVM0015290,,-,0.169550145277,-2.56021607436,0.00393436988391,0.0297244328997,yes,down,1.9,10.03,2.28,2.74,27.5,41.25,4.73666666667,23.83
EVM0015304,,-,0.463897295978,-1.10812265803,0.00564645166005,0.0388535020354,yes,down,56.74,54.44,37.66,71.02,113.19,118.32,49.6133333333,100.843333333
EVM0015328,,-,0.277050461554,-1.85177932437,0.00686701047756,0.0448060873037,yes,down,3.37,4.44,3.19,20.83,15.22,2.12,3.66666666667,12.7233333333
EVM0015339,,-,0.378356864342,-1.40218047541,0.000646155274258,0.00791259495799,yes,down,17.35,23.24,14.57,63.7,47.26,27.74,18.3866666667,46.2333333333
EVM0015341,,-,5.71710090664,2.51528375402,0.00322379851012,0.0260169434162,yes,up,0.85,2.87,0.95,0.25,0.1,0.39,1.55666666667,0.246666666667
EVM0015344,,-,0.0419319541971,-4.57580612265,0.000137231146612,0.00247671067046,yes,down,0.06,0,0.31,0.72,1.88,5.49,0.123333333333,2.69666666667
EVM0015383,,-,0.180124343396,-2.47293492351,2.45014305142E-6,0.000104353208039,yes,down,15.07,17.86,9.07,97.72,94.94,28.59,14,73.75
EVM0015388,,-,0.246421594684,-2.0207994055,0.000966452648009,0.0107858710536,yes,down,9.99,10.68,6.13,51.71,43.94,8.67,8.93333333333,34.7733333333
EVM0015395,,-,12.1543125941,3.60339639672,6.34897376367E-5,0.00137277740946,yes,up,6.81,5.74,2.5,0.34,0,0.79,5.01666666667,0.376666666667
EVM0015400,,-,0.21564561881,-2.21326568921,0.000332546307031,0.0048913333946,yes,down,5.47,7.1,2.38,27.54,29.86,7.7,4.98333333333,21.7
EVM0015413,,-,0.25242646006,-1.98606494924,0.000466886886824,0.00620767359042,yes,down,13.09,51.2,20.43,82.22,82.5,139.7,28.24,101.473333333
EVM0015425,,-,0.0934208393672,-3.42011178226,2.36080543339E-6,0.000102267057983,yes,down,1.76,2.31,1.44,18.06,30.65,7.15,1.83666666667,18.62
EVM0015436,,-,5.35241325197,2.42018950865,0.000382679761159,0.00541023918347,yes,up,15.35,7.58,16.15,1.11,1.98,4.08,13.0266666667,2.39
EVM0015466,,-,0.0644261211247,-3.95621045211,0.000213622621615,0.00346925729581,yes,down,0.87,9.6,0.37,13.69,110.69,15.69,3.61333333333,46.69
EVM0015470,,-,0.37700225617,-1.40735493756,0.000346865640946,0.00503986834249,yes,down,20.67,35.52,18.19,64.4,75.71,43.47,24.7933333333,61.1933333333
EVM0015490,,-,0.44301702018,-1.17456596844,0.0020669636344,0.0186808500192,yes,down,11.66,11.8,10.01,30.86,24.18,17.74,11.1566666667,24.26
EVM0015505,,-,4.59322709297,2.19950811337,2.4268538715E-7,1.50494062279E-5,yes,up,19.52,18.26,16.19,4.73,2.41,4.14,17.99,3.76
EVM0015511,,-,2.10823689859,1.07603698899,0.006618443525,0.0436063450778,yes,up,404.31,272.58,337.21,178.42,114.73,177.25,338.033333333,156.8
EVM0015517,,-,0.257470152943,-1.95752289637,0.000542696014451,0.00695898785114,yes,down,2.91,5.12,2.56,11.22,16.35,10.77,3.53,12.78
EVM0015531,,-,3.85577156115,1.94701958026,0.00234944937233,0.0205746919724,yes,up,7.71,10.33,5.93,1.1,1.03,3.65,7.99,1.92666666667
EVM0015553,,-,5.8717197597,2.55378311414,3.40621005034E-10,5.07754561638E-8,yes,up,225.3,331.91,256.66,33.34,40.56,56.28,271.29,43.3933333333
EVM0015557,,-,0.445315036977,-1.16710176672,0.00558067942833,0.0384724437013,yes,down,4.64,6.48,4.48,14.13,11.18,7.99,5.2,11.1
EVM0015561,,-,2.53149835897,1.33999154903,0.00184341439477,0.0171848787505,yes,up,15.8,15.6,10.41,6.34,3.31,6.12,13.9366666667,5.25666666667
EVM0015565,,-,4.15829030254,2.05599048052,0.007278011561,0.0467308631418,yes,up,3.42,2.98,3.48,0.83,0.2,1.26,3.29333333333,0.763333333333
EVM0015583,,-,2.47805534554,1.30920840937,0.00728558964159,0.0467308631418,yes,up,30.2,15.26,22.84,7.86,8.35,10.85,22.7666666667,9.02
EVM0015599,,-,0.0364414301498,-4.77827661072,5.85252824926E-5,0.00128880320239,yes,down,0,0.66,0.1,4.45,13.22,0.4,0.253333333333,6.02333333333
EVM0015612,,-,2.54225726817,1.34611003378,0.00124969345965,0.0128988000699,yes,up,39.1,30.88,42.79,12.29,15.65,15,37.59,14.3133333333
EVM0015621,,-,0.449951956792,-1.15215712766,0.00201720015862,0.0183393802592,yes,down,23.66,18.57,16.46,51.78,37.41,37.31,19.5633333333,42.1666666667
EVM0015623,,-,2.58072956352,1.36777896832,0.00512820293946,0.0362680628342,yes,up,67.3,55.83,89.93,41.88,15.16,25.02,71.02,27.3533333333
EVM0015627,,-,0.354141331521,-1.49760286567,0.00245889642871,0.0212962409688,yes,down,8.97,13.79,6.63,27.71,37.44,12.21,9.79666666667,25.7866666667
EVM0015651,,-,4.24161115281,2.08461236872,2.07197670991E-5,0.000579816876061,yes,up,24.48,14.89,22.98,3.68,4.31,6.28,20.7833333333,4.75666666667
EVM0015664,,-,2.8722336087,1.52217309331,0.000776172851421,0.00912282616799,yes,up,75.98,56.84,67.86,29.17,13.02,26.14,66.8933333333,22.7766666667
EVM0015683,,-,0.34796616911,-1.52298104752,8.56381484264E-5,0.0017400369791,yes,down,41.68,90.08,43.55,131.95,178.6,150.94,58.4366666667,153.83
EVM0015685,,-,0.163323252067,-2.61419789521,0.00636629701107,0.0423409277403,yes,down,0.29,0.32,0.2,1.13,1.03,2.56,0.27,1.57333333333
EVM0015698,,-,0.443164082515,-1.17408713606,0.0053941095782,0.0376519049036,yes,down,19.7,28.61,16.29,29.34,52.57,53.04,21.5333333333,44.9833333333
EVM0015714,,-,6.3177149817,2.6594028526,0.00684561513243,0.0447041160059,yes,up,12.36,10.19,18.77,5.28,0,1.38,13.7733333333,2.22
EVM0015764,,-,44.0826500747,5.46213905053,2.4584198014E-9,2.93176016777E-7,yes,up,13.4,13.57,4.41,0.12,0.31,0.25,10.46,0.226666666667
EVM0015772,,-,0.357322676941,-1.48470061961,0.00321026885095,0.0259627457045,yes,down,19.37,22.06,15.36,71.89,60.69,19.91,18.93,50.83
EVM0015778,,-,0.397876294307,-1.32960814987,0.00526678851232,0.0370886579725,yes,down,164.43,151.09,197.34,655.35,420.51,206.57,170.953333333,427.476666667
EVM0015788,,-,0.213382673369,-2.22848506052,0.000679217893079,0.00820088870161,yes,down,77.75,167.94,68.22,301.79,136.16,891.12,104.636666667,443.023333333
EVM0015790,,-,0.203676085558,-2.29565149736,0.000782717983242,0.00917194020726,yes,down,41.7,42.03,33.06,258.77,267.26,27.67,38.93,184.566666667
EVM0015795,,-,0.242120489523,-2.04620292186,0.00174198306674,0.0164424780528,yes,down,5.61,6.43,5.56,11.21,25.38,31.17,5.86666666667,22.5866666667
EVM0015805,,-,0.487433425949,-1.03672290702,0.00107523499535,0.0116081950786,yes,down,48.78,70.58,49.86,134.15,105.65,89.29,56.4066666667,109.696666667
EVM0015829,,-,3.29504854178,1.72029971879,6.20305013574E-6,0.000217806092005,yes,up,268.94,210.54,220.62,90.28,49.58,67.52,233.366666667,69.1266666667
EVM0015830,,-,0.0111998080256,-6.48038218632,0.000133896002508,0.00243351667864,yes,down,0,0,0,1.33,3.18,0.69,0,1.73333333333
EVM0015835,,-,4.89321808405,2.29078358315,2.57918290188E-5,0.000685543492541,yes,up,31.68,52.71,20.5,4.07,5.65,9.76,34.9633333333,6.49333333333
EVM0015849,,-,3.65757006498,1.87088550112,6.62191090886E-5,0.00142582617806,yes,up,337.64,310.49,351.25,140.07,43.2,85.15,333.126666667,89.4733333333
EVM0015852,,-,0.110406488104,-3.17910313943,0.00315952909991,0.0256317004897,yes,down,1.52,4.51,0.95,0.31,21.05,33.1,2.32666666667,18.1533333333
EVM0015866,,-,23.829909915,4.57470159256,0.00377318644128,0.028934155678,yes,up,3.18,1.48,0.72,0.22,0,0,1.79333333333,0.0733333333333
EVM0015867,,-,6.70105632784,2.7443885342,0.00226877255718,0.0200440189186,yes,up,8.07,6.64,7.47,2.37,0,0.92,7.39333333333,1.09666666667
EVM0015873,,-,0.00494876952182,-7.65871443128,7.39482525106E-17,6.03378820353E-14,yes,down,0.11,1.09,1.24,391.04,33.85,52.29,0.813333333333,159.06
EVM0015911,,-,6.18042110667,2.62770514036,0.000455270784976,0.00608978686755,yes,up,13.11,42.45,13.84,1.21,1.37,7.28,23.1333333333,3.28666666667
EVM0015918,,-,2.92788672356,1.54985973855,0.00526961533594,0.0370886579725,yes,up,10.8,10.88,7.53,4.22,1.39,3.91,9.73666666667,3.17333333333
EVM0015925,,-,0.0501956995344,-4.31629242174,6.96278452819E-5,0.00148794712927,yes,down,0.09,1.91,0.6,2.08,37.49,4.87,0.866666666667,14.8133333333
EVM0015926,,-,0.0966151050844,-3.37160742797,4.21200843386E-7,2.43652114739E-5,yes,down,1.1,5.23,1.21,24.31,35.42,9.05,2.51333333333,22.9266666667
EVM0015930,,-,0.39477247026,-1.34090670896,0.00282773166774,0.0236197866621,yes,down,23.65,22.79,10.93,31.13,51.54,53.61,19.1233333333,45.4266666667
EVM0015935,,-,0.303866708462,-1.71848947257,0.000285280783073,0.00434741989203,yes,down,12.29,18.02,15.79,81.56,38.5,26.53,15.3666666667,48.8633333333
EVM0015938,,-,0.156665090069,-2.67424435729,4.54846077396E-8,3.67264517597E-6,yes,down,11.25,10.69,7.15,68.72,81.52,27.62,9.69666666667,59.2866666667
EVM0015948,,-,2.36160776235,1.2397693685,0.000386281386295,0.00543389439585,yes,up,8841.29,6235.22,7268.65,3321.85,2830.55,3058.73,7448.38666667,3070.37666667
EVM0015950,,-,2.54225656362,1.34610963395,9.28468738375E-5,0.00184067146433,yes,up,370.23,307.92,333.5,159.69,117.88,109.91,337.216666667,129.16
EVM0015962,,-,0.240680542204,-2.0548085829,5.97699348462E-5,0.00131434510627,yes,down,19.31,26.78,13.26,64.78,121.07,43.76,19.7833333333,76.5366666667
EVM0015977,,-,0.419266036481,-1.25406212849,0.00429702982451,0.0317676935476,yes,down,18.76,22.52,17.07,52.29,57.58,22.83,19.45,44.2333333333
EVM0015981,,-,0.413452302578,-1.27420719065,0.00351992118916,0.0276020931692,yes,down,30.53,38.01,26.59,43.45,98.11,73.26,31.71,71.6066666667
EVM0015984,,-,2.68936779123,1.42726706808,0.00188234122219,0.0174637558155,yes,up,21.73,17.08,15.54,8.88,4.62,6.13,18.1166666667,6.54333333333
EVM0015990,,-,0.0214479215922,-5.54301833944,4.43948243291E-7,2.5303417705E-5,yes,down,0,0.24,0,4.81,4.14,1.6,0.08,3.51666666667
EVM0015995,,-,0.468157884749,-1.09493293873,0.00364503614373,0.0282544976681,yes,down,40.01,39.54,48.82,114.35,88.42,64.32,42.79,89.03
EVM0016000,,-,0.351541466068,-1.50823322248,7.23254198508E-5,0.00152552514823,yes,down,52.45,69.55,50.24,163.9,193.36,107.95,57.4133333333,155.07
EVM0016001,,-,0.0130588167603,-6.2588320074,1.26062377245E-10,2.08111250567E-8,yes,down,0.39,0.81,0,7.62,41.11,36.52,0.4,28.4166666667
