"Gene ID","Gene Name","Gene Description",FC(M50/M5),Log2FC(M50/M5),Pvalue,Padjust,Significant,Regulate,M50_1,M50_2,M50_3,M5_1,M5_2,M5_3,M50,M5
EVM0015037,,-,0.0601640090415,-4.05495548527,1.14024996634E-5,0.000319839226128,yes,down,11.72,9.27,7.51,41.46,19.26,393.28,9.5,151.333333333
EVM0015052,,-,0.114411241767,-3.12769928014,0.000831145901064,0.00900241162719,yes,down,10.28,4.2,4.31,5.88,20.43,132.61,6.26333333333,52.9733333333
EVM0015061,,-,0.142035491747,-2.81567662031,3.06980111396E-6,0.000112642906182,yes,down,15.68,8.92,12.42,120.51,108.13,26.39,12.34,85.01
EVM0015068,,-,3.80655660437,1.92848653157,0.00581274012448,0.0371008404111,yes,up,2.38,2.9,3.33,0.75,0.16,1.26,2.87,0.723333333333
EVM0015074,,-,0.145641967123,-2.779501963,0.000332863185982,0.00462152902236,yes,down,1.48,1.34,1.19,3.66,16.75,5.88,1.33666666667,8.76333333333
EVM0015079,,-,45.9254517217,5.52122200661,0.00193784024334,0.0166516441571,yes,up,0.61,1.25,0.3,0,0,0,0.72,0
EVM0015086,,-,0.392312397772,-1.34992516702,0.000317110186743,0.00446487169745,yes,down,16.17,18.75,22.17,62.1,45.54,32.77,19.03,46.8033333333
EVM0015095,,-,0.103233037744,-3.27602334349,7.18802689672E-17,3.49299252981E-14,yes,down,141.75,155.63,139.95,1189.79,1895.28,996.11,145.776666667,1360.39333333
EVM0015101,,-,0.162917843936,-2.61778346802,2.07187400989E-5,0.000526162354488,yes,down,1.51,2.84,2.29,19.24,15.32,5.11,2.21333333333,13.2233333333
EVM0015107,,-,0.16804173525,-2.57310850617,2.33371660748E-5,0.000577964526204,yes,down,8.29,3.73,5.78,12.53,45.12,44.25,5.93333333333,33.9666666667
EVM0015109,,-,5.33584477847,2.41571669865,7.71132179558E-7,3.49243239004E-5,yes,up,48.24,31.49,34.2,7.29,4.01,9.46,37.9766666667,6.92
EVM0015111,,-,0.384092085887,-1.38047585705,0.00266074607611,0.0209825501967,yes,down,200.44,145.47,209.47,643.09,523.12,244.65,185.126666667,470.286666667
EVM0015117,,-,0.18209594976,-2.45722926113,0.000401477571069,0.00532342679043,yes,down,2.55,3.57,4.94,9.47,8.05,40.27,3.68666666667,19.2633333333
EVM0015118,,-,2.88981537832,1.53097732619,0.000529794188866,0.00651107280643,yes,up,43.02,35.47,38.3,7.84,12.73,18.18,38.93,12.9166666667
EVM0015124,,-,0.144663796982,-2.78922417129,1.016112575E-8,8.74148521458E-7,yes,down,22.13,22.16,18.4,67.96,151.27,194.2,20.8966666667,137.81
EVM0015142,,-,3.61357230958,1.85342576371,0.0025138116285,0.0201508395365,yes,up,29.78,27.64,20.53,6.74,2.15,11.96,25.9833333333,6.95
EVM0015144,,-,0.101160716021,-3.30527894126,0.000441785148762,0.00571871632451,yes,down,3.18,2.96,10.21,4.45,113.54,33.64,5.45,50.5433333333
EVM0015152,,-,2.03540539199,1.02531616489,0.00366154169243,0.0265141037575,yes,up,1479.41,1153.47,1364.41,1015.23,575.48,517.56,1332.43,702.756666667
EVM0015160,,-,6.68726625859,2.74141656046,0.00154223416428,0.0142129012167,yes,up,187.24,816.41,675.05,186.72,98.17,10.39,559.566666667,98.4266666667
EVM0015172,,-,0.105219973626,-3.24851950133,0.000371766420923,0.00504861045936,yes,down,2.18,2.3,2.68,33.12,31.6,2.98,2.38666666667,22.5666666667
EVM0015183,,-,3.51476997023,1.81343027289,0.0083603467808,0.047629605551,yes,up,139.36,158.7,59.73,70.31,16.08,13.54,119.263333333,33.31
EVM0015199,,-,0.199635582673,-2.32455920802,0.0018322267448,0.0159514349018,yes,down,0.68,0.86,0.97,5.81,4.89,1.3,0.836666666667,4
EVM0015243,,-,0.302689211944,-1.72409083747,0.00175521364117,0.0155350308024,yes,down,4.35,3.71,4.63,23.11,12.22,5.7,4.23,13.6766666667
EVM0015246,,-,0.453022594217,-1.14234508931,0.00436966153246,0.0301483170966,yes,down,35.37,26.65,29.85,62.99,82.06,52.48,30.6233333333,65.8433333333
EVM0015250,,-,0.142786156974,-2.80807197709,0.00653842205887,0.0401505562222,yes,down,0,0.48,0.22,2.44,1.56,0.62,0.233333333333,1.54
