"Gene ID","Gene Name","Gene Description",FC(MS30/M5),Log2FC(MS30/M5),Pvalue,Padjust,Significant,Regulate,MS30_1,MS30_2,MS30_3,M5_1,M5_2,M5_3,MS30,M5
EVM0012275,,-,11.9638857367,3.5806141318,0.00289477741737,0.0321605054172,yes,up,3.85,2.9,3.6,0,0,0.69,3.45,0.23
EVM0012308,,-,0.00666895868218,-7.22832277383,5.84438545621E-5,0.00182664332536,yes,down,0.09,0,0,12.04,0.44,0.35,0.03,4.27666666667
EVM0012316,,-,0.0808614491581,-3.62840413068,0.000101262096232,0.002790619655,yes,down,0.17,0.45,0.04,1.24,1.97,3.58,0.22,2.26333333333
EVM0012323,,-,273.334721947,8.09452492808,9.03986417426E-9,1.18024723109E-6,yes,up,39.04,14.69,59.65,0,0,0,37.7933333333,0
EVM0012325,,-,0.291503394379,-1.77841541206,0.00126103988138,0.017926241835,yes,down,99.89,85.64,108.26,397.22,397.5,132.62,97.93,309.113333333
EVM0012338,,-,0.129322503623,-2.95095475214,0.000703811645293,0.0119324083709,yes,down,5.28,21.07,25.04,21.27,228.01,35.76,17.13,95.0133333333
EVM0012347,,-,0.142717745162,-2.80876336788,3.56391032123E-6,0.000186386434953,yes,down,4.22,4.47,6.68,36.01,40.42,10.69,5.12333333333,29.04
EVM0012360,,-,0.396079544964,-1.33613789792,0.00297268218072,0.0326486793545,yes,down,34.36,56.93,53.01,105.87,122.13,68.54,48.1,98.8466666667
EVM0012364,,-,0.129478219055,-2.94921866806,0.000867017104799,0.0137475606221,yes,down,0.32,0.14,0.5,1.48,1.78,2.59,0.32,1.95
EVM0012365,,-,0.263026134992,-1.92672193814,0.000137835955471,0.00359408230067,yes,down,33.06,17.17,35.25,88.99,104.19,77.39,28.4933333333,90.19
EVM0012379,,-,21.2472848771,4.40920659051,0.000198608658529,0.00480445045317,yes,up,1.8,1.8,1.57,0,0,0.19,1.72333333333,0.0633333333333
EVM0012420,,-,0.308001275566,-1.69899176913,0.000131196127288,0.00345027072464,yes,down,38.21,38.09,43.07,125.3,121.59,74.05,39.79,106.98
EVM0012421,,-,3.60776652265,1.85110597731,0.00122189985591,0.0176146863332,yes,up,3.49,6.98,12.13,2.38,1.55,0.77,7.53333333333,1.56666666667
EVM0012435,,-,0.187437893918,-2.41551544583,0.00151076151922,0.0204047019863,yes,down,0.85,1.33,2.69,3.65,3.98,11.54,1.62333333333,6.39
EVM0012451,,-,3.72336071064,1.89660538795,0.00267309028819,0.0302824117633,yes,up,9.58,28.22,9.66,4.85,3.61,2.01,15.82,3.49
EVM0012478,,-,897.34704018,9.80952223102,4.21841480184E-14,2.9981622062E-11,yes,up,27.25,51.09,41.6,0,0,0,39.98,0
EVM0012481,,-,0.372159456688,-1.42600719914,0.000865231171439,0.0137310695129,yes,down,34.3,35.55,40.64,87.3,95.62,59.75,36.83,80.89
EVM0012486,,-,3.05930325463,1.61320312169,0.00561210073581,0.0496697896373,yes,up,38.31,54.27,61.78,11.71,11.35,20.12,51.4533333333,14.3933333333
EVM0012519,,-,6.16446035052,2.62397460368,1.70935333381E-5,0.000691593088399,yes,up,12.86,56.25,29.07,3.83,4.72,3.92,32.7266666667,4.15666666667
EVM0012520,,-,0.127067515883,-2.97633283452,3.29163135361E-10,7.46205827475E-8,yes,down,60.15,37.58,104.18,464.07,432.36,360.92,67.3033333333,419.116666667
EVM0012527,,-,5.71335732371,2.5143387615,6.74362704554E-6,0.000321164674721,yes,up,36.86,180.71,163.88,16.74,17.55,15.58,127.15,16.6233333333
EVM0012529,,-,0.175874745898,-2.50737975582,8.9076408385E-7,6.07336148874E-5,yes,down,33.81,19.76,55.22,169,117.32,207.66,36.2633333333,164.66
EVM0012556,,-,0.263332814447,-1.92504078509,9.13602577746E-5,0.00258348845679,yes,down,4.76,10.25,7.95,21.75,30.67,16.54,7.65333333333,22.9866666667
EVM0012559,,-,0.338064442692,-1.56462981202,0.00487258491861,0.045603000043,yes,down,7.71,6.02,14.21,35.72,15.89,15.11,9.31333333333,22.24
EVM0012564,,-,0.143810581586,-2.79775826167,2.29467259829E-5,0.000872781567394,yes,down,8.08,1.91,11.51,35.62,47.1,38,7.16666666667,40.24
EVM0012578,,-,2.50324945367,1.32380206556,0.00538752668573,0.0483657929311,yes,up,4.35,12.55,13.74,3.22,2.63,3.39,10.2133333333,3.08
EVM0012585,,-,0.155215754132,-2.68765309887,6.0752204649E-6,0.000293540373517,yes,down,20.45,6.96,23.34,98.05,109.31,64.58,16.9166666667,90.6466666667
EVM0012586,,-,0.383989747281,-1.38086030411,0.00282734888398,0.0316213035268,yes,down,9.98,9.39,19.92,31.19,30.25,18.55,13.0966666667,26.6633333333
EVM0012587,,-,3.22020381129,1.68715200145,0.00320794037853,0.0345552805315,yes,up,2.59,8.16,5.89,1.89,1.3,0.85,5.54666666667,1.34666666667
EVM0012594,,-,0.232182340572,-2.10666984765,0.00237943101016,0.028042858813,yes,down,345.16,131.89,186.13,358.3,921.17,1234.53,221.06,838
EVM0012613,,-,0.058457466147,-4.09646889324,6.73257169666E-5,0.00204859359279,yes,down,1.24,3.6,7.76,3.57,19.25,129.83,4.2,50.8833333333
EVM0012648,,-,4.44336003474,2.15165104418,0.0023594542836,0.0278609325893,yes,up,26.41,11.2,21.74,1.83,4.4,5.19,19.7833333333,3.80666666667
EVM0012699,,-,10.7980796943,3.43270286451,0.000904881363012,0.0141933388773,yes,up,10.67,13.87,0.68,0.87,0.95,0.32,8.40666666667,0.713333333333
EVM0012712,,-,20.249019442,4.33978014212,4.03433091446E-5,0.00133096770259,yes,up,50.7,21.31,44.07,0,0.31,4.43,38.6933333333,1.58
EVM0012732,,-,0.180681285149,-2.46848101437,0.000304738420508,0.00660763267341,yes,down,230.67,77.03,198.46,949.69,1170.63,301.93,168.72,807.416666667
EVM0012750,,-,0.244549189773,-2.03180341006,0.000335713359904,0.00708732481936,yes,down,12.94,7.49,23.47,61.22,55.28,25.38,14.6333333333,47.2933333333
EVM0012769,,-,64.2113340433,6.00475606708,2.43371746803E-5,0.000905139327574,yes,up,1.61,3.5,1.7,0,0,0.07,2.27,0.0233333333333
EVM0012775,,-,0.212225823437,-2.23632788219,0.000114301912785,0.00307629226968,yes,down,7.91,20.55,25.8,72.07,91.89,27.31,18.0866666667,63.7566666667
EVM0012781,,-,0.133734371867,-2.90255778615,0.0010650597916,0.0159924026945,yes,down,25.34,4.51,3.25,60.96,58.38,125.05,11.0333333333,81.4633333333
EVM0012800,,-,8.18157183163,3.03237803826,4.6204884337E-5,0.00148444278492,yes,up,224.81,294.7,233.04,4.2,35.35,34.63,250.85,24.7266666667
EVM0012813,,-,0.269783495482,-1.89012600351,0.000893806994483,0.0140874083574,yes,down,19.8,12.07,17.52,59.55,68.87,27.05,16.4633333333,51.8233333333
EVM0012829,,-,11.5521566702,3.53009030817,0.00472341978791,0.0447838625641,yes,up,132.37,670.79,279.04,1.8,0.54,70.28,360.733333333,24.2066666667
EVM0012849,,-,8.43209385594,3.07589092541,0.0042666084064,0.0416900181281,yes,up,1.98,11.51,3.63,0.25,0.91,0.48,5.70666666667,0.546666666667
EVM0012872,,-,0.15762112705,-2.66546717274,0.000106197341631,0.00291354226837,yes,down,40.37,14.69,58.63,332.94,203.7,71.85,37.8966666667,202.83
EVM0012914,,-,30.6080455404,4.93583902021,0.00536728688458,0.0483160803218,yes,up,0.29,0.41,1.1,0,0,0,0.6,0
EVM0012952,,-,0.240633217695,-2.05509228489,0.00119374307865,0.0173446064205,yes,down,15.75,12.46,33.01,93.08,84.85,21.72,20.4066666667,66.55
EVM0012956,,-,0.277860486961,-1.84756740363,0.00157564374107,0.0211106445628,yes,down,6.56,5.19,7.38,11.55,13.13,31.67,6.37666666667,18.7833333333
EVM0012971,,-,4.08499555677,2.03033450916,0.00344883344103,0.0363837104962,yes,up,4.73,16.17,6.5,2.16,0.69,2.53,9.13333333333,1.79333333333
EVM0012978,,-,52.5905874789,5.71673270785,0.000392781879433,0.00791107398084,yes,up,0.55,0.54,2.01,0,0,0,1.03333333333,0
EVM0012982,,-,0.035060417316,-4.83401302151,3.28835924358E-14,2.52230855479E-11,yes,down,4.71,1.15,7.17,121.62,85.31,94.64,4.34333333333,100.523333333
EVM0013001,,-,0.145766511026,-2.77826878761,0.00125496214298,0.0178983017046,yes,down,0.39,0.38,0.71,0.47,5,2.3,0.493333333333,2.59
EVM0013013,,-,0.150791226322,-2.729375606,0.000832788810632,0.0133427408311,yes,down,0.11,0.48,0.81,1.09,1.11,4.42,0.466666666667,2.20666666667
EVM0013035,,-,0.30502511662,-1.71300005178,0.00475429514621,0.0449521414209,yes,down,102.67,56.35,95.28,335.3,281.31,97.17,84.7666666667,237.926666667
EVM0013042,,-,117.822314313,6.88046898616,6.71000079825E-8,6.50128445763E-6,yes,up,170.57,117.73,3.97,2.25,0,0.22,97.4233333333,0.823333333333
EVM0013047,,-,0.0824389213067,-3.60053056209,7.58227184855E-8,7.19495064227E-6,yes,down,4.67,1.33,7.93,61.89,47.92,25.71,4.64333333333,45.1733333333
EVM0013051,,-,0.00991811697673,-6.65571804371,1.47293731575E-10,3.82078067656E-8,yes,down,0.19,0,0.39,2.91,11.85,30.2,0.193333333333,14.9866666667
EVM0013053,,-,7.01817228328,2.8110953637,0.000219496828106,0.00514086146132,yes,up,7.33,4.39,19.63,2.16,0.32,0.94,10.45,1.14
EVM0013057,,-,6.24671091371,2.64309676618,0.000320056728362,0.00685793735424,yes,up,3.62,5.08,15.5,0.7,0.39,1.71,8.06666666667,0.933333333333
EVM0013059,,-,4.162573445,2.05747572751,0.00228979410277,0.0272833784064,yes,up,9,8.37,3.22,1.41,1.87,1.13,6.86333333333,1.47
EVM0013072,,-,22.080480348,4.46469965234,0.00354945467217,0.0372318581539,yes,up,0.63,3.65,0.15,0.16,0,0,1.47666666667,0.0533333333333
EVM0013081,,-,39.9321991637,5.31948062179,0.00422114192708,0.041487988113,yes,up,0.24,1.87,0.25,0,0,0,0.786666666667,0
EVM0013110,,-,0.217151956212,-2.20322314553,2.39269594494E-5,0.000897090420579,yes,down,8.55,20.25,23.76,53.53,91.05,38.45,17.52,61.01
EVM0013115,,-,51.8549798417,5.69641063837,0.000699752768636,0.0119165113023,yes,up,0.36,2.33,0.91,0,0,0,1.2,0
EVM0013124,,-,0.281010060615,-1.8313063127,3.55053055838E-5,0.00121040216758,yes,down,11.19,10.65,10.2,31.12,32.28,32,10.68,31.8
EVM0013126,,-,0.322383422634,-1.63315053433,0.0046130094604,0.0439549126069,yes,down,24.75,27.01,45.99,118.63,91.76,29,32.5833333333,79.7966666667
EVM0013127,,-,0.366148587419,-1.44949886487,0.00386806944467,0.0389802822589,yes,down,520.93,302.13,558.83,875.9,927.93,1387.52,460.63,1063.78333333
EVM0013128,,-,35.045824118,5.13117064517,0.00376836330573,0.0384364142454,yes,up,0.45,1.43,0.43,0,0,0,0.77,0
EVM0013133,,-,0.0953407006395,-3.39076396226,3.16214486407E-5,0.00111731141656,yes,down,1.75,2.83,1.66,4.14,9.15,39.94,2.08,17.7433333333
EVM0013144,,-,5.72607485567,2.51754653048,0.00126346253315,0.0179468223555,yes,up,3.41,5.42,26.68,1.79,0.52,2,11.8366666667,1.43666666667
EVM0013153,,-,2.2642526437,1.17903494204,0.00472433380952,0.0447838625641,yes,up,241.36,231.5,314.33,124.32,88.02,73.51,262.396666667,95.2833333333
EVM0013167,,-,0.30230029818,-1.72594569289,0.00141478727179,0.0194654849674,yes,down,17.48,23.86,33.71,90.21,78.25,27.15,25.0166666667,65.2033333333
EVM0013194,,-,0.181211073753,-2.46425697416,8.32366439646E-5,0.00242070044035,yes,down,98.51,81.48,101.62,227.47,250.86,803.64,93.87,427.323333333
EVM0013208,,-,6.10207722805,2.60930043882,7.62582854471E-5,0.00225335277174,yes,up,4.18,10.18,10.1,1.34,0.48,1.23,8.15333333333,1.01666666667
EVM0013211,,-,0.227194021939,-2.13800322057,7.99553641186E-5,0.00233804087494,yes,down,75.86,59.84,140.83,404.99,412.52,156.61,92.1766666667,324.706666667
EVM0013235,,-,0.0679103065603,-3.88022564483,1.82018551563E-9,3.25318399585E-7,yes,down,0.34,0.42,0.78,3.4,6.36,7.54,0.513333333333,5.76666666667
EVM0013238,,-,0.202450036557,-2.30436219136,1.08517012869E-6,6.96059125404E-5,yes,down,1.29,1.23,2.04,6.71,4.37,6.84,1.52,5.97333333333
EVM0013246,,-,0.273773932922,-1.86894300634,0.00126888413074,0.0180099367485,yes,down,6.21,4.74,11.91,32.63,23.74,9.31,7.62,21.8933333333
EVM0013248,,-,4.90921409877,2.29549208634,0.00023496500562,0.00544084375907,yes,up,21.68,10.72,20.63,3.95,3.59,1.62,17.6766666667,3.05333333333
EVM0013301,,-,0.269406796827,-1.89214184607,0.00181153303278,0.0234092174704,yes,down,3.19,3.77,7.66,14.78,20.98,5.97,4.87333333333,13.91
EVM0013305,,-,12.3877973736,3.63084778513,0.001252903294,0.0178983017046,yes,up,1.23,2.54,2.33,0,0.43,0,2.03333333333,0.143333333333
EVM0013316,,-,4.02991200042,2.01074833554,0.00112662230752,0.0166052762683,yes,up,24.15,38.65,49.75,3,5.26,13.17,37.5166666667,7.14333333333
EVM0013328,,-,6.0609401123,2.59954158745,0.00430784655618,0.0419593371707,yes,up,8.99,4.71,5.5,0.32,0.2,2.24,6.4,0.92
EVM0013355,,-,14.6277217899,3.87063318779,2.48744323637E-5,0.000922214159776,yes,up,1.53,4.32,2.47,0.19,0,0.25,2.77333333333,0.146666666667
EVM0013365,,-,0.347802104127,-1.52366143422,0.00448273597708,0.043025384047,yes,down,2.09,3.17,5.13,9.41,9.11,4.6,3.46333333333,7.70666666667
EVM0013381,,-,0.122613012938,-3.02781599428,0.00419078425423,0.0413219857184,yes,down,49.7,5,1.55,216.17,131.26,135.47,18.75,160.966666667
EVM0013395,,-,0.118851569093,-3.07276714485,9.00463968864E-6,0.000402368687196,yes,down,15.1,14.9,5.24,52.84,133.28,74.9,11.7466666667,87.0066666667
EVM0013397,,-,0.132373155672,-2.9173175113,6.25127354853E-8,6.12126035931E-6,yes,down,2.28,7.66,7.8,25.51,40.33,35.48,5.91333333333,33.7733333333
EVM0013418,,-,3.99586300382,1.99850712189,0.000152732219751,0.00388886228685,yes,up,161.83,294.67,140.23,58.56,34.99,31.8,198.91,41.7833333333
EVM0013425,,-,0.108871433904,-3.19930263093,4.29425433004E-6,0.000215991606453,yes,down,1.54,1.36,2.2,21.26,5.02,12.52,1.7,12.9333333333
EVM0013426,,-,2.82239486243,1.49691983989,0.00163144408952,0.0217160189761,yes,up,13.85,13.71,31.31,4.39,6.67,4.95,19.6233333333,5.33666666667
EVM0013442,,-,7.54585713236,2.91568478549,4.99854086277E-5,0.00159200932081,yes,up,14.91,52.77,45.28,2.19,1.4,7.72,37.6533333333,3.77
EVM0013479,,-,2.25359037063,1.17222530435,0.00381716368146,0.0387029715407,yes,up,660.97,760.46,705.02,245.38,261.42,273.05,708.816666667,259.95
EVM0013484,,-,0.0551203461072,-4.18127124285,1.57870084762E-7,1.35805158429E-5,yes,down,2.94,1.04,2.17,52.63,6.17,39.91,2.05,32.9033333333
EVM0013486,,-,0.151663186802,-2.72105715211,3.44314131597E-8,3.74455116582E-6,yes,down,3.08,4.99,4.5,29.6,24.38,12.96,4.19,22.3133333333
EVM0013513,,-,24.6993643537,4.62640200894,0.00373579885313,0.0383346271389,yes,up,0.39,1.71,1.99,0,0,0.12,1.36333333333,0.04
EVM0013519,,-,0.0725758183218,-3.78436725586,5.32490288158E-6,0.000261403032392,yes,down,11.26,4.33,11.8,28.58,44.27,238.91,9.13,103.92
EVM0013563,,-,0.0307479050586,-5.02336807085,3.42462475849E-5,0.00118308657429,yes,down,0.58,0.12,0,4.19,14.97,2.03,0.233333333333,7.06333333333
EVM0013594,,-,0.0211642440971,-5.56222722755,4.41402272478E-10,9.67354099291E-8,yes,down,26.5,22.84,31.89,980.56,2082.33,69.98,27.0766666667,1044.29
EVM0013601,,-,0.0763901152167,-3.71047022233,0.000619057444294,0.011005263745,yes,down,0.33,0.3,1.08,0.38,2.1,13.92,0.57,5.46666666667
EVM0013603,,-,5.5903286882,2.48293311006,4.14597066691E-9,6.14157944758E-7,yes,up,3228.78,2823.66,3462.23,416.05,517.93,493.66,3171.55666667,475.88
EVM0013608,,-,0.337201333351,-1.56831785394,0.00386768294342,0.0389802822589,yes,down,23.41,41.97,39.77,58,134.74,51.18,35.05,81.3066666667
EVM0013621,,-,0.272788294811,-1.87414635441,0.00382469551065,0.0387074324659,yes,down,0.86,1.66,2.63,7.42,5.15,1.85,1.71666666667,4.80666666667
EVM0013635,,-,10.526729288,3.39598534769,0.000669641972979,0.01162965951,yes,up,39.51,62.87,2.36,3.71,3.9,1.44,34.9133333333,3.01666666667
EVM0013644,,-,4.00301182518,2.00108587755,0.000344948457034,0.00723252408375,yes,up,60.76,131.6,92.7,12.13,13.27,31.04,95.02,18.8133333333
EVM0013651,,-,0.127246515752,-2.97430194173,0.000549852940538,0.0101694137673,yes,down,16.53,12.33,5.55,80.8,149.62,12.1,11.47,80.84
EVM0013656,,-,4.23077308963,2.08092131126,0.00545765030303,0.0487481244194,yes,up,15.73,47.67,16.78,3.32,1.88,10.13,26.7266666667,5.11
EVM0013663,,-,0.321619467902,-1.63657335816,0.000773129955326,0.0126841812744,yes,down,7.47,7.34,13.35,32.22,23.57,13.83,9.38666666667,23.2066666667
EVM0013676,,-,0.256138578746,-1.96500353163,0.000199008537196,0.00480780598589,yes,down,32.86,17.07,41.11,122.24,106.77,64.43,30.3466666667,97.8133333333
EVM0013680,,-,0.385197874481,-1.37632835246,0.000859400163724,0.0136502999258,yes,down,135.8,108.83,180.37,311.26,324.74,277.15,141.666666667,304.383333333
EVM0013719,,-,0.294092394223,-1.76565862096,0.00391911978118,0.0393172076576,yes,down,16.42,12.88,29.88,81.47,59.51,18.36,19.7266666667,53.1133333333
EVM0013723,,-,0.195592895955,-2.35407412315,0.000207521259931,0.00494852185761,yes,down,18.69,12.42,25.42,111.23,100,24.86,18.8433333333,78.6966666667
EVM0013755,,-,0.279131009437,-1.84098568859,3.04082880078E-6,0.000162903523151,yes,down,8.21,13.6,18.82,37.05,41.57,33.56,13.5433333333,37.3933333333
EVM0013758,,-,5.15103385128,2.36486202112,0.000312605672086,0.00675441058384,yes,up,243.63,476.01,1077.91,55,43.9,157.35,599.183333333,85.4166666667
EVM0013768,,-,0.0192552746322,-5.69860248976,0.000256322749759,0.00581113977871,yes,down,0,0,0.06,0.18,0.67,1.47,0.02,0.773333333333
EVM0013811,,-,6.37097437506,2.67151403474,0.000946720905114,0.0146801505033,yes,up,2.33,8.32,1.94,0.51,0.45,0.65,4.19666666667,0.536666666667
EVM0013825,,-,6.91283058876,2.78927657026,0.000563319634667,0.0103494522501,yes,up,1.01,4.55,2.37,0.46,0.39,0.06,2.64333333333,0.303333333333
EVM0013837,,-,0.117368760288,-3.09087963341,5.68500909544E-5,0.00177985259248,yes,down,7.62,15.85,11.07,42.28,20.47,172.06,11.5133333333,78.27
EVM0013842,,-,55.9077264615,5.80497577254,0.000442023571692,0.00863822922642,yes,up,0.25,1.78,1.76,0,0,0,1.26333333333,0
EVM0013849,,-,0.388092204992,-1.36552863866,0.0040283372476,0.0401069012391,yes,down,146.04,162.59,202.19,450.72,425.82,196.09,170.273333333,357.543333333
EVM0013854,,-,0.0870147091437,-3.52259689209,1.75298481687E-5,0.000707690734513,yes,down,1.15,0.95,1.17,2.85,11.61,16.03,1.09,10.1633333333
EVM0013861,,-,5.07590985906,2.3436664492,0.00516305777832,0.0470994700897,yes,up,5.49,5.67,13.1,0.54,0.27,2.79,8.08666666667,1.2
EVM0013875,,-,3.59308490282,1.84522302592,0.000284205839807,0.00626817030916,yes,up,53.97,101.18,81.5,24.74,18.99,9.51,78.8833333333,17.7466666667
EVM0013887,,-,3.72110607965,1.89573151876,0.000851598607882,0.013569599879,yes,up,78.55,233.58,115.76,29.07,42.95,19.53,142.63,30.5166666667
EVM0013888,,-,6.56092163135,2.71389848856,0.00508320716478,0.0467183028939,yes,up,0.22,1.53,4.22,0.22,0.27,0.13,1.99,0.206666666667
EVM0013890,,-,0.0772273702156,-3.69474394492,5.53745127321E-7,4.15350233499E-5,yes,down,5.47,20.64,5.95,45.64,88.51,197.68,10.6866666667,110.61
EVM0013907,,-,0.201513905702,-2.31104869784,0.000449521098912,0.00875686128028,yes,down,19.81,11.05,29.54,115.82,103.19,25.44,20.1333333333,81.4833333333
EVM0013927,,-,0.287034955029,-1.80070165633,0.00106752202406,0.0160032678673,yes,down,6.79,10.42,15.47,22.21,16.46,48.93,10.8933333333,29.2
EVM0013938,,-,6.17170237218,2.62566849021,3.55135183787E-8,3.75728942433E-6,yes,up,19.6,49.94,42.42,6.07,4.39,3.74,37.32,4.73333333333
EVM0013951,,-,14.0314890825,3.81059621703,1.81414759228E-14,1.51802922847E-11,yes,up,53.54,75.9,72.36,2.48,5.33,3.79,67.2666666667,3.86666666667
EVM0013952,,-,0.105334507708,-3.24694995251,0.00175057997807,0.0227748599409,yes,down,0.92,0.98,2.4,0.8,6.13,23.69,1.43333333333,10.2066666667
EVM0013957,,-,0.028445473674,-5.13565708479,3.93464760883E-13,2.01202577308E-10,yes,down,0.65,0.29,0.6,18.18,5.92,21.79,0.513333333333,15.2966666667
EVM0013967,,-,0.130280954839,-2.94030189638,3.28457811335E-12,1.34368441086E-9,yes,down,14.66,11.81,19.65,110.54,97.3,80.18,15.3733333333,96.0066666667
EVM0013983,,-,0.415033966436,-1.26869868324,0.0032392329533,0.0348515718512,yes,down,11.55,15.72,26.15,28.47,28.7,41.95,17.8066666667,33.04
EVM0014002,,-,3.62993270762,1.85994280351,4.21424215193E-5,0.00137309705796,yes,up,50.52,114.63,79.52,21.28,17.85,14.83,81.5566666667,17.9866666667
EVM0014048,,-,0.168092158968,-2.57267566645,1.80946991985E-5,0.000724141994662,yes,down,3.45,4.01,5.35,21.35,31.24,8.39,4.27,20.3266666667
EVM0014053,,-,2.84173007352,1.50676952429,0.00215329982034,0.0261996671465,yes,up,7.48,7.7,12.72,2.7,2.1,2.98,9.3,2.59333333333
EVM0014070,,-,5.98387693433,2.58108050476,8.32601953348E-8,7.86018941497E-6,yes,up,26.06,39,36.62,4.99,3.06,5.67,33.8933333333,4.57333333333
EVM0014074,,-,0.106411605143,-3.23227259659,9.95803432307E-7,6.61785992778E-5,yes,down,7.55,14.05,19,134.01,135.74,24.25,13.5333333333,98
EVM0014089,,-,9.67728025301,3.27460164287,2.0970022653E-9,3.64185987753E-7,yes,up,16.91,47.79,51.85,2.14,2.32,4.55,38.85,3.00333333333
EVM0014111,,-,110.42079268,6.78686805275,1.70752964608E-5,0.000691593088399,yes,up,0.95,9.42,3.54,0,0,0,4.63666666667,0
EVM0014154,,-,0.193821099242,-2.36720246472,2.40697435309E-5,0.000898782776187,yes,down,12.57,6.78,29.49,60.62,56.38,76.24,16.28,64.4133333333
EVM0014163,,-,5.19439785508,2.37695651875,0.0012712248195,0.0180292586303,yes,up,0.92,4.42,4.26,0.73,0.15,0.52,3.2,0.466666666667
EVM0014175,,-,5.33491482607,2.41546523806,0.00369069102287,0.0381359074357,yes,up,0.68,3.87,3.14,0.49,0.15,0.43,2.56333333333,0.356666666667
EVM0014179,,-,3.96123544595,1.98595045398,9.79405975092E-5,0.00271126084142,yes,up,69.86,117.27,213.25,20.65,18.26,37.27,133.46,25.3933333333
EVM0014191,,-,3.41268054672,1.77090537335,0.00371579210032,0.0382572800754,yes,up,18.1,22.68,15.09,7.48,2.19,4.31,18.6233333333,4.66
EVM0014217,,-,5.05332032959,2.33723163518,3.32079449288E-7,2.64642882336E-5,yes,up,13.86,25.73,28.87,4.51,2.93,3.22,22.82,3.55333333333
EVM0014236,,-,15.3428058078,3.93949043398,0.000525763422891,0.00983615736992,yes,up,10.83,15.46,0.28,0.92,0.22,0.46,8.85666666667,0.533333333333
EVM0014276,,-,0.0232759487595,-5.42501621457,0.00145785834022,0.0198945249704,yes,down,0,0.29,0,1.38,0.33,7.95,0.0966666666667,3.22
EVM0014286,,-,3.86095990674,1.94895957302,0.00229327813606,0.027289565098,yes,up,31.95,81.5,34.41,16.52,10.67,4.59,49.2866666667,10.5933333333
EVM0014337,,-,0.365952697094,-1.45027091654,0.0021858522927,0.0264558546064,yes,down,20.09,21.73,36.76,82.18,54.32,33.88,26.1933333333,56.7933333333
EVM0014368,,-,3.01354182348,1.59146008739,0.00519071187854,0.0472915547169,yes,up,17.42,31.58,13.29,6.41,4.38,6.57,20.7633333333,5.78666666667
EVM0014369,,-,2.98846326946,1.57940381103,0.00477462688066,0.045028742954,yes,up,3.32,3.9,12.01,2.03,1.3,1.4,6.41,1.57666666667
EVM0014387,,-,3.14315006421,1.65221115274,5.94790416906E-5,0.0018495771596,yes,up,239.9,342.01,305.37,72.43,64.7,92.45,295.76,76.5266666667
EVM0014397,,-,3.7108498018,1.89174960853,0.00071405684843,0.0119948441796,yes,up,2.5,4.46,8.38,1.09,0.51,1.47,5.11333333333,1.02333333333
EVM0014452,,-,25.5290798093,4.67406963191,0.00257636489989,0.0295072108188,yes,up,0.62,1.74,1.19,0.09,0,0,1.18333333333,0.03
EVM0014473,,-,25.5772333983,4.67678831616,1.3795906765E-12,6.04687732467E-10,yes,up,6.57,14.25,13.02,0.21,0.26,0.56,11.28,0.343333333333
EVM0014476,,-,0.301412861308,-1.73018711674,9.47728039587E-5,0.0026555137718,yes,down,197.05,211.28,222.12,429.04,625.75,669.73,210.15,574.84
EVM0014506,,-,3.05981109335,1.61344258654,0.000279778622015,0.00622034378341,yes,up,61.26,58.72,86.02,25.62,15.03,14.47,68.6666666667,18.3733333333
EVM0014518,,-,0.260829543026,-1.93882080828,0.00361742479266,0.0376445296823,yes,down,1.53,0.66,4.31,6.59,4.86,7.26,2.16666666667,6.23666666667
EVM0014522,,-,0.204001784672,-2.29334632148,0.00251282049624,0.0290203968101,yes,down,20.59,7.11,23.67,98.56,96.54,15.79,17.1233333333,70.2966666667
EVM0014530,,-,0.231410255008,-2.11147529561,0.000155223629285,0.00392515355975,yes,down,22.95,26.04,62.72,154.12,157.22,55.39,37.2366666667,122.243333333
EVM0014532,,-,41.840764979,5.38683732365,0.000967864794079,0.0149852169842,yes,up,0.34,0.7,0.97,0,0,0,0.67,0
EVM0014533,,-,10.9847504027,3.45743018387,0.00253753430473,0.0292323737577,yes,up,1.57,20.01,3.18,0.55,0,1.22,8.25333333333,0.59
EVM0014549,,-,23.581053735,4.55955628243,1.00297839092E-6,6.61785992778E-5,yes,up,12.85,12.5,16.05,0.28,0,1.09,13.8,0.456666666667
EVM0014557,,-,10.713754704,3.42139226531,9.52392777733E-7,6.44580832547E-5,yes,up,3.94,23.91,14.58,0.62,1,1.36,14.1433333333,0.993333333333
EVM0014567,,-,0.300405266172,-1.73501799104,0.00327992372149,0.0350639464512,yes,down,2.89,3.54,6.54,13.58,13.99,6.42,4.32333333333,11.33
EVM0014571,,-,18.8797254675,4.23876588133,6.21953099523E-9,8.53203030057E-7,yes,up,141.47,44.73,66.41,3.31,6.32,2.52,84.2033333333,4.05
EVM0014582,,-,0.388087517381,-1.3655460645,0.00114787798392,0.0168242721385,yes,down,5.09,6.65,9.22,16.46,15.26,10.96,6.98666666667,14.2266666667
EVM0014586,,-,0.181130055499,-2.46490213766,0.000119765175788,0.00319067600736,yes,down,11.15,15.67,18.39,42.43,27.05,128.09,15.07,65.8566666667
EVM0014611,,-,0.256745461891,-1.9615893185,0.00011723493284,0.00313688645154,yes,down,7.09,7.97,10.27,37.19,29.4,13.15,8.44333333333,26.58
