"Gene ID","Gene Name","Gene Description",FC(MS40/M5),Log2FC(MS40/M5),Pvalue,Padjust,Significant,Regulate,MS40_1,MS40_2,MS40_3,M5_1,M5_2,M5_3,MS40,M5
EVM0013167,,-,0.314894714096,-1.66705855466,0.00219960913226,0.0200303423388,yes,down,12.42,26.28,23.05,90.21,78.25,27.15,20.5833333333,65.2033333333
EVM0013180,,-,4.8735581813,2.28497546761,0.000727900012718,0.0088468597262,yes,up,74.05,114.73,214,52,23.84,8.61,134.26,28.15
EVM0013182,,-,2.53759981649,1.34346457183,0.00251505949156,0.0220727164078,yes,up,7.03,7.52,7.99,2.52,2.25,4.17,7.51333333333,2.98
EVM0013191,,-,0.176542239606,-2.50191468998,0.000796885958106,0.00944507521364,yes,down,0.27,0.29,0.23,2.61,1.4,0.51,0.263333333333,1.50666666667
EVM0013194,,-,0.227626019014,-2.13526261915,0.000554543026446,0.00727031933156,yes,down,100.92,135.58,54.98,227.47,250.86,803.64,97.16,427.323333333
EVM0013208,,-,4.98299783613,2.31701394753,0.000266157204002,0.00422351841969,yes,up,6.2,5.08,3.86,1.34,0.48,1.23,5.04666666667,1.01666666667
EVM0013211,,-,0.240674267355,-2.0548461963,5.92671293498E-5,0.00123311156805,yes,down,96.81,70.56,56.24,404.99,412.52,156.61,74.5366666667,324.706666667
EVM0013214,,-,0.447736801158,-1.15927719128,0.0017658921747,0.0170106472722,yes,down,29.26,39.16,35.33,102.48,76.92,53.99,34.5833333333,77.7966666667
EVM0013228,,-,3.2729940954,1.71061099971,0.00138370933335,0.0142031622809,yes,up,5.43,13.84,14.13,5.32,2.41,2.48,11.1333333333,3.40333333333
EVM0013235,,-,0.0970680167846,-3.3648601735,1.00923641528E-5,0.000289963842225,yes,down,0.1,0.79,0.84,3.4,6.36,7.54,0.576666666667,5.76666666667
EVM0013238,,-,0.252127424714,-1.98777504156,5.91159251462E-5,0.00123240754168,yes,down,0.87,2.41,1.3,6.71,4.37,6.84,1.52666666667,5.97333333333
EVM0013245,,-,3.36240057272,1.74949160734,0.000464251105441,0.00635257842698,yes,up,5.31,7.38,8.51,3.5,1.61,1.26,7.06666666667,2.12333333333
EVM0013246,,-,0.283329843106,-1.81944552623,0.000579335301909,0.0075301148261,yes,down,4.27,7.28,7.05,32.63,23.74,9.31,6.2,21.8933333333
EVM0013248,,-,4.28030772262,2.09771451951,0.000394712559308,0.00567473527468,yes,up,14.98,7.07,15.68,3.95,3.59,1.62,12.5766666667,3.05333333333
EVM0013276,,-,0.390385442743,-1.35702883828,0.00412546983411,0.0319098496597,yes,down,6.93,15.99,11.6,31.8,36.86,20.36,11.5066666667,29.6733333333
EVM0013277,,-,0.271702705933,-1.87989916121,0.00500832756138,0.0365079132314,yes,down,136.39,94.29,74.76,92.89,511.1,524.63,101.813333333,376.206666667
EVM0013290,,-,3.14481638488,1.65297578551,0.00157019831819,0.0155716335673,yes,up,155.51,128.85,176.31,21.95,63.29,62.28,153.556666667,49.1733333333
EVM0013296,,-,0.382456442072,-1.38663264613,0.00206328660723,0.019085663889,yes,down,43.99,34.16,36.05,95.12,144.67,66.83,38.0666666667,102.206666667
EVM0013299,,-,4.01606634031,2.00578310097,0.00505781990676,0.0367454531366,yes,up,6.1,3.26,4.53,0.53,0.89,2.06,4.63,1.16
EVM0013301,,-,0.273795102639,-1.86883145348,0.00126041562269,0.0132292640907,yes,down,3.69,4.91,2.77,14.78,20.98,5.97,3.79,13.91
EVM0013305,,-,15.3109568393,3.93649253999,0.000470883345771,0.00642879683647,yes,up,1.28,3.12,1.61,0,0.43,0,2.00333333333,0.143333333333
EVM0013311,,-,2.69931314931,1.43259235463,0.000129534504527,0.00237105598106,yes,up,8.99,9.22,11.25,3.29,3.25,4.45,9.82,3.66333333333
EVM0013316,,-,4.24263300553,2.08495988862,0.00113423076352,0.0122810746595,yes,up,43.75,21.89,23.69,3,5.26,13.17,29.7766666667,7.14333333333
EVM0013328,,-,8.0077430592,3.00139568382,0.000320162232401,0.00484458817995,yes,up,6.17,10.56,5.54,0.32,0.2,2.24,7.42333333333,0.92
EVM0013330,,-,0.299089307924,-1.74135175809,0.00336672336754,0.0274631459604,yes,down,1.7,1.94,4.41,14,8.73,4.85,2.68333333333,9.19333333333
EVM0013335,,-,0.266135999565,-1.9097644215,2.684068165E-5,0.000639346298104,yes,down,14.33,13.44,18.08,88.35,53.19,34.38,15.2833333333,58.64
EVM0013351,,-,0.166882322465,-2.5830969541,0.0024155924922,0.0214304475135,yes,down,1.11,1.71,1.38,4.09,15.01,6.66,1.4,8.58666666667
EVM0013353,,-,10.9386038222,3.45135670255,3.65974754596E-5,0.000823465872856,yes,up,16.75,28.33,33.68,5.85,0,1.99,26.2533333333,2.61333333333
EVM0013365,,-,0.370434946742,-1.43270788637,0.00673856242655,0.0454358769184,yes,down,2.6,4.03,1.9,9.41,9.11,4.6,2.84333333333,7.70666666667
EVM0013381,,-,0.152546475924,-2.71267924323,1.86357285737E-12,3.63857590797E-10,yes,down,20.98,33.06,19.29,216.17,131.26,135.47,24.4433333333,160.966666667
EVM0013395,,-,0.298862671123,-1.74244538372,0.00184544403416,0.0175350982587,yes,down,25.85,15.75,33.56,52.84,133.28,74.9,25.0533333333,87.0066666667
EVM0013397,,-,0.132863649511,-2.91198164673,1.97160458679E-10,2.50352420188E-8,yes,down,3.31,3.89,6.09,25.51,40.33,35.48,4.43,33.7733333333
EVM0013411,,-,0.430576203052,-1.21565950759,0.00128772494368,0.0134150943932,yes,down,67.91,54.13,81.21,196.29,160.93,124.9,67.75,160.706666667
EVM0013418,,-,4.96353234979,2.31136719516,7.45370820764E-9,6.2370706744E-7,yes,up,178.5,179.03,252.53,58.56,34.99,31.8,203.353333333,41.7833333333
EVM0013419,,-,3.87711694336,1.95498425097,0.000333339935458,0.00500644048638,yes,up,5.69,9.09,7.47,2.32,2.68,0.78,7.41666666667,1.92666666667
EVM0013425,,-,0.191907496434,-2.38151702662,0.000849854954792,0.00996044034697,yes,down,0.95,3.16,3.14,21.26,5.02,12.52,2.41666666667,12.9333333333
EVM0013435,,-,3.08604863718,1.62576079946,0.00124794142006,0.0131363016264,yes,up,14.41,14.84,17.97,5.82,7.13,2.76,15.74,5.23666666667
EVM0013467,,-,3.21666069467,1.68556376318,0.000419176857602,0.00592921564613,yes,up,68.21,94.72,58.62,26.75,32.1,13.38,73.85,24.0766666667
EVM0013479,,-,2.44600003858,1.29042442662,4.823645579E-5,0.00104770043569,yes,up,558.3,799.9,536.37,245.38,261.42,273.05,631.523333333,259.95
EVM0013484,,-,0.0563279567852,-4.15000504892,5.16555474665E-8,3.21219668115E-6,yes,down,2.74,1.01,1.51,52.63,6.17,39.91,1.75333333333,32.9033333333
EVM0013486,,-,0.104266528979,-3.26165198809,3.72410838466E-13,8.55979241123E-11,yes,down,2.04,2.63,2.25,29.6,24.38,12.96,2.30666666667,22.3133333333
EVM0013519,,-,0.193121779209,-2.37241722224,0.00639106394099,0.0439451997259,yes,down,13.07,42.36,6.94,28.58,44.27,238.91,20.79,103.92
EVM0013520,,-,53.9055216568,5.75236115374,0.000643974968471,0.00810939313382,yes,up,1.62,5.76,10.4,0,0,0,5.92666666667,0
EVM0013529,,-,0.281870291529,-1.82689666566,0.000443261631009,0.00614877364084,yes,down,2.01,2.45,2.87,11.44,10.72,4.17,2.44333333333,8.77666666667
EVM0013530,,-,11.9970350559,3.58460599749,0.0031056848803,0.0259636399892,yes,up,0.2,1.9,0.86,0.05,0,0.19,0.986666666667,0.08
EVM0013553,,-,4.68850693975,2.22912856804,0.000461738298628,0.00633251059402,yes,up,74.34,74.35,153.92,31.08,29.23,6.7,100.87,22.3366666667
EVM0013563,,-,0.0319084628738,-4.96991707843,6.61989086531E-6,0.000199013209159,yes,down,0.11,0.5,0.1,4.19,14.97,2.03,0.236666666667,7.06333333333
EVM0013580,,-,0.497767581707,-1.00645582044,0.00166875440421,0.0163437122285,yes,down,566.89,465.17,535.68,1239.07,997.51,984.94,522.58,1073.84
EVM0013588,,-,0.379802239361,-1.39667968307,0.00148924269783,0.0149898386404,yes,down,22.43,18.96,13.3,34.52,51.57,60.01,18.23,48.7
EVM0013594,,-,0.0218027526561,-5.51934589915,3.25233266019E-10,4.00349093515E-8,yes,down,20.26,22.49,24.96,980.56,2082.33,69.98,22.57,1044.29
EVM0013601,,-,0.0864390252682,-3.53217338607,0.00228673169654,0.0205760525995,yes,down,0.09,0.93,0.46,0.38,2.1,13.92,0.493333333333,5.46666666667
EVM0013603,,-,7.01581278239,2.81061024985,3.97837408166E-10,4.69086471265E-8,yes,up,4407.85,2185.17,2792.76,416.05,517.93,493.66,3128.59333333,475.88
EVM0013608,,-,0.319121832151,-1.64782078349,0.00110055346314,0.0119879122877,yes,down,21.75,26.3,30.23,58,134.74,51.18,26.0933333333,81.3066666667
EVM0013629,,-,0.0723378512324,-3.78910544584,0.00450447388123,0.0337565979098,yes,down,0.72,0.42,0.56,0,3.8,20.22,0.566666666667,8.00666666667
EVM0013633,,-,27.0629648117,4.75824799351,7.46970414895E-5,0.00148826991503,yes,up,562.22,4.06,114.1,3.43,3.93,19.74,226.793333333,9.03333333333
EVM0013635,,-,52.334267549,5.70968400186,3.14515553681E-22,4.75914451979E-19,yes,up,126.15,95.23,231.46,3.71,3.9,1.44,150.946666667,3.01666666667
EVM0013644,,-,3.40642897605,1.76826012693,0.00147680282756,0.0149225296287,yes,up,85.97,40.29,61.29,12.13,13.27,31.04,62.5166666667,18.8133333333
EVM0013656,,-,5.55164810617,2.47291612491,0.000300202883624,0.00461956267869,yes,up,24.13,17.41,42.2,3.32,1.88,10.13,27.9133333333,5.11
EVM0013660,,-,14.3268332035,3.84064784709,0.00428012476994,0.0327787876729,yes,up,0.48,0.75,1.87,0.21,0,0,1.03333333333,0.07
EVM0013663,,-,0.305224021083,-1.71205958837,0.000161589975867,0.00282034018613,yes,down,7.46,5.74,7.54,32.22,23.57,13.83,6.91333333333,23.2066666667
EVM0013676,,-,0.362342973624,-1.46457217632,0.000132629208758,0.0024155277559,yes,down,35.62,36.12,32.47,122.24,106.77,64.43,34.7366666667,97.8133333333
EVM0013680,,-,0.408027338041,-1.29326227814,1.8302513425E-5,0.000470732349535,yes,down,115.22,123.14,117.64,311.26,324.74,277.15,118.666666667,304.383333333
EVM0013714,,-,5.45482166406,2.44753203091,2.18050150277E-5,0.00054085546624,yes,up,31.29,21.93,34.54,9.48,2.33,5.32,29.2533333333,5.71
EVM0013719,,-,0.27337649726,-1.87103887807,0.000886760061313,0.01021802744,yes,down,11.78,14.84,16.58,81.47,59.51,18.36,14.4,53.1133333333
EVM0013723,,-,0.216376573855,-2.20838378155,0.000265935843594,0.00422351841969,yes,down,10.67,18.14,22.03,111.23,100,24.86,16.9466666667,78.6966666667
EVM0013753,,-,0.368172971628,-1.44154437567,0.000160114267039,0.00279861883375,yes,down,13.93,13.61,14.9,43.72,46.19,27.1,14.1466666667,39.0033333333
EVM0013755,,-,0.233192796763,-2.10040486996,1.07268006386E-6,4.38687490982E-5,yes,down,4.93,12.93,8.67,37.05,41.57,33.56,8.84333333333,37.3933333333
EVM0013758,,-,4.51727134037,2.1754515752,0.000355290480417,0.00524927953084,yes,up,520.56,321.34,271.12,55,43.9,157.35,371.006666667,85.4166666667
EVM0013768,,-,0.0889551527563,-3.49077801328,0.00256198856279,0.0223979722307,yes,down,0.06,0.13,0.03,0.18,0.67,1.47,0.0733333333333,0.773333333333
EVM0013809,,-,11.634181948,3.54029786678,0.00102461022718,0.0113860908844,yes,up,3.46,8.79,3.02,0.26,0,1,5.09,0.42
EVM0013811,,-,7.91296893747,2.9842190939,4.93667274176E-8,3.13426935821E-6,yes,up,3.83,4.34,4.56,0.51,0.45,0.65,4.24333333333,0.536666666667
EVM0013825,,-,4.50593039074,2.17182502647,0.00602882990503,0.0420882327626,yes,up,0.59,1.85,1.65,0.46,0.39,0.06,1.36333333333,0.303333333333
EVM0013849,,-,0.403453403722,-1.30952603378,0.00237188588236,0.0211121097314,yes,down,137.69,138.07,147.58,450.72,425.82,196.09,141.113333333,357.543333333
EVM0013854,,-,0.139123223023,-2.84556483429,0.000409263361317,0.00582855224689,yes,down,1.07,2.34,0.9,2.85,11.61,16.03,1.43666666667,10.1633333333
EVM0013869,,-,0.324485758952,-1.62377293235,0.000667671637896,0.00828679535264,yes,down,62.99,83.02,75.4,279.64,298.84,107.35,73.8033333333,228.61
EVM0013875,,-,2.86774532295,1.51991690771,0.00209395964268,0.0193005681176,yes,up,44.3,38,66.7,24.74,18.99,9.51,49.6666666667,17.7466666667
EVM0013878,,-,2.66698290109,1.41520857532,0.00108411334828,0.0118729373812,yes,up,18.15,34.83,14.75,8.86,7.45,8.88,22.5766666667,8.39666666667
EVM0013887,,-,2.6965523083,1.43111601983,0.00119921642302,0.0127789740665,yes,up,84.05,68.9,91.12,29.07,42.95,19.53,81.3566666667,30.5166666667
EVM0013890,,-,0.0886769373856,-3.49529724473,2.2773321199E-7,1.14866101759E-5,yes,down,13.37,4.28,11.02,45.64,88.51,197.68,9.55666666667,110.61
EVM0013891,,-,4.39664764684,2.13640391769,1.6512069602E-5,0.000431404546523,yes,up,65.67,92.4,121.39,16.62,14.48,33.6,93.1533333333,21.5666666667
EVM0013903,,-,4.29740206257,2.10346476118,1.25615312549E-5,0.000347172426982,yes,up,231.5,477.55,352.29,75.29,46.85,123.55,353.78,81.8966666667
EVM0013907,,-,0.211376018799,-2.24211638668,0.000328731429422,0.00494950687848,yes,down,9.85,25.33,16.25,115.82,103.19,25.44,17.1433333333,81.4833333333
EVM0013919,,-,2.65216345038,1.40716969015,0.00257536553842,0.0224608489177,yes,up,10.89,10.83,18,7.16,4.47,3.63,13.24,5.08666666667
EVM0013927,,-,0.246303485883,-2.02149104874,0.000379364361593,0.00549760421213,yes,down,3.84,10.54,7.46,22.21,16.46,48.93,7.28,29.2
EVM0013938,,-,4.49859768178,2.1694753497,1.28899756383E-8,1.0196509505E-6,yes,up,19.92,25.76,17.7,6.07,4.39,3.74,21.1266666667,4.73333333333
EVM0013951,,-,12.6636060993,3.66261638123,4.24228928821E-15,1.60482268532E-12,yes,up,39.43,67.04,40.7,2.48,5.33,3.79,49.0566666667,3.86666666667
EVM0013952,,-,0.125569253477,-2.99344484154,0.00394717508,0.030905222377,yes,down,1.23,1.84,0.81,0.8,6.13,23.69,1.29333333333,10.2066666667
EVM0013955,,-,4.46355731777,2.15819395209,0.00565656531671,0.0399812818298,yes,up,39.54,43.48,91.07,23.03,15.69,1.82,58.03,13.5133333333
EVM0013957,,-,0.0597036624536,-4.06603675508,6.26321855862E-10,7.02021744367E-8,yes,down,1.12,1.12,0.45,18.18,5.92,21.79,0.896666666667,15.2966666667
EVM0013967,,-,0.182659090689,-2.45277453847,1.45429891189E-8,1.10509715857E-6,yes,down,10.16,27.12,15.9,110.54,97.3,80.18,17.7266666667,96.0066666667
EVM0013983,,-,0.376040885616,-1.41103856525,8.28511446037E-5,0.00162113263331,yes,down,11.51,12.72,12.7,28.47,28.7,41.95,12.31,33.04
EVM0014002,,-,4.55577709533,2.18769716072,7.43792773014E-7,3.23105004124E-5,yes,up,74.62,52.71,112.82,21.28,17.85,14.83,80.05,17.9866666667
EVM0014005,,-,0.0210882218966,-5.56741873377,9.42185435576E-6,0.000271990510957,yes,down,0.12,0.07,0.11,0.06,2.49,12.38,0.1,4.97666666667
EVM0014037,,-,31.131182767,4.96028848505,4.3135335706E-7,2.0083369891E-5,yes,up,34.7,52.24,88.03,5.2,0.71,0,58.3233333333,1.97
EVM0014039,,-,0.254793343944,-1.97260050483,0.000198530731811,0.00334718758423,yes,down,2.44,2.2,1.97,13.23,9.37,3.69,2.20333333333,8.76333333333
EVM0014047,,-,2.53724221713,1.34326125246,0.00184797875131,0.0175499990409,yes,up,9.43,10.55,11.93,3.25,3.5,5.9,10.6366666667,4.21666666667
EVM0014048,,-,0.25831219076,-1.95281236342,0.00076449124669,0.00916279343723,yes,down,5.05,4.23,6.15,21.35,31.24,8.39,5.14333333333,20.3266666667
EVM0014060,,-,2.5690989981,1.36126248437,0.00740006225156,0.0486358336692,yes,up,22.92,18.34,15.93,5.63,4.47,12.42,19.0633333333,7.50666666667
EVM0014066,,-,0.388237056019,-1.36499026951,0.00740063930103,0.0486358336692,yes,down,8.32,11.89,13.38,44.11,29.72,13.33,11.1966666667,29.0533333333
EVM0014070,,-,6.27294268,2.64914237986,1.58887308148E-9,1.58167140038E-7,yes,up,29.07,23.92,31.14,4.99,3.06,5.67,28.0433333333,4.57333333333
EVM0014074,,-,0.0994225986888,-3.33028237712,5.60752628442E-7,2.53918858535E-5,yes,down,6.25,8.92,13.84,134.01,135.74,24.25,9.67,98
EVM0014089,,-,7.98844644558,2.99791496208,1.05341806234E-8,8.57756285917E-7,yes,up,19.35,17.16,35.17,2.14,2.32,4.55,23.8933333333,3.00333333333
EVM0014113,,-,37.1621060072,5.21576035764,2.7372264982E-5,0.000646327161954,yes,up,6.81,7.71,10.63,0.69,0,0,8.38333333333,0.23
EVM0014154,,-,0.412450575785,-1.27770684424,0.00682962200818,0.0459304727498,yes,down,20.86,43.53,15.59,60.62,56.38,76.24,26.66,64.4133333333
EVM0014155,,-,0.328253773317,-1.60711649972,0.00124786986084,0.0131363016264,yes,down,2.88,4.09,2.46,8.63,14.29,5.53,3.14333333333,9.48333333333
EVM0014179,,-,4.57868868475,2.1949344763,3.12220989468E-7,1.50779487414E-5,yes,up,90.89,136.32,118.91,20.65,18.26,37.27,115.373333333,25.3933333333
EVM0014191,,-,6.92777476913,2.79239202696,4.23389974985E-6,0.000137745469238,yes,up,17.61,26.3,50.52,7.48,2.19,4.31,31.4766666667,4.66
EVM0014217,,-,4.45109430083,2.15416006603,2.97393100558E-7,1.451630086E-5,yes,up,16.62,17.89,12.12,4.51,2.93,3.22,15.5433333333,3.55333333333
EVM0014219,,-,2.74938977304,1.45911144806,0.000284477119711,0.00444982315344,yes,up,39.63,48.71,44,12.84,12.61,22.94,44.1133333333,16.13
EVM0014235,,-,0.484312287078,-1.04599049009,0.00087747003633,0.010154940038,yes,down,32.76,32.9,37.5,81.94,71.83,63,34.3866666667,72.2566666667
EVM0014236,,-,24.8463198679,4.63496027659,4.59619669227E-13,1.01777731144E-10,yes,up,9.46,11.03,18.93,0.92,0.22,0.46,13.14,0.533333333333
EVM0014254,,-,0.170439055083,-2.55267213657,0.00453002115781,0.0339060693255,yes,down,0.15,0.35,0.05,0.6,1.39,1.32,0.183333333333,1.10333333333
EVM0014273,,-,0.395214252566,-1.33929311928,0.00079297411555,0.0094171510727,yes,down,2.6,4,5.03,9.26,9.03,11.13,3.87666666667,9.80666666667
EVM0014286,,-,3.98872337871,1.99592707479,0.00015034516475,0.00266078703853,yes,up,33.49,55.24,36.24,16.52,10.67,4.59,41.6566666667,10.5933333333
EVM0014303,,-,0.155204570724,-2.68775704983,0.00370565141404,0.0295725569026,yes,down,0.52,0.39,0.47,0.76,7.37,0.64,0.46,2.92333333333
EVM0014336,,-,0.243147466209,-2.04009653727,0.00716210433423,0.0475500879346,yes,down,3.24,10.22,6.85,39.32,38.34,4.46,6.77,27.3733333333
EVM0014364,,-,7.76593046297,2.95715878925,0.00041394524456,0.00587220136775,yes,up,1.03,1.89,4.52,0.43,0.18,0.35,2.48,0.32
EVM0014368,,-,3.0597026371,1.61339144873,0.000170021436996,0.00295148112139,yes,up,13.09,16.34,23.02,6.41,4.38,6.57,17.4833333333,5.78666666667
EVM0014369,,-,2.77282967475,1.47135899938,0.000388241092446,0.00561280394637,yes,up,4.47,5.01,3.62,2.03,1.3,1.4,4.36666666667,1.57666666667
EVM0014387,,-,2.71879609203,1.44296795422,1.00252020132E-5,0.000288490678535,yes,up,183.14,210.06,222.4,72.43,64.7,92.45,205.2,76.5266666667
EVM0014404,,-,0.476493688345,-1.06947099062,0.0065821475468,0.0446965726084,yes,down,34.86,27.13,38.96,79.43,83.92,51.9,33.65,71.75
EVM0014438,,-,3.65832419695,1.87118293091,0.00525381432544,0.037865730319,yes,up,2.49,3.59,3.63,0.6,0.6,1.45,3.23666666667,0.883333333333
EVM0014457,,-,0.370279067515,-1.433315101,0.00231630354387,0.0207603176461,yes,down,4.07,6,2.76,9.97,10.57,14.15,4.27666666667,11.5633333333
EVM0014473,,-,17.068541748,4.09326790177,1.89568457891E-7,9.75122962716E-6,yes,up,6.51,2.15,8.41,0.21,0.26,0.56,5.69,0.343333333333
EVM0014476,,-,0.386245838248,-1.37240870665,0.000422998990433,0.00595938285006,yes,down,219.61,185.04,239.23,429.04,625.75,669.73,214.626666667,574.84
EVM0014506,,-,3.29871791098,1.72190541148,0.000199545213533,0.0033611706747,yes,up,39.53,93.18,48.26,25.62,15.03,14.47,60.3233333333,18.3733333333
EVM0014510,,-,5.41723611,2.43755697198,4.78250775731E-6,0.000152619992719,yes,up,1.22,2.24,2.16,0.48,0.32,0.24,1.87333333333,0.346666666667
EVM0014518,,-,0.354933913764,-1.49437766509,0.00047325753019,0.00645150918408,yes,down,1.7,2.83,2.11,6.59,4.86,7.26,2.21333333333,6.23666666667
EVM0014522,,-,0.267772073388,-1.90092258861,0.00433295013987,0.0329567404341,yes,down,13.06,19.63,23.04,98.56,96.54,15.79,18.5766666667,70.2966666667
EVM0014530,,-,0.248429754819,-2.00909011715,0.00700178782322,0.0467077381683,yes,down,11.48,70.58,12.42,154.12,157.22,55.39,31.4933333333,122.243333333
EVM0014531,,-,3.0603414582,1.61369263088,0.00435367264123,0.0330079281083,yes,up,10.73,5.31,7.46,3.15,3.19,1.63,7.83333333333,2.65666666667
EVM0014535,,-,3.04284601039,1.60542132509,0.00191288340035,0.0180156311118,yes,up,10.69,24.65,13.65,5.84,5.37,5.08,16.33,5.43
EVM0014538,,-,2.06324971338,1.04491843996,0.00409366031287,0.0317389769262,yes,up,59.58,99.56,95.46,52.17,36.51,36.7,84.8666666667,41.7933333333
EVM0014549,,-,17.7627942122,4.15078664049,5.71124338541E-5,0.00119889892939,yes,up,11.68,4.25,8.35,0.28,0,1.09,8.09333333333,0.456666666667
EVM0014557,,-,5.07267527123,2.34274680888,0.00317014248718,0.0263207349256,yes,up,4.56,1.17,9.06,0.62,1,1.36,4.93,0.993333333333
EVM0014571,,-,27.2961218068,4.77062408459,5.87674910699E-14,1.80864424211E-11,yes,up,49.13,199.19,85.83,3.31,6.32,2.52,111.383333333,4.05
EVM0014572,,-,0.334462292285,-1.58008452617,0.000299411271263,0.00461520361935,yes,down,2.94,5.16,4.98,10.89,17,10.93,4.36,12.94
EVM0014582,,-,0.455814503266,-1.13348126538,0.0023643797032,0.0210556187596,yes,down,5.33,7.88,6.17,16.46,15.26,10.96,6.46,14.2266666667
EVM0014586,,-,0.206830462607,-2.27347940916,0.000353050568265,0.00522468803468,yes,down,8.29,16.85,15.78,42.43,27.05,128.09,13.64,65.8566666667
EVM0014594,,-,3.21924377049,1.68672182601,0.000189616188041,0.00322987874526,yes,up,5.11,4.84,6.02,1.77,1.18,2.1,5.32333333333,1.68333333333
EVM0014598,,-,3.54185067104,1.8245033875,0.00112255542637,0.0121837022979,yes,up,3.31,3.53,3.62,1.5,0.78,0.77,3.48666666667,1.01666666667
EVM0014611,,-,0.243716719089,-2.03672287083,3.15766177434E-5,0.000724865012623,yes,down,4.58,8.2,6.68,37.19,29.4,13.15,6.48666666667,26.58
EVM0014613,,-,9.13654069202,3.19164803058,0.00126743222532,0.0132798813314,yes,up,9.03,7.71,2.67,0.83,0,1.39,6.47,0.74
EVM0014621,,-,0.377460023207,-1.4056042382,0.000866352787024,0.010077664258,yes,down,8.77,8.95,9.09,30.92,26.81,14.27,8.93666666667,24
EVM0014622,,-,3.02363949128,1.59628613719,0.00126639019312,0.0132766242071,yes,up,31.6,50.13,68.53,20.5,20.35,9.08,50.0866666667,16.6433333333
EVM0014637,,-,0.242211349118,-2.04566162898,1.46946723699E-6,5.64113870811E-5,yes,down,7.89,11.83,8.38,35.46,26.76,54.61,9.36666666667,38.9433333333
EVM0014641,,-,0.369985047287,-1.43446112858,0.00762861757204,0.0496311135339,yes,down,3.83,4,3.6,13.49,13.37,4.61,3.81,10.49
EVM0014646,,-,0.00287037911939,-8.44454298416,1.94326169902E-19,1.53416286656E-16,yes,down,0,0.46,0.49,24.91,107.63,201.01,0.316666666667,111.183333333
EVM0014661,,-,0.0362782245612,-4.78475233698,0.000117330792769,0.00218512054883,yes,down,0.06,0.46,0.27,0.36,1.44,18.58,0.263333333333,6.79333333333
EVM0014680,,-,3.4401514005,1.7824720591,0.000376328862674,0.00546398804237,yes,up,5.26,5.19,6.51,1.5,1.57,1.94,5.65333333333,1.67
EVM0014683,,-,0.273735488567,-1.86914560918,7.52273133625E-5,0.00149287164594,yes,down,57.37,64.75,72.94,318.6,288.82,115.37,65.02,240.93
EVM0014688,,-,0.165597068249,-2.59425096348,0.0038707825773,0.0305059331765,yes,down,0.81,0.94,0.83,0.4,4.15,10.89,0.86,5.14666666667
EVM0014699,,-,0.357072948769,-1.48570925291,0.00368381309297,0.0294672590935,yes,down,4.52,2.5,2.67,6.27,10.76,10.68,3.23,9.23666666667
EVM0014720,,-,0.215664823172,-2.21313721544,0.00132731019659,0.0137251130693,yes,down,19.04,37.8,27.31,67.61,266.37,47.48,28.05,127.153333333
EVM0014741,,-,0.174731896901,-2.51678510197,3.0029333366E-7,1.46144182786E-5,yes,down,2.47,4.24,2.52,15.49,25.31,11.63,3.07666666667,17.4766666667
EVM0014743,,-,2.45215823842,1.29405207953,0.00561814261688,0.0398182020442,yes,up,108.03,60.6,88.36,47.97,38.91,23.54,85.6633333333,36.8066666667
EVM0014745,,-,3.91893486267,1.97046159384,0.00262963735757,0.0228136431623,yes,up,29.03,35.81,34.6,2.18,12.15,11.39,33.1466666667,8.57333333333
EVM0014746,,-,18.4244681439,4.20355106876,6.56055584811E-6,0.000197556505953,yes,up,4.93,3.43,3.8,0.05,0,0.63,4.05333333333,0.226666666667
EVM0014758,,-,3.26612031437,1.70757793657,0.000916813271963,0.0104344992513,yes,up,13.25,16.76,21.96,6.97,2.62,6.65,17.3233333333,5.41333333333
EVM0014791,,-,0.168017512842,-2.5733164787,0.000191673763989,0.00325576445886,yes,down,4.42,16.27,8.24,82.17,71.9,15.21,9.64333333333,56.4266666667
EVM0014800,,-,73.2077883466,6.19392523535,2.42718396963E-5,0.000588421982917,yes,up,3.52,3.44,2.6,0,0,0,3.18666666667,0
EVM0014801,,-,0.293322902057,-1.76943837669,1.963797806E-5,0.000498025706163,yes,down,185.03,256.4,239.57,988.8,902.61,455.7,227,782.37
EVM0014814,,-,0.303395547289,-1.72072818251,1.81776468584E-5,0.000468183988162,yes,down,24.15,20.05,28.45,92.43,96.11,58.32,24.2166666667,82.2866666667
EVM0014823,,-,0.105914091375,-3.23903354896,0.000290977009346,0.00451523693624,yes,down,0.4,0.03,0.22,2.83,2.69,0.86,0.216666666667,2.12666666667
EVM0014831,,-,2.29465299385,1.1982760003,0.00116848195303,0.0125236646764,yes,up,71.68,55.21,78.44,33.73,24.05,33.78,68.4433333333,30.52
EVM0014832,,-,3.4351390742,1.78036850883,0.00170955867538,0.0165735004952,yes,up,6.58,20.22,8.66,4.52,1.81,3.82,11.82,3.38333333333
EVM0014847,,-,16.3624400394,4.03231600027,7.35862499323E-9,6.18601447348E-7,yes,up,1620.2,1950.62,2388.85,241.16,107.18,25.07,1986.55666667,124.47
EVM0014862,,-,0.256805456882,-1.96125223614,0.000662280160802,0.00824602817031,yes,down,3.58,3.97,4.02,6.18,13.37,25.43,3.85666666667,14.9933333333
