"Gene ID","Gene Name","Gene Description",FC(M40/M5),Log2FC(M40/M5),Pvalue,Padjust,Significant,Regulate,M40_1,M40_2,M40_3,M5_1,M5_2,M5_3,M40,M5
EVM0004531,,-,0.384227016075,-1.3799691324,0.00312878004069,0.027974426073,yes,down,20.84,24.84,22.03,80.94,58.79,31.88,22.57,57.2033333333
EVM0004536,,-,0.275545759696,-1.85963616881,0.00265847572399,0.0249495124214,yes,down,13.35,9.92,7.51,56.9,40.03,10.32,10.26,35.75
EVM0004538,,-,0.0169368153357,-5.88369356253,0.00414041440834,0.0336726840533,yes,down,0,0,0.19,0,2.46,10.41,0.0633333333333,4.29
EVM0004565,,-,3.20827407122,1.68179739126,0.00371627241597,0.0311142375828,yes,up,3.99,2.92,3.31,0.83,1.11,1.08,3.40666666667,1.00666666667
EVM0004599,,-,3.9856819746,1.9948265993,0.00291256972542,0.0265798561986,yes,up,52.42,75.09,25.22,5.7,10.17,21.02,50.91,12.2966666667
EVM0004625,,-,4.57934835894,2.19514231749,2.19335835606E-5,0.000731482262873,yes,up,92.55,81.21,55.9,13.91,8.98,24.87,76.5533333333,15.92
EVM0004636,,-,0.183491917031,-2.44621158232,5.47170488333E-5,0.00151461233145,yes,down,8.21,5.24,9.53,58.35,48.65,12.12,7.66,39.7066666667
EVM0004643,,-,0.351463345618,-1.50855385752,0.00221614723455,0.0218455039159,yes,down,20.88,17.76,25.79,86.35,61.32,28.45,21.4766666667,58.7066666667
EVM0004653,,-,0.392001260525,-1.35106980139,0.000283581301268,0.00504693981368,yes,down,16.03,15.4,16.92,49.22,38.35,30.91,16.1166666667,39.4933333333
EVM0004679,,-,0.305539610326,-1.71056867093,5.77918981281E-5,0.00155944576909,yes,down,33.74,24.25,53.8,108,108.51,128.25,37.2633333333,114.92
EVM0004682,,-,9.88213264251,3.30482242043,1.23627621876E-6,6.92084033957E-5,yes,up,564.17,170.9,163.27,59.11,16.23,18.72,299.446666667,31.3533333333
EVM0004688,,-,4.21906748534,2.07692416411,0.000340045074224,0.00575812217673,yes,up,8.03,7.9,6.58,1.67,0.88,2.53,7.50333333333,1.69333333333
EVM0004694,,-,0.229371272728,-2.12424338046,0.00441683991799,0.035195032129,yes,down,1.68,4.1,11.29,18.98,36.91,15.52,5.69,23.8033333333
EVM0004695,,-,0.25945306192,-1.94645453303,0.0010458736326,0.0129679686859,yes,down,2,0.71,2.04,7.31,4.13,5.65,1.58333333333,5.69666666667
EVM0004706,,-,0.463799402305,-1.10842713409,0.00396470387142,0.032575275018,yes,down,37.41,41.79,42.86,70.84,94.91,86.92,40.6866666667,84.2233333333
EVM0004709,,-,0.327745707265,-1.60935121039,0.000316557934637,0.00544646639146,yes,down,8.11,5.76,4.17,18.28,21.16,12.59,6.01333333333,17.3433333333
EVM0004729,,-,0.216888693331,-2.20497324935,0.00207378873551,0.0209093094078,yes,down,67.27,37.24,50.69,469.9,174.56,44.03,51.7333333333,229.496666667
EVM0004744,,-,0.438699398595,-1.18869536629,0.00117415378052,0.0140813982167,yes,down,107.46,110.7,139.07,319.93,263.48,208.09,119.076666667,263.833333333
EVM0004747,,-,0.192247604847,-2.37896247067,4.52612410534E-5,0.0013076741165,yes,down,2.79,1.53,1.6,10.72,14.2,3.87,1.97333333333,9.59666666667
EVM0004770,,-,0.328032251652,-1.6080904294,0.00527606584583,0.0398774891108,yes,down,22.28,21.2,14.52,94.98,56.18,21.97,19.3333333333,57.71
EVM0004773,,-,4.16279343843,2.05755197242,1.69858492993E-6,9.00490095539E-5,yes,up,105.78,101.16,71.23,26.12,14.35,24.05,92.7233333333,21.5066666667
EVM0004786,,-,0.108110130953,-3.20942637116,0.000141820441128,0.00304396577717,yes,down,2.21,1.87,17.79,42.93,104.36,39.61,7.29,62.3
EVM0004796,,-,4.00856511639,2.00308591002,0.00491126991397,0.0379226878638,yes,up,5.14,2.88,1.74,0.55,0.72,0.99,3.25333333333,0.753333333333
EVM0004799,,-,0.0208700307136,-5.58242346612,1.18732213487E-16,8.90669699473E-14,yes,down,0.83,0.92,0.57,25.17,18.38,61.54,0.773333333333,35.03
EVM0004803,,-,0.20923369416,-2.25681289873,9.24911867646E-6,0.000375039263521,yes,down,4.59,5.17,5.56,28.03,31.03,11.17,5.10666666667,23.41
EVM0004819,,-,3.62541486449,1.85814609546,0.00357083413685,0.0303359142442,yes,up,127.78,187.49,221.39,25.93,29.01,89.84,178.886666667,48.26
EVM0004837,,-,0.0169368153357,-5.88369356253,0.00414041440834,0.0336726840533,yes,down,0,0,0.19,0,2.46,10.41,0.0633333333333,4.29
EVM0004875,,-,0.279003084952,-1.84164702079,0.00178254821936,0.0188733739838,yes,down,3.98,2.22,1.65,8.4,9.83,8.28,2.61666666667,8.83666666667
EVM0004881,,-,0.497893353896,-1.0060913371,0.00663759797836,0.0460823148863,yes,down,7.24,6.08,5.08,12.28,11.03,11.78,6.13333333333,11.6966666667
EVM0004883,,-,4.03794862514,2.01362255536,6.31080080037E-5,0.00167280820509,yes,up,137.64,303.34,176.49,53.18,59.53,40.02,205.823333333,50.91
EVM0004884,,-,14.280667389,3.83599149837,0.000385205939919,0.00634384710933,yes,up,2.05,1.55,6.18,0,0.15,0.5,3.26,0.216666666667
EVM0004888,,-,3.18253789356,1.67017769198,2.68130922696E-6,0.000132327902408,yes,up,68.95,59.1,54.15,22.29,15.95,16.55,60.7333333333,18.2633333333
EVM0004894,,-,0.122713295081,-3.02663653205,0.000257009936906,0.00469090034476,yes,down,0.52,0.54,0.26,4.62,4.57,1.02,0.44,3.40333333333
EVM0004898,,-,0.0446660134285,-4.48467869411,4.76528026779E-5,0.00135148392926,yes,down,0.85,0.12,0.38,0.94,19.71,6.39,0.45,9.01333333333
EVM0004916,,-,0.330689115415,-1.59645253468,0.0038059918024,0.031722941673,yes,down,24.31,27.32,36.74,48.96,59.73,144.15,29.4566666667,84.28
EVM0004917,,-,5.35379989822,2.42056321831,0.00649089543117,0.0454211306688,yes,up,10.19,7.67,3.07,3.02,0.26,0.56,6.97666666667,1.28
EVM0004943,,-,84.9742419736,6.40895368192,0.002124638982,0.0212082226526,yes,up,0.13,0.39,6.29,0,0,0,2.27,0
EVM0004945,,-,2.87960501121,1.52587093408,0.00210484175089,0.0211089176394,yes,up,22.91,14.22,13.29,4.35,5.07,7.11,16.8066666667,5.51
EVM0004947,,-,5.15664385388,2.36643240854,0.000478905570904,0.00736265664568,yes,up,9.9,8.97,9.15,1.67,1.74,1.85,9.34,1.75333333333
EVM0004955,,-,4.30601724093,2.10635409595,4.17587362349E-6,0.000192757921283,yes,up,143.39,95.37,117.37,19.62,20.26,38.21,118.71,26.03
EVM0004963,,-,2.258275272,1.17522135384,0.0048769139202,0.0377156389406,yes,up,90.48,46.46,49.52,30.51,20.33,26.89,62.1533333333,25.91
EVM0004966,,-,0.220453496648,-2.18145373494,2.55602440532E-8,2.71971873426E-6,yes,down,33.64,34.96,51.02,161.47,200.5,157.57,39.8733333333,173.18
EVM0005003,,-,0.401011858122,-1.31828319636,0.0038288886388,0.0318101445901,yes,down,3.04,3.03,4.93,8.46,8.77,8.89,3.66666666667,8.70666666667
EVM0005021,,-,2.48158618677,1.31126256105,0.00432071316001,0.034776641384,yes,up,349.61,266.16,251.68,110.17,111.6,143.5,289.15,121.756666667
EVM0005027,,-,0.080733598608,-3.63068699016,2.91573668964E-11,7.29079959244E-9,yes,down,0.84,0.73,1.71,15.72,15.7,7.34,1.09333333333,12.92
EVM0005054,,-,0.287514928619,-1.79829122793,0.0019054379065,0.0197383480893,yes,down,24.57,23.58,28.72,130.68,100.04,27.39,25.6233333333,86.0366666667
EVM0005070,,-,3.87352604153,1.95364743888,0.000412078912483,0.0066549191862,yes,up,68.88,37.25,33.69,5.81,11.22,16.49,46.6066666667,11.1733333333
EVM0005071,,-,11.2765770568,3.4952573069,3.91847242405E-7,2.70916321558E-5,yes,up,18.41,40.78,46.14,2.93,0.88,5.18,35.11,2.99666666667
EVM0005074,,-,0.0887492840563,-3.4941207085,1.03439527937E-7,9.02269324204E-6,yes,down,2.49,0.79,0.72,23.56,10.46,8.28,1.33333333333,14.1
EVM0005079,,-,0.154674958131,-2.69268845146,6.93108389924E-7,4.40623100594E-5,yes,down,74.61,123.62,69.91,681.45,771.62,274.55,89.38,575.873333333
EVM0005090,,-,0.483800059544,-1.04751714801,0.00298293173965,0.0269758438156,yes,down,20.64,15.62,18.66,45.52,32.79,29.54,18.3066666667,35.95
EVM0005106,,-,0.32154318998,-1.63691556018,0.00663697557549,0.0460823148863,yes,down,82.87,112.1,51.97,398.06,92.54,268.16,82.3133333333,252.92
EVM0005123,,-,2.88328659789,1.52771424745,0.00181840025364,0.0191027785807,yes,up,53.65,36.09,31.35,20.75,9.3,10.49,40.3633333333,13.5133333333
EVM0005129,,-,4.54993723383,2.18584664354,0.00104553898961,0.0129679686859,yes,up,133.02,150.51,48.21,35.14,19.41,23.45,110.58,26
EVM0005135,,-,2.44483064438,1.28973453186,0.002218264567,0.0218520179243,yes,up,103.89,83.76,83.62,27.58,36.92,42.45,90.4233333333,35.65
EVM0005144,,-,0.151785109409,-2.71989783006,0.000558942901196,0.00822139249671,yes,down,0.54,0.53,0.94,5.34,4.82,2.7,0.67,4.28666666667
EVM0005164,,-,0.14710482303,-2.76508354682,1.09787724537E-10,2.19619364164E-8,yes,down,13.8,11.28,20.2,77.86,122.16,89.96,15.0933333333,96.66
EVM0005186,,-,4.66310842868,2.22129197626,0.00358869412921,0.0304359400907,yes,up,72.57,87.93,16.57,24.81,5.33,8.23,59.0233333333,12.79
EVM0005228,,-,0.0495106348231,-4.33611774219,0.000395523459283,0.0064570603478,yes,down,0.17,0.03,0.42,0.17,1.35,10.04,0.206666666667,3.85333333333
EVM0005237,,-,8.54184751081,3.0945481432,0.00340085497205,0.0294590226014,yes,up,1.93,11.76,74.68,0.95,2.46,6.17,29.4566666667,3.19333333333
EVM0005241,,-,0.0122205401873,-6.35454813144,9.73655947016E-16,5.84310406924E-13,yes,down,0,0.61,0.61,23.47,48.33,27.14,0.406666666667,32.98
EVM0005244,,-,0.345943289303,-1.53139253953,0.000816254080155,0.0109909587606,yes,down,93.5,86.76,77.03,345.01,246.9,128.95,85.7633333333,240.286666667
EVM0005251,,-,0.239642131084,-2.06104652665,0.0017154742835,0.0184282731608,yes,down,1.98,1.93,3.98,13.13,14.55,3.94,2.63,10.54
EVM0005270,,-,6.66421748832,2.73643548417,9.91080299025E-7,5.83105008873E-5,yes,up,22.64,13.07,10.8,1.99,1.18,3.35,15.5033333333,2.17333333333
EVM0005278,,-,0.209207146761,-2.25699595831,0.0027123997907,0.0253388132378,yes,down,7.38,3.71,24.65,25.96,40.15,90.98,11.9133333333,52.3633333333
EVM0005298,,-,0.104799969134,-3.25428980291,8.7558930078E-6,0.000360247876345,yes,down,0.29,0.4,0.89,5.18,5.48,4.19,0.526666666667,4.95
EVM0005299,,-,0.463411354367,-1.10963470177,0.00183151834316,0.0191887358257,yes,down,71.96,46.88,49.76,131.28,98.21,116.15,56.2,115.213333333
EVM0005319,,-,3.50285092917,1.80852959267,0.0036835119829,0.0309427381184,yes,up,6.8,11.94,10.39,2.59,1.27,4.17,9.71,2.67666666667
EVM0005334,,-,2.56538637856,1.35917612971,0.0014354614963,0.0162368949957,yes,up,417.12,267.63,189.91,132.59,101.09,92.6,291.553333333,108.76
EVM0005335,,-,0.248439718598,-2.0090322561,0.00010778154517,0.00253455567742,yes,down,7.9,5.11,8.7,40.32,29.84,13.15,7.23666666667,27.77
EVM0005338,,-,2.36751861816,1.24337577109,0.00242478487117,0.0232453977139,yes,up,1191.98,1148.94,959.97,596.54,574.98,383.38,1100.29666667,518.3
EVM0005349,,-,0.466766787471,-1.09922618435,0.00421108988173,0.0340771205478,yes,down,806.65,755.4,687.27,1637.55,2011.85,1193.61,749.773333333,1614.33666667
EVM0005377,,-,0.0259419096108,-5.268571508,6.79169152736E-7,4.35451914466E-5,yes,down,0.1,0.58,0.31,3.24,3.54,30.03,0.33,12.27
EVM0005380,,-,0.331391846262,-1.59338998871,0.000147048239096,0.00313375672038,yes,down,5.73,5.45,8.71,24.7,18.18,14.41,6.63,19.0966666667
EVM0005382,,-,0.226490260124,-2.14247908423,0.000589135916605,0.00853166617454,yes,down,21.04,14.66,38.82,38.81,106.66,158.43,24.84,101.3
EVM0005397,,-,3.88678187457,1.95857614619,0.000636670805868,0.00911447719508,yes,up,12.4,6.12,11.89,2.43,1.99,2.93,10.1366666667,2.45
EVM0005400,,-,0.294805925406,-1.76216257294,0.00672651586238,0.0464845313143,yes,down,7.98,3.59,8.69,7.49,34.93,20.49,6.75333333333,20.97
EVM0005413,,-,3.49933381855,1.80708029687,0.00324590141002,0.0286966758129,yes,up,315.72,405.07,189.78,60.73,40.43,150.18,303.523333333,83.78
EVM0005416,,-,3.90320229636,1.96465823715,3.81100478896E-5,0.00114353009698,yes,up,80.85,51.67,42.65,17.54,16.48,9.22,58.39,14.4133333333
EVM0005422,,-,0.15131719604,-2.72435214678,1.05280703937E-8,1.25359238188E-6,yes,down,37.59,40.65,34.27,271.6,322.48,125.14,37.5033333333,239.74
EVM0005444,,-,0.103085381771,-3.27808833194,1.65598668668E-5,0.000594372446419,yes,down,1.23,0.25,2.47,9.45,17.95,7.96,1.31666666667,11.7866666667
EVM0005448,,-,0.0353353724831,-4.82274307272,4.41790908777E-10,7.89070119569E-8,yes,down,2.55,0.87,1.02,25.41,56.24,38.91,1.48,40.1866666667
EVM0005449,,-,0.0117416968934,-6.41221527002,0.00026246474887,0.00476149773554,yes,down,0,0,0.18,1.98,0.75,14.25,0.06,5.66
EVM0005459,,-,4.15542288803,2.05499530429,0.000514477677227,0.00770910231703,yes,up,11.75,10.56,8.23,3.33,1.1,2.64,10.18,2.35666666667
EVM0005470,,-,2.84749313852,1.50969236554,0.00266960482254,0.0250325507203,yes,up,22.06,21.59,10.94,6.1,4.54,7.77,18.1966666667,6.13666666667
EVM0005484,,-,0.252258649029,-1.98702435996,0.000291119090942,0.0051444755258,yes,down,55.86,50.35,30.52,252.44,205.86,75.78,45.5766666667,178.026666667
EVM0005486,,-,0.34596907967,-1.5312849894,0.00236924872291,0.0229222058348,yes,down,26.91,24.99,24,102.42,78.08,31.57,25.3,70.69
EVM0005511,,-,0.197835775493,-2.33762475646,0.00593799675757,0.0427689704051,yes,down,0.13,0.45,1.12,2.75,3.58,2,0.566666666667,2.77666666667
EVM0005514,,-,5.61749577022,2.48992713311,0.000162528984966,0.00336798668707,yes,up,97.94,30.99,18.54,8.46,6,9.94,49.1566666667,8.13333333333
EVM0005515,,-,6.96371650959,2.79985747259,1.27413608704E-6,7.10558090294E-5,yes,up,113.1,68.33,33.28,12.94,5.59,11,71.57,9.84333333333
EVM0005519,,-,4.11491049733,2.04086105119,0.000293980193772,0.00516886985952,yes,up,22.13,19.97,13.23,7.16,2.17,3.74,18.4433333333,4.35666666667
EVM0005561,,-,3.8518247737,1.94554207393,8.20433722699E-5,0.00206873397339,yes,up,61.07,88.82,48.95,14.51,12.11,23.34,66.28,16.6533333333
EVM0005574,,-,0.300855065914,-1.73285944526,0.000209030099609,0.00400793946487,yes,down,123.03,129.26,114.62,484.13,497.58,201.59,122.303333333,394.433333333
EVM0005575,,-,8.30896007236,3.05466792437,0.00456031403615,0.0360286421719,yes,up,4.38,3.27,1.03,0.45,0,0.53,2.89333333333,0.326666666667
EVM0005610,,-,0.205123029729,-2.28543861862,0.000426632289548,0.00680161977203,yes,down,13.26,10.49,12.9,70.79,86.16,13.04,12.2166666667,56.6633333333
EVM0005626,,-,3.70658057545,1.89008887373,0.00045000658168,0.00705480537612,yes,up,76.09,85.15,54.34,13.38,11.9,30.46,71.86,18.58
EVM0005636,,-,3.12371213976,1.64326151056,0.000118361817084,0.00270286505587,yes,up,37.87,46.95,52.67,13.88,12.02,16.63,45.83,14.1766666667
EVM0005638,,-,2.51212974671,1.3289109786,0.0022447547514,0.0220118010034,yes,up,473.09,682.49,445.99,264.73,230.49,151.14,533.856666667,215.453333333
EVM0005639,,-,6.41188372846,2.68074826425,0.00336779501437,0.02930802123,yes,up,11.58,2.73,3.23,0.29,0.36,1.8,5.84666666667,0.816666666667
EVM0005654,,-,0.253735415754,-1.97860319367,0.000107638099461,0.00253455567742,yes,down,52.46,41.04,53.35,243.11,232.97,76.78,48.95,184.286666667
EVM0005668,,-,13.1351539706,3.71536120676,3.08840929606E-6,0.000148988439449,yes,up,7.53,16.25,8.44,0.97,0.71,0.76,10.74,0.813333333333
EVM0005679,,-,2.17359664161,1.12008424159,0.00567045363808,0.0415399491856,yes,up,135.79,173.7,138.96,71.97,77.65,54.58,149.483333333,68.0666666667
EVM0005680,,-,4.00360246669,2.00129873047,2.06929759833E-5,0.000700805234035,yes,up,8.21,6.98,13.63,2.54,1.72,2.55,9.60666666667,2.27
EVM0005681,,-,0.237628040799,-2.0732230065,0.000334672606738,0.00569284934115,yes,down,4.16,2.29,6.3,13.96,26.35,9.47,4.25,16.5933333333
EVM0005697,,-,2.45902472764,1.29808624257,0.0017009592719,0.0183342137832,yes,up,41.43,21.39,24.26,12.28,9.31,11.64,29.0266666667,11.0766666667
EVM0005698,,-,3.72422011568,1.89693834422,0.00697251655074,0.0474415717963,yes,up,2.3,1.83,1.14,0.4,0.3,0.64,1.75666666667,0.446666666667
EVM0005726,,-,0.296218134979,-1.75526812731,0.000671277609321,0.00947429724614,yes,down,25.14,18.19,17.86,97.92,71.34,28.07,20.3966666667,65.7766666667
EVM0005742,,-,0.308042166502,-1.69880024644,0.000965182291514,0.0123029990821,yes,down,41.19,37.35,40.89,158.53,162.84,52.03,39.81,124.466666667
EVM0005744,,-,6.47346957151,2.69453915765,3.80880354252E-8,3.8351328556E-6,yes,up,8.85,10.57,18.02,1.41,1.54,2.51,12.48,1.82
EVM0005769,,-,3.54889060193,1.82736810258,0.00110430984694,0.0134918246203,yes,up,23.97,33.82,20.84,5.78,4.74,10.95,26.21,7.15666666667
EVM0005782,,-,0.0554352175316,-4.17305339011,4.53645343773E-11,1.06344392072E-8,yes,down,1.1,0.68,2.97,24.37,37.19,19.8,1.58333333333,27.12
EVM0005793,,-,0.272345422858,-1.87649047399,0.00181949414062,0.0191027785807,yes,down,19.82,19.37,17.92,96.96,86.67,19.65,19.0366666667,67.76
EVM0005806,,-,2.67942601656,1.42192398137,0.00583425332227,0.0422625922397,yes,up,34.15,22.91,18.29,8.12,7.85,10.9,25.1166666667,8.95666666667
EVM0005823,,-,3.26766673813,1.70826085381,0.00244672638383,0.0233810419978,yes,up,30.77,46.74,21.76,7.09,8.52,13.95,33.09,9.85333333333
EVM0005828,,-,4.23198735552,2.08133531692,4.14310038338E-5,0.0012236010837,yes,up,147.17,146.86,184.8,26.36,22.02,58.81,159.61,35.73
EVM0005841,,-,0.471800666528,-1.08375063817,0.0057061408042,0.0417809812033,yes,down,374.13,308.29,429.93,944.59,839.57,504.08,370.783333333,762.746666667
EVM0005866,,-,0.227823768775,-2.13400982412,0.00211333025887,0.0211546904504,yes,down,6.54,6.12,3.84,36.41,28.97,4.77,5.5,23.3833333333
EVM0005876,,-,6.36510413785,2.67018411789,7.34213200439E-7,4.6194621098E-5,yes,up,68.71,85.13,48.68,10.12,5.54,15.24,67.5066666667,10.3
EVM0005877,,-,3.13481649282,1.64838099242,0.00224646433946,0.0220141766721,yes,up,9.14,5.69,4.46,1.95,1.35,2.49,6.43,1.93
EVM0005894,,-,2.73634897949,1.45225223566,0.00116101484086,0.0140021749658,yes,up,62.67,81.28,50.7,17.11,26.3,24.92,64.8833333333,22.7766666667
EVM0005897,,-,0.331943715007,-1.59098945863,0.000260271625955,0.00472742760799,yes,down,129.51,110.69,151.77,530.17,385.53,218.03,130.656666667,377.91
EVM0005899,,-,0.23655834382,-2.0797320468,0.00515557877647,0.0392436064857,yes,down,13.74,10.08,8.09,10.93,23.71,90.67,10.6366666667,41.77
EVM0005903,,-,0.150423615449,-2.73289701712,6.72292087714E-6,0.000289008544183,yes,down,8.75,4.03,8.44,46.89,68.21,18.3,7.07333333333,44.4666666667
EVM0005907,,-,5.2274239707,2.38610017396,8.76427880197E-6,0.000360247876345,yes,up,1014.29,732.35,320.31,132.38,82.92,163.13,688.983333333,126.143333333
EVM0005923,,-,0.370138559684,-1.43386265672,0.00499750980972,0.0382862172293,yes,down,6.75,4.66,5.41,22.19,14.5,6.64,5.60666666667,14.4433333333
EVM0005928,,-,5.27089877174,2.3980489852,0.000175102244649,0.00354051074996,yes,up,1.9,2.04,1.72,0.28,0.32,0.43,1.88666666667,0.343333333333
EVM0005929,,-,0.284101591376,-1.81552118218,0.00306984807174,0.0276618201924,yes,down,4.37,3.79,6.37,25.53,18.26,5.44,4.84333333333,16.41
EVM0005938,,-,4.49124945506,2.16711685518,0.00420015401979,0.03400696749,yes,up,2.57,2.58,2.74,0.43,0.2,1,2.63,0.543333333333
EVM0005942,,-,3.63798774294,1.86314068229,0.00468828081997,0.0367493610982,yes,up,2.4,3.91,1.91,0.39,0.51,1.27,2.74,0.723333333333
EVM0006023,,-,0.447782849012,-1.15912882377,0.00422409679195,0.0341455410397,yes,down,16.14,12.89,14.32,38.02,33.83,20.61,14.45,30.82
EVM0006034,,-,0.19495767313,-2.35876715755,0.000211418109174,0.0040355036793,yes,down,11.66,20.51,19.08,163.03,68.1,29.16,17.0833333333,86.7633333333
EVM0006038,,-,5.39983106311,2.43291427242,0.000971989751578,0.0123779322311,yes,up,56.36,32.86,22.32,2.57,2.58,13.95,37.18,6.36666666667
EVM0006043,,-,0.375294230791,-1.41390598231,0.00722215089918,0.0485239274252,yes,down,79.53,75.04,62.92,248.1,240.1,76.52,72.4966666667,188.24
EVM0006053,,-,0.217936808254,-2.19801821509,0.00244381080668,0.0233810419978,yes,down,1.49,0.63,1.86,8.69,6.75,1.85,1.32666666667,5.76333333333
EVM0006092,,-,3.98942292764,1.99618007486,0.000888724856535,0.0116007910661,yes,up,8.6,2.92,5.82,1.57,1.5,0.95,5.78,1.34
EVM0006093,,-,0.304240338467,-1.71671664581,0.000525157244112,0.00783194247855,yes,down,6.87,4.62,10.18,22.98,26.98,17.95,7.22333333333,22.6366666667
EVM0006107,,-,3.07458745753,1.62039284528,0.000975161906048,0.0123986051495,yes,up,83.79,75.34,41.35,23.9,12.76,26.03,66.8266666667,20.8966666667
EVM0006108,,-,2.17918559782,1.12378907376,0.0055137367175,0.0408910489237,yes,up,25.66,25.44,18.27,10.49,8.71,11.3,23.1233333333,10.1666666667
EVM0006111,,-,0.114678679432,-3.12433089827,2.73018990567E-5,0.000875235879375,yes,down,8.7,7.22,41.31,94.36,110.7,260.35,19.0766666667,155.136666667
EVM0006132,,-,0.14206146761,-2.81541280017,0.000113560952736,0.00262520026795,yes,down,6.14,4.42,4.04,49.48,43.87,4.98,4.86666666667,32.7766666667
EVM0006148,,-,0.190421241098,-2.3927336776,0.00561555033162,0.0413010881004,yes,down,2.65,0.47,5.82,13.15,25.31,5.07,2.98,14.51
EVM0006157,,-,0.300057837727,-1.7366874803,0.000422972654844,0.00677252800494,yes,down,17.61,31.34,21.36,91.94,91.23,46.55,23.4366666667,76.5733333333
EVM0006165,,-,2.03919711891,1.02800124015,0.0071290865219,0.0481769045708,yes,up,3111.94,2819.16,1984.34,1533.92,1029.51,1212.24,2638.48,1258.55666667
EVM0006175,,-,0.454020141713,-1.13917179362,0.00410678801584,0.0335055987005,yes,down,75.67,79.13,132.67,206.64,204.45,193.87,95.8233333333,201.653333333
EVM0006181,,-,0.349296108576,-1.51747752478,0.00236968214689,0.0229222058348,yes,down,7.24,8.11,10.72,26.59,31.03,14.48,8.69,24.0333333333
EVM0006205,,-,0.248601065307,-2.00809561624,0.00128831483393,0.0149866464859,yes,down,0.43,0.84,0.91,4.01,2.58,2.02,0.726666666667,2.87
EVM0006217,,-,0.0721391491679,-3.79307378215,0.000170936926664,0.00348284635327,yes,down,0.43,0.83,1.07,2.25,2.78,25.58,0.776666666667,10.2033333333
EVM0006229,,-,96.3326154924,6.5899524313,4.11223295569E-7,2.8300839924E-5,yes,up,15.06,5.41,4.29,0,0,0.23,8.25333333333,0.0766666666667
EVM0006234,,-,0.016231632417,-5.9450480906,0.00332219088672,0.0290465151002,yes,down,0,0,0.2,0,0.62,11.59,0.0666666666667,4.07
EVM0006249,,-,2.8202337485,1.495814742,0.00492386551255,0.0379808505321,yes,up,9.83,8.98,5.43,2.88,2.19,3.13,8.08,2.73333333333
EVM0006260,,-,3.11093800132,1.63734964332,0.000997820081538,0.0125695169465,yes,up,134.21,67.29,86.73,21.8,20.68,44,96.0766666667,28.8266666667
EVM0006272,,-,4.33509222814,2.11606268679,0.00157585856987,0.0173911031872,yes,up,4.94,8.38,3.5,1.3,1.62,0.89,5.60666666667,1.27
EVM0006278,,-,0.210577864716,-2.24757430213,0.00108034366935,0.0132638265722,yes,down,44.01,62.75,40.74,331.58,314.23,46.46,49.1666666667,230.756666667
EVM0006280,,-,5.32079963723,2.41164307768,0.00346740495561,0.0297435543448,yes,up,66.32,14.42,27.58,1.49,3.5,13.29,36.1066666667,6.09333333333
EVM0006330,,-,10.1042294573,3.3368874017,0.000213633739934,0.00406454941192,yes,up,1013.97,733.18,151.67,147.43,10.28,28.85,632.94,62.1866666667
EVM0006338,,-,0.100750239852,-3.31114482157,0.000154840711569,0.00324310543329,yes,down,5.12,1.73,1.69,53.59,24.54,3.45,2.84666666667,27.1933333333
EVM0006346,,-,60.2352358582,5.91253576338,0.000467862596012,0.00722898303601,yes,up,7.44,9.37,0.71,0,0,0.25,5.84,0.0833333333333
EVM0006354,,-,0.115068147033,-3.11943957052,7.08434461018E-5,0.00183568950236,yes,down,1.09,0.64,0.8,8.64,10.89,1.1,0.843333333333,6.87666666667
EVM0006356,,-,0.336148943582,-1.57282747928,0.00100477014484,0.0126041525779,yes,down,13.06,9.01,10.64,41.77,35.51,15.07,10.9033333333,30.7833333333
EVM0006393,,-,0.32547390414,-1.61938621932,7.54160938071E-5,0.00193744461539,yes,down,28.09,28.15,17.96,70.36,82.12,66.5,24.7333333333,72.9933333333
EVM0006421,,-,0.339249720013,-1.55958046992,6.90280064107E-5,0.00179796385448,yes,down,8.1,5.64,9.6,26.98,17.76,20.39,7.78,21.71
EVM0006442,,-,0.203360268716,-2.29789025308,1.09982856613E-5,0.000426375399938,yes,down,10.97,7.46,5.14,56.42,20.49,34.34,7.85666666667,37.0833333333
EVM0006444,,-,0.106307307048,-3.23368733076,9.03286601585E-7,5.42080355343E-5,yes,down,9.66,4.52,27.75,85.3,116.78,162.54,13.9766666667,121.54
EVM0006449,,-,7.33271790832,2.87434803957,1.78758555698E-5,0.000625154921012,yes,up,149.14,101.91,48.53,15.91,3.68,19.37,99.86,12.9866666667
EVM0006455,,-,5.06918691668,2.34175436156,0.00041896950944,0.00672476955651,yes,up,262.13,101.98,61.44,13.63,21.13,42.59,141.85,25.7833333333
EVM0006468,,-,0.265826000842,-1.91144587119,2.03412550634E-6,0.000104688125722,yes,down,154.03,154.41,213.96,740.91,718.49,426.4,174.133333333,628.6
EVM0006483,,-,0.268554595507,-1.89671268578,0.000976290885996,0.0124024489099,yes,down,13.89,6.77,11.33,23.79,63.75,23.06,10.6633333333,36.8666666667
EVM0006485,,-,0.264930067336,-1.91631650812,0.00276031206356,0.025610984471,yes,down,27.09,28.48,29.69,156.33,131.68,24.55,28.42,104.186666667
EVM0006486,,-,2.90814082353,1.54009713188,0.0058367054003,0.0422625922397,yes,up,15.25,10.79,8.42,2.9,2.17,6.06,11.4866666667,3.71
EVM0006503,,-,10.9460790731,3.45234227843,0.00580319113391,0.0421215658355,yes,up,4.7,3.1,5.75,0,0,1.12,4.51666666667,0.373333333333
