"Gene ID","Gene Name","Gene Description",FC(MS10/M5),Log2FC(MS10/M5),Pvalue,Padjust,Significant,Regulate,MS10_1,MS10_2,MS10_3,M5_1,M5_2,M5_3,MS10,M5
EVM0005459,,-,6.54831949937,2.71112471413,1.79032910965E-7,2.20977764391E-5,yes,up,14.41,17.18,15.65,3.33,1.1,2.64,15.7466666667,2.35666666667
EVM0005471,,-,7.03937835082,2.81544802975,0.00249458880363,0.0319407293218,yes,up,184.81,1000.13,1088.57,223.87,119.1,16.15,757.836666667,119.706666667
EVM0005484,,-,0.259204240598,-1.94783877389,0.000203061245035,0.00569184753032,yes,down,63.75,34.19,44.82,252.44,205.86,75.78,47.5866666667,178.026666667
EVM0005515,,-,4.02620347221,2.00942008357,0.00013305638116,0.00420331675766,yes,up,34.61,29.63,54.05,12.94,5.59,11,39.43,9.84333333333
EVM0005556,,-,3.5149622872,1.81350921039,0.000507453432637,0.0107133576455,yes,up,25.42,18.26,19.09,3.19,4.28,9.43,20.9233333333,5.63333333333
EVM0005557,,-,6.88822892375,2.78413309013,0.000285534913461,0.00722407511656,yes,up,45.47,226.06,177.61,33.36,26.38,7.29,149.713333333,22.3433333333
EVM0005574,,-,0.311717691789,-1.68168805628,0.000576933489614,0.0117702605673,yes,down,201.59,106.98,87.04,484.13,497.58,201.59,131.87,394.433333333
EVM0005596,,-,52.768884669,5.72161558572,0.00185180035722,0.0260579073067,yes,up,0.43,0.98,3.81,0,0,0,1.74,0
EVM0005604,,-,535.110395448,9.06369274584,0.00498801313096,0.0493651270546,yes,up,4148.99,1587.42,0,0.5,0,8.53,1912.13666667,3.01
EVM0005610,,-,0.229817825027,-2.1214373949,0.00180087248617,0.0255756185132,yes,down,20.96,9.96,11.01,70.79,86.16,13.04,13.9766666667,56.6633333333
EVM0005627,,-,2.48055146686,1.3106608908,0.0037183580542,0.0407956997947,yes,up,56.34,23.85,29.05,15.23,8.95,16.92,36.4133333333,13.7
EVM0005636,,-,3.5601389894,1.83193356574,0.000182380517015,0.00528781096312,yes,up,32.5,60.82,57.39,13.88,12.02,16.63,50.2366666667,14.1766666667
EVM0005654,,-,0.28884837372,-1.79161572288,0.00094258661539,0.0164690563336,yes,down,86.64,40.06,44.23,243.11,232.97,76.78,56.9766666667,184.286666667
EVM0005676,,-,2.05914584904,1.0420460195,0.000440506543898,0.00967211318748,yes,up,121.71,96.01,100.27,46.93,46.38,54.84,105.996666667,49.3833333333
EVM0005680,,-,3.42465958889,1.77596059133,1.29047119491E-6,0.00011554063341,yes,up,8.76,8.77,6.79,2.54,1.72,2.55,8.10666666667,2.27
EVM0005681,,-,0.229859855919,-2.12117356761,0.000272008926972,0.00696342853049,yes,down,7.38,3.13,2.18,13.96,26.35,9.47,4.23,16.5933333333
EVM0005703,,-,0.226926874371,-2.13970062106,0.00046898128796,0.0101173491335,yes,down,15.37,14.03,8.44,102.1,38.66,20.87,12.6133333333,53.8766666667
EVM0005725,,-,11.6814598455,3.54614867563,5.33696191332E-6,0.000356072207962,yes,up,156.96,1118.9,693.44,62.91,84.04,24.71,656.433333333,57.22
EVM0005726,,-,0.27430455566,-1.86614951217,0.000376930123977,0.00869110661297,yes,down,26.75,14.74,15.83,97.92,71.34,28.07,19.1066666667,65.7766666667
EVM0005742,,-,0.312852558931,-1.67644519049,0.00144858147051,0.0221321731303,yes,down,58.98,34.97,30.24,158.53,162.84,52.03,41.3966666667,124.466666667
EVM0005744,,-,3.44489911774,1.7844617349,2.68661978639E-5,0.00124463243723,yes,up,7.73,7.73,4.5,1.41,1.54,2.51,6.65333333333,1.82
EVM0005769,,-,3.63226590805,1.86086982217,0.000162133322851,0.0048221408242,yes,up,25.58,25.63,28.58,5.78,4.74,10.95,26.5966666667,7.15666666667
EVM0005776,,-,0.129877079394,-2.94478124733,0.00359167020521,0.0400930627559,yes,down,3.59,1.52,0,18.42,12.34,6.25,1.70333333333,12.3366666667
EVM0005777,,-,0.0129765056884,-6.26795424286,0.00190309860859,0.0266495493975,yes,down,0,0,0,0.55,3.16,0.18,0,1.29666666667
EVM0005782,,-,0.103472925695,-3.27267476751,1.19084122839E-12,8.5740568444E-10,yes,down,4.56,2.28,2.24,24.37,37.19,19.8,3.02666666667,27.12
EVM0005787,,-,3.68034438339,1.87984077089,5.92892830652E-7,6.24706592297E-5,yes,up,25.94,27.72,17.58,4.96,6.25,7.21,23.7466666667,6.14
EVM0005793,,-,0.28210798046,-1.82568061646,0.00449240570941,0.046419215383,yes,down,33.9,14.65,13.44,96.96,86.67,19.65,20.6633333333,67.76
EVM0005860,,-,0.187139007579,-2.41781778711,4.55359620696E-6,0.000325323418969,yes,down,1.64,1.39,1.01,7.96,7.9,4.4,1.34666666667,6.75333333333
EVM0005866,,-,0.199155368435,-2.32803372536,0.00215646205357,0.0289989605336,yes,down,9.7,3.09,2.65,36.41,28.97,4.77,5.14666666667,23.3833333333
EVM0005897,,-,0.371914968162,-1.42695528278,0.00381959513789,0.0414212073132,yes,down,251.14,103.51,101.03,530.17,385.53,218.03,151.893333333,377.91
EVM0005907,,-,3.64849658588,1.86730210374,1.31577114712E-5,0.000724093166312,yes,up,504.76,361.74,544.17,132.38,82.92,163.13,470.223333333,126.143333333
EVM0005929,,-,0.241465631175,-2.0501102361,0.000794691575408,0.0145932735633,yes,down,6.24,3.74,2.69,25.53,18.26,5.44,4.22333333333,16.41
EVM0005934,,-,2.5182804235,1.33243894353,0.00301635089902,0.0360709643842,yes,up,13.38,10.14,7.99,5.89,3.08,2.97,10.5033333333,3.98
EVM0005938,,-,5.19140537466,2.37612514602,0.000314832485077,0.0076840470934,yes,up,2.97,3.27,2.76,0.43,0.2,1,3,0.543333333333
EVM0005947,,-,0.445675769337,-1.16593356878,0.000446110487192,0.00976868718892,yes,down,12.63,7.39,7.26,17.59,18.1,21.53,9.09333333333,19.0733333333
EVM0005979,,-,8.04779503023,3.00859356153,0.000654408498937,0.0127776032335,yes,up,25.72,20.92,6.08,0.5,0.71,4.73,17.5733333333,1.98
EVM0006028,,-,3.55677679908,1.83057044278,0.00431933253208,0.045258348121,yes,up,26.09,44.77,12.41,4.38,5.91,11.97,27.7566666667,7.42
EVM0006036,,-,236.783353743,7.88742385049,0.000541046783006,0.0112236355466,yes,up,1498.81,285.64,1.23,0,0.55,5.6,595.226666667,2.05
EVM0006040,,-,0.392456346544,-1.3493959049,0.00483198339284,0.0484038684222,yes,down,72.32,47.85,48.75,198.44,147.86,65.97,56.3066666667,137.423333333
EVM0006042,,-,0.456735752606,-1.1305683687,0.00288570143251,0.0351408884804,yes,down,53.77,33.26,24.74,87.07,84.25,56.66,37.2566666667,75.9933333333
EVM0006082,,-,10.4352203651,3.38338916173,9.01906369886E-14,1.03899613811E-10,yes,up,16.99,14.12,20.71,1.64,1.47,1.74,17.2733333333,1.61666666667
EVM0006085,,-,7.77773304354,2.95934971775,2.33786486221E-9,5.95870056231E-7,yes,up,26.51,14.24,14.19,1.21,2.75,2.64,18.3133333333,2.2
EVM0006092,,-,2.60392701596,1.38068901257,0.0026186694709,0.0330176511537,yes,up,4.37,3.35,3.24,1.57,1.5,0.95,3.65333333333,1.34
EVM0006102,,-,0.301106477276,-1.73165435184,2.66442215199E-5,0.00124100309397,yes,down,115.38,73.74,79.59,336.84,345.47,169.97,89.57,284.093333333
EVM0006132,,-,0.186982419234,-2.41902546582,0.00159118176936,0.0235811500639,yes,down,10.34,4.07,5.3,49.48,43.87,4.98,6.57,32.7766666667
EVM0006156,,-,22.9844336346,4.52258521165,1.51086771598E-5,0.000796691927898,yes,up,793.4,4407.92,4313.78,414.74,112.79,10.74,3171.7,179.423333333
EVM0006217,,-,0.0944200956743,-3.40476224497,0.000377375515703,0.00869110661297,yes,down,1.55,0.58,0.96,2.25,2.78,25.58,1.03,10.2033333333
EVM0006227,,-,0.304870929769,-1.71372950268,0.000954865247782,0.0166499207686,yes,down,5.13,2.63,4.13,17.14,13.98,6.31,3.96333333333,12.4766666667
EVM0006229,,-,30.2339430826,4.91809724106,0.000189725906411,0.00544865307572,yes,up,1.57,2.49,3.14,0,0,0.23,2.4,0.0766666666667
EVM0006237,,-,0.440202744307,-1.1837599556,0.000170817602018,0.00502443160608,yes,down,237.89,157.18,133.56,415.82,413.73,315.57,176.21,381.706666667
EVM0006260,,-,2.76106481401,1.46522475455,0.00156466374453,0.0233282049228,yes,up,78.98,85.9,80.66,21.8,20.68,44,81.8466666667,28.8266666667
EVM0006278,,-,0.209517360528,-2.25485830486,0.00129824841401,0.0204500752908,yes,down,78.01,35.05,40.87,331.58,314.23,46.46,51.31,230.756666667
EVM0006293,,-,30.7693313163,4.94342118603,4.13249934216E-6,0.000303870589926,yes,up,100.1,574.36,700.74,44.03,28.87,0,458.4,24.3
EVM0006321,,-,4.8498884801,2.27795157389,0.00271203061854,0.0337636088533,yes,up,3.17,12.48,20.93,3.12,2.35,2.45,12.1933333333,2.64
EVM0006328,,-,4.42856885502,2.14684054994,3.28181304113E-7,3.68244995784E-5,yes,up,8.21,7.29,6.75,2.21,1.08,1.54,7.41666666667,1.61
EVM0006330,,-,7.56535027466,2.91940688057,0.000645444600699,0.0126597987515,yes,up,512.38,267.71,618.75,147.43,10.28,28.85,466.28,62.1866666667
EVM0006331,,-,3.20583360048,1.68069954402,0.000326873894176,0.0078558844108,yes,up,24.48,14.78,31.72,8.32,7.02,6.45,23.66,7.26333333333
EVM0006346,,-,31.3465116466,4.97023299852,0.000841159988485,0.0152042307542,yes,up,2.16,2.99,3.81,0,0,0.25,2.98666666667,0.0833333333333
EVM0006354,,-,0.12263580205,-3.02754787687,0.000158458422618,0.00472912183566,yes,down,1.52,0.51,0.7,8.64,10.89,1.1,0.91,6.87666666667
EVM0006360,,-,4.72023586581,2.23885895152,3.6828639736E-5,0.0015909972366,yes,up,11.19,10.85,12.18,3.29,0.94,2.85,11.4066666667,2.36
EVM0006393,,-,0.332068826898,-1.5904457993,9.11961367797E-7,8.70645990913E-5,yes,down,27.07,22.67,25.48,70.36,82.12,66.5,25.0733333333,72.9933333333
EVM0006431,,-,8.0808662016,3.01450994617,0.00239977821689,0.0310390475958,yes,up,23.22,3.72,16.23,1.31,0.1,3.57,14.39,1.66
EVM0006444,,-,0.219920614558,-2.18494525137,1.19784240527E-6,0.000110569805266,yes,down,22.94,34.69,24.87,85.3,116.78,162.54,27.5,121.54
EVM0006460,,-,31.2264698254,4.96469757577,0.000397959187208,0.0090127585255,yes,up,0.75,3.71,0.43,0.15,0,0,1.63,0.05
EVM0006462,,-,2.35803976423,1.23758804706,0.00185952280719,0.0261240277303,yes,up,223.77,171.35,184.3,69.15,60.04,109.45,193.14,79.5466666667
EVM0006483,,-,0.15551708315,-2.6848550295,2.52985548513E-5,0.00119442357331,yes,down,11.87,4.21,3.19,23.79,63.75,23.06,6.42333333333,36.8666666667
EVM0006486,,-,2.846964301,1.50942440277,0.00260622292643,0.0329447931008,yes,up,13.85,10.39,9.32,2.9,2.17,6.06,11.1866666667,3.71
EVM0006518,,-,12.3876692812,3.63083286729,8.20713439648E-6,0.000502905256636,yes,up,5.57,3.29,1.19,0.32,0.08,0.32,3.35,0.24
EVM0006527,,-,51.8191169093,5.6954125245,0.000695453664767,0.0133083491995,yes,up,0.53,1.36,0.28,0,0,0,0.723333333333,0
EVM0006540,,-,4.40353118891,2.13866088411,0.0011258434564,0.0185247780518,yes,up,81.35,304.51,355.17,74.74,57.04,46,247.01,59.26
EVM0006544,,-,0.399581298568,-1.32343903201,0.000235014423531,0.00628645392974,yes,down,68.06,44.38,39.26,152.48,119.83,86.9,50.5666666667,119.736666667
EVM0006572,,-,7.32374566602,2.87258169109,0.000584650158577,0.0118716271918,yes,up,1.13,1.22,0.74,0.16,0.13,0.11,1.03,0.133333333333
EVM0006587,,-,15.682166665,3.97105299241,0.00345706139076,0.0391960108864,yes,up,1.1,1.4,1.13,0,0.25,0,1.21,0.0833333333333
EVM0006629,,-,0.171126031513,-2.5468688571,0.000145691571095,0.00448167469556,yes,down,6.91,2.89,3.14,11.45,14.75,43.37,4.31333333333,23.19
EVM0006639,,-,3.28754202998,1.71700933883,0.00139519545587,0.021623547645,yes,up,159.72,362.64,138.64,64.76,84.7,46.18,220.333333333,65.2133333333
EVM0006645,,-,9.72589365485,3.2818308169,0.0016762256076,0.0243814633833,yes,up,4.83,2.3,1.99,0,0.78,0.12,3.04,0.3
EVM0006655,,-,4.92321712754,2.29960136783,2.82220313381E-5,0.00130319560907,yes,up,7.05,7.25,10.03,1.57,0.89,2.41,8.11,1.62333333333
EVM0006668,,-,0.152472979012,-2.71337450139,4.43051188416E-6,0.000320331570537,yes,down,11.47,6.28,6.54,67.67,66.09,16.43,8.09666666667,50.0633333333
EVM0006680,,-,0.408640575223,-1.29109563392,0.00324230519761,0.0375571513426,yes,down,18.49,13.84,10.24,50.78,25.92,23.02,14.19,33.24
EVM0006681,,-,0.36140880539,-1.46829643833,0.00361609925808,0.040209906808,yes,down,13.62,8.04,6.5,34.56,26.87,11.47,9.38666666667,24.3
EVM0006692,,-,5.24219147102,2.39017004906,0.00365818192236,0.0405213997553,yes,up,4.13,2.96,1.79,0.38,0.16,1.01,2.96,0.516666666667
EVM0006722,,-,0.161362105221,-2.63162628349,0.00448301878068,0.0463871643893,yes,down,1.66,1.01,1.03,0.7,4.54,15.97,1.23333333333,7.07
EVM0006739,,-,3.07737499225,1.62170025339,5.09549989616E-6,0.000346842674431,yes,up,31.09,28.79,29.65,11.87,7.86,8.59,29.8433333333,9.44
EVM0006755,,-,0.28003680404,-1.83631164802,0.00127232536035,0.0201150798051,yes,down,7.75,3.6,4.98,26.64,21.46,7.06,5.44333333333,18.3866666667
EVM0006772,,-,9.11252718895,3.187851214,0.00115161540774,0.018844615763,yes,up,3.09,1.32,2.49,0.48,0,0.23,2.3,0.236666666667
EVM0006778,,-,0.262683824489,-1.92860072977,0.00285003332929,0.0348785948514,yes,down,20.98,10.94,13.73,75.73,75.56,14.4,15.2166666667,55.23
EVM0006798,,-,0.287071802116,-1.80051646739,0.00299309353224,0.035869527687,yes,down,40.34,16.19,18.61,113.83,102.48,27.68,25.0466666667,81.33
EVM0006835,,-,0.438102613215,-1.19065927475,0.00447916125919,0.0463750189088,yes,down,16.2,8.75,9.36,32.48,25.55,15.59,11.4366666667,24.54
EVM0006881,,-,2.72288414542,1.44513559921,0.00376724227447,0.0410712596232,yes,up,1.5,0.95,0.83,0.42,0.4,0.34,1.09333333333,0.386666666667
EVM0006930,,-,0.383527794522,-1.38259696027,0.00100758673569,0.017238711676,yes,down,35.31,25.86,24.51,96.73,75.63,40.98,28.56,71.1133333333
EVM0006932,,-,0.204090090811,-2.29272195801,0.0025131389634,0.0320968523928,yes,down,51.28,42.16,45.99,45.44,144.15,459.26,46.4766666667,216.283333333
EVM0006948,,-,4.38202563269,2.13159792341,0.00119555726788,0.0193639939648,yes,up,17.15,7.35,8.37,2.54,0.84,3.58,10.9566666667,2.32
EVM0006969,,-,8.23852564271,3.04238617742,1.41572311571E-5,0.00076380418331,yes,up,8.55,14.77,36.44,1.98,2.17,3.33,19.92,2.49333333333
EVM0006970,,-,6.96322145605,2.79975490714,0.00104761262486,0.017730407598,yes,up,575.04,2898.84,3263.52,726.99,216.25,106.67,2245.8,349.97
EVM0006980,,-,0.256397444207,-1.96354621378,0.00062384955781,0.0123909429413,yes,down,3.99,2.19,2.15,15.51,11.18,3.94,2.77666666667,10.21
EVM0006989,,-,41.1943180871,5.36437345577,0.000806938374224,0.0147410388784,yes,up,3.76,2.04,2.11,0,0,0,2.63666666667,0
EVM0007009,,-,4.58247459513,2.1961268826,0.00271745840771,0.0337793486697,yes,up,2179.72,7288.63,9764.34,1618.51,2672.18,1002.99,6410.89666667,1764.56
EVM0007034,,-,0.146524647211,-2.77078473114,0.000580763175194,0.011834419419,yes,down,1.16,1.28,2.89,4.27,22.29,9.86,1.77666666667,12.14
EVM0007042,,-,4.5663306535,2.19103533063,9.82865031549E-6,0.000583639441415,yes,up,38.9,42.32,46.71,6.8,6.28,14.3,42.6433333333,9.12666666667
EVM0007072,,-,4.94225395146,2.30516914363,1.11139079199E-6,0.000103251789708,yes,up,48.02,32.7,59.89,9.05,7.24,11.72,46.87,9.33666666667
EVM0007085,,-,0.282855903612,-1.82186081246,6.13683575783E-5,0.00241559275388,yes,down,16.12,15.62,14.27,29.49,55.73,70.04,15.3366666667,51.7533333333
EVM0007092,,-,0.225528344818,-2.14861932944,0.000597625348574,0.012022079189,yes,down,57.33,23.65,21.74,202.94,172.61,44.84,34.24,140.13
EVM0007100,,-,4.52712279828,2.17859444024,0.000104562015169,0.00350161167078,yes,up,37,30.39,67.25,13.56,5.5,10.95,44.88,10.0033333333
EVM0007101,,-,0.0350603848445,-4.83401435768,0.00122747270602,0.0196032609613,yes,down,0.18,0,0,0.49,0.41,3.42,0.06,1.44
EVM0007110,,-,0.0515870762742,-4.2768465065,2.48058083116E-6,0.000200301106366,yes,down,0.53,0.09,0.35,2.64,5.89,8.84,0.323333333333,5.79
EVM0007153,,-,0.096366854755,-3.37531917095,7.66479917143E-7,7.65593813193E-5,yes,down,1.7,1.69,2.09,13.43,35.37,6.25,1.82666666667,18.35
EVM0007156,,-,3.51296175522,1.81268787037,0.00417315119376,0.044024452154,yes,up,3.86,4.4,3.56,1.72,0.31,1.23,3.94,1.08666666667
EVM0007160,,-,0.182788850053,-2.45175002484,0.00112459745779,0.0185247780518,yes,down,13.38,3.92,4.65,58.71,43.72,7.32,7.31666666667,36.5833333333
EVM0007173,,-,0.11478920379,-3.12294113555,1.52060347586E-7,1.97564120773E-5,yes,down,15.37,4.62,5.1,60.02,101.45,35.16,8.36333333333,65.5433333333
EVM0007176,,-,23.5278362419,4.55629674283,0.00359591388855,0.0400930693634,yes,up,12.57,3.79,3.67,0,0,0.66,6.67666666667,0.22
EVM0007179,,-,2.6974339429,1.43158763018,0.00433202012686,0.045258348121,yes,up,10.48,7.08,9.94,4.03,3.19,2.76,9.16666666667,3.32666666667
EVM0007184,,-,0.0184665785306,-5.7589395998,0.000198947989308,0.00562326330345,yes,down,0.18,0,0.19,0,6.19,12.28,0.123333333333,6.15666666667
EVM0007189,,-,2.97802196711,1.57435439587,0.000351514889863,0.00832079081757,yes,up,202.83,231.28,122.27,43.55,51.76,82.03,185.46,59.1133333333
EVM0007190,,-,0.166778698793,-2.58399305736,0.00175874480281,0.025220838334,yes,down,1.13,2.32,0.91,2.79,4.35,18.05,1.45333333333,8.39666666667
EVM0007231,,-,5.51347061984,2.46296075251,9.98122816789E-6,0.000588249842308,yes,up,124.36,106.14,130.72,17.84,9.44,36.2,120.406666667,21.16
EVM0007246,,-,0.242757999169,-2.04240925992,4.5560339925E-6,0.000325323418969,yes,down,3.19,1.94,2.75,15.12,9.39,6.7,2.62666666667,10.4033333333
EVM0007300,,-,2.07181484933,1.0508950803,0.00291179140619,0.0353589286711,yes,up,47.67,43.52,50.93,28.04,19.71,19.24,47.3733333333,22.33
EVM0007319,,-,0.114483284435,-3.12679112733,3.46687601259E-13,3.32820097209E-10,yes,down,3.32,1.79,2.94,22.32,28.34,16.26,2.68333333333,22.3066666667
EVM0007320,,-,0.187452231085,-2.41540509798,0.00180420595877,0.0255756185132,yes,down,4.33,1.17,1.21,5.29,4.55,21.98,2.23666666667,10.6066666667
EVM0007345,,-,0.0537375224389,-4.21792638215,4.96280563998E-6,0.000343029125836,yes,down,5.36,2.86,1.39,5.23,52.16,102.57,3.20333333333,53.32
EVM0007365,,-,2.45659611962,1.29666068875,0.000507284210083,0.0107133576455,yes,up,19.42,20.17,13.33,7.27,7.99,5.36,17.64,6.87333333333
EVM0007393,,-,0.330685756122,-1.59646719032,0.00134734256353,0.0210316887965,yes,down,9.85,5.1,5.17,25.91,21.61,9.78,6.70666666667,19.1
EVM0007398,,-,2.87869526196,1.52541507361,0.000118722699989,0.00387080802983,yes,up,406.25,382.22,517.54,138.2,132.82,179.56,435.336666667,150.193333333
EVM0007399,,-,3.15523935654,1.65774945224,9.27657736794E-6,0.000556594642077,yes,up,48.18,28.28,28.93,12.03,11.65,8.06,35.13,10.58
EVM0007405,,-,12.5529346778,3.6499527778,0.00208535294487,0.0282848499901,yes,up,0.85,0.32,0.4,0.07,0,0.04,0.523333333333,0.0366666666667
EVM0007414,,-,0.16332465654,-2.61418548903,4.23003725956E-6,0.00030841790652,yes,down,6.24,4.36,5.45,13.61,47.99,31.83,5.35,31.1433333333
EVM0007419,,-,7.44322994129,2.89592880535,0.000427538196766,0.00949596406185,yes,up,6.74,14.63,1.95,1.58,0.37,1.05,7.77333333333,1
EVM0007428,,-,0.208207204475,-2.26390810463,0.00214699137062,0.0289391660565,yes,down,14.26,6.75,7.24,66.34,54.07,7.27,9.41666666667,42.56
EVM0007438,,-,0.171619849864,-2.54271166766,6.74892630594E-5,0.00259947871187,yes,down,3.64,3.35,11.53,41.34,34.56,35.23,6.17333333333,37.0433333333
EVM0007440,,-,3.3124001358,1.72787696,0.000236079485856,0.00629545295615,yes,up,35.94,23.63,24.44,8.35,4.38,11.5,28.0033333333,8.07666666667
EVM0007448,,-,0.423539157212,-1.23943273854,0.00444600732717,0.04615857744,yes,down,14.22,8.82,6.22,24.43,26.05,13.84,9.75333333333,21.44
EVM0007468,,-,0.465384433042,-1.10350514102,0.000531105067235,0.0110973344157,yes,down,244.84,148.75,129.91,403.23,303.18,357.65,174.5,354.686666667
EVM0007476,,-,10.9593821533,3.45409456203,1.18564031434E-5,0.000671733266614,yes,up,1042.87,3487.72,5366.09,222.49,639.34,278.48,3298.89333333,380.103333333
EVM0007481,,-,0.1458541914,-2.77740124945,5.67803111996E-6,0.000373066075106,yes,down,3.45,2.35,1.96,19.85,24.92,5.38,2.58666666667,16.7166666667
EVM0007513,,-,0.0679335123591,-3.87973274215,4.22360287245E-5,0.00179631036397,yes,down,0.33,0.4,0.34,5.58,7.82,2.37,0.356666666667,5.25666666667
EVM0007517,,-,0.120897137916,-3.04814800384,5.86727173085E-5,0.00233072311515,yes,down,2.22,1.65,4.67,16.34,45.56,8.37,2.84666666667,23.4233333333
EVM0007524,,-,6.00046201184,2.58507358681,0.000331046884109,0.00793410562747,yes,up,3.8,10.07,3.44,1.27,0.35,1.2,5.77,0.94
EVM0007539,,-,4.07253579636,2.02592737966,0.0034581552094,0.0391960108864,yes,up,69.39,42.54,34.16,8.2,3.04,22.15,48.6966666667,11.13
EVM0007546,,-,4.45030347177,2.15390371862,0.000358780783745,0.0084701687955,yes,up,2.79,3.44,6.1,1.17,0.84,0.78,4.11,0.93
EVM0007580,,-,0.0527853811518,-4.24371775754,0.000151082914735,0.00460443168717,yes,down,0.45,0.22,0.05,0.46,2.15,9.37,0.24,3.99333333333
EVM0007597,,-,14.4967776098,3.85766034389,2.03902100893E-11,9.78730084288E-9,yes,up,14.24,6,9.23,0.7,0.26,0.94,9.82333333333,0.633333333333
EVM0007604,,-,0.404604541426,-1.30541558158,0.000385816796063,0.0088186696243,yes,down,39.42,26.02,24.75,73.52,49.3,87.92,30.0633333333,70.2466666667
EVM0007608,,-,6.20206656558,2.6327490102,0.000108095396234,0.0035990143486,yes,up,4.04,9.96,9.7,0.63,1.15,1.97,7.9,1.25
EVM0007637,,-,0.171947247755,-2.5399620711,0.000113794509367,0.00374546499404,yes,down,9.04,4.34,2.87,42.99,36.11,9.14,5.41666666667,29.4133333333
EVM0007648,,-,6.66486726058,2.73657614247,3.37683287377E-6,0.000257055824047,yes,up,17.8,28.22,32.48,4.14,5.61,2.23,26.1666666667,3.99333333333
EVM0007669,,-,0.169255291481,-2.56272715695,8.78259465353E-9,1.72464717144E-6,yes,down,7.54,5.85,9.97,37.43,42.28,55.6,7.78666666667,45.1033333333
EVM0007674,,-,0.00438861250414,-7.83201939269,2.51622945771E-9,6.30151377236E-7,yes,down,0.14,0,0.15,0.75,31.82,25.64,0.0966666666667,19.4033333333
EVM0007680,,-,0.309525135645,-1.69187152358,0.000376256525715,0.00869110661297,yes,down,9.24,6.31,4.21,20.85,26.86,12.23,6.58666666667,19.98
EVM0007697,,-,0.219553967935,-2.18735248678,0.000614363098598,0.0122447454945,yes,down,51.4,18.74,21.39,177.7,170.95,39.9,30.51,129.516666667
EVM0007720,,-,0.301455444234,-1.72998331045,0.00043095107673,0.00954365192833,yes,down,76.46,72.36,24.19,196.1,208.24,132.21,57.67,178.85
EVM0007730,,-,0.0227089798996,-5.46059328896,0.00232015582359,0.0303877734867,yes,down,0,0,0.09,0.08,1.37,2.2,0.03,1.21666666667
EVM0007734,,-,0.291072228208,-1.78055089932,0.00407600729651,0.0432446541884,yes,down,32.6,14.44,15,96.06,83.33,20.85,20.68,66.7466666667
EVM0007755,,-,2.47404597096,1.3068723077,0.00404106831681,0.0429720987782,yes,up,10.31,9.97,14.18,3.32,5.54,4.76,11.4866666667,4.54
EVM0007766,,-,0.113067121963,-3.14474861628,0.000295307142655,0.00735611608102,yes,down,1.31,0.56,0.25,2.08,11.6,3.04,0.706666666667,5.57333333333
EVM0007771,,-,0.263026202147,-1.9267215698,0.00027850950285,0.00709829529386,yes,down,3.9,5.77,8.22,30.6,14.4,23.76,5.96333333333,22.92
EVM0007777,,-,0.271932796758,-1.87867793519,3.01005144086E-5,0.00135805976235,yes,down,145.08,147.64,102.99,276.47,453.21,650.68,131.903333333,460.12
EVM0007780,,-,3.37380602438,1.75437702884,0.00312591882672,0.0369213105439,yes,up,5.22,12.4,12.11,4.1,2.98,1.85,9.91,2.97666666667
EVM0007842,,-,3.45572908824,1.78899012191,0.00431828284387,0.045258348121,yes,up,4.19,2.49,2.43,1.12,0.3,1.04,3.03666666667,0.82
EVM0007856,,-,0.338573341599,-1.56245971131,0.000204221381296,0.00569184753032,yes,down,40.9,55.16,63.11,183.13,161.14,125.41,53.0566666667,156.56
EVM0007885,,-,0.161955420477,-2.62633134046,0.000701978142129,0.0134035163492,yes,down,6.55,2.29,3.16,34.74,30.55,3.53,4,22.94
EVM0007924,,-,15.9046234357,3.99137430934,0.000112241031152,0.00370846083805,yes,up,2.15,6.85,4.86,0.79,0,0.1,4.62,0.296666666667
EVM0007926,,-,3.18283311137,1.67031151271,0.00401653858379,0.0428960362966,yes,up,3.03,2.62,1.72,0.77,0.74,0.68,2.45666666667,0.73
EVM0007969,,-,6.50010891011,2.70046389087,0.00021220769025,0.00580343314191,yes,up,31.16,11.59,13.98,3.18,0.48,4.4,18.91,2.68666666667
EVM0007981,,-,86.5209216108,6.43497712769,2.86696673186E-5,0.0013125852084,yes,up,13.92,12.21,1.15,0,0.31,0,9.09333333333,0.103333333333
EVM0007990,,-,0.186890724195,-2.41973312821,4.82467850277E-6,0.000336098126047,yes,down,17.08,10.2,6.85,82.83,61.97,26.35,11.3766666667,57.05
EVM0008016,,-,0.219321850831,-2.18887854136,0.00330421039477,0.0379128523384,yes,down,26.92,9.08,4.4,47.65,95.19,19.36,13.4666666667,54.0666666667
EVM0008027,,-,12.5141244909,3.64548545608,0.000559679676212,0.0114860627137,yes,up,13.14,60.85,66.51,8.22,3.37,0.16,46.8333333333,3.91666666667
EVM0008082,,-,0.102805847677,-3.28200576639,1.5248902808E-6,0.000135128738729,yes,down,29.68,29.41,28.23,86.84,178.3,548.37,29.1066666667,271.17
EVM0008092,,-,11.095048894,3.47184412014,0.000150044946457,0.00458087751728,yes,up,309.13,2133.94,2292.4,295.03,127.73,30.5,1578.49,151.086666667
EVM0008102,,-,9.18682842803,3.19956688536,3.83889248505E-9,8.73647643969E-7,yes,up,17.04,31.58,17.05,3.61,1.43,1.99,21.89,2.34333333333
