"Gene ID","Gene Name","Gene Description",FC(M20/M5),Log2FC(M20/M5),Pvalue,Padjust,Significant,Regulate,M20_1,M20_2,M20_3,M5_1,M5_2,M5_3,M20,M5
EVM0005928,,-,7.99654136563,2.9993761458,1.29086222576E-7,1.17077084103E-5,yes,up,3.46,3.45,2.93,0.28,0.32,0.43,3.28,0.343333333333
EVM0005929,,-,0.267732354435,-1.90113660117,0.00145785427403,0.0200143906815,yes,down,5.59,4.55,5.44,25.53,18.26,5.44,5.19333333333,16.41
EVM0005938,,-,7.88938911923,2.9799135957,6.55213283322E-5,0.00202026070415,yes,up,7.6,4.56,3.34,0.43,0.2,1,5.16666666667,0.543333333333
EVM0005942,,-,4.0361702973,2.01298704706,0.000600829613475,0.0104007570958,yes,up,2.95,5.12,2.87,0.39,0.51,1.27,3.64666666667,0.723333333333
EVM0005943,,-,10.6824267712,3.41716752216,2.82833305371E-5,0.00108129836096,yes,up,11.61,26.47,12.3,0.62,0.19,2.91,16.7933333333,1.24
EVM0005947,,-,0.418841491242,-1.2555237294,0.000292397559071,0.00622430808953,yes,down,9.39,8.98,10.64,17.59,18.1,21.53,9.67,19.0733333333
EVM0006023,,-,0.436972186664,-1.19438663997,0.00227372495648,0.0276331320264,yes,down,13.17,18.11,17.89,38.02,33.83,20.61,16.39,30.82
EVM0006028,,-,4.36227918998,2.12508210678,7.82221851262E-5,0.00229254712573,yes,up,36.38,53.1,30.33,4.38,5.91,11.97,39.9366666667,7.42
EVM0006092,,-,3.8557310904,1.94700443744,0.000443016616959,0.00843494453415,yes,up,3.84,6.1,9.21,1.57,1.5,0.95,6.38333333333,1.34
EVM0006102,,-,0.413344947277,-1.27458184347,0.00264938557715,0.0303553631491,yes,down,143.32,126.81,150.42,336.84,345.47,169.97,140.183333333,284.093333333
EVM0006111,,-,0.127564370782,-2.97070265979,3.60877422856E-6,0.000187031031523,yes,down,7.24,34.69,34.33,94.36,110.7,260.35,25.42,155.136666667
EVM0006132,,-,0.164211695269,-2.60637121439,0.0002493247975,0.00551392622849,yes,down,5.49,6.7,7.31,49.48,43.87,4.98,6.5,32.7766666667
EVM0006148,,-,0.196317430764,-2.34873982142,0.000515341827836,0.00945865824158,yes,down,4.08,4.03,2.19,13.15,25.31,5.07,3.43333333333,14.51
EVM0006164,,-,17.1272855589,4.09822461694,6.15485510224E-5,0.00192432840193,yes,up,2.8,7.68,22.47,0,0.72,0.79,10.9833333333,0.503333333333
EVM0006181,,-,0.312635728364,-1.67744543431,0.000293839328236,0.0062394201566,yes,down,7.89,9.66,9.77,26.59,31.03,14.48,9.10666666667,24.0333333333
EVM0006217,,-,0.0597694000928,-4.06444912731,0.000390979308266,0.00769813878204,yes,down,0,1.28,1.14,2.25,2.78,25.58,0.806666666667,10.2033333333
EVM0006229,,-,18.7273411218,4.22707417745,0.00435785101116,0.0428275029344,yes,up,2.07,1.65,1.59,0,0,0.23,1.77,0.0766666666667
EVM0006237,,-,0.474934531478,-1.07419943959,0.00116093677964,0.0169954242614,yes,down,210.52,221.63,218.45,415.82,413.73,315.57,216.866666667,381.706666667
EVM0006249,,-,2.4177690267,1.27367642823,0.00532007587628,0.0492200834327,yes,up,7.14,8.49,8.6,2.88,2.19,3.13,8.07666666667,2.73333333333
EVM0006278,,-,0.151333794853,-2.72419389832,3.32388477399E-5,0.00122409415295,yes,down,37.99,41.33,45.99,331.58,314.23,46.46,41.77,230.756666667
EVM0006330,,-,7.30785161314,2.86944734016,0.000630637477252,0.0108070347986,yes,up,701.05,642.71,209.73,147.43,10.28,28.85,517.83,62.1866666667
EVM0006346,,-,40.7916875741,5.35020328832,0.000513090671265,0.00942748818506,yes,up,5.47,5.14,3.05,0,0,0.25,4.55333333333,0.0833333333333
EVM0006348,,-,2.60664320868,1.38219312361,0.000893872630961,0.0141242765821,yes,up,5.21,7.39,6.44,1.62,1.86,2.46,6.34666666667,1.98
EVM0006354,,-,0.08551888842,-3.54761308884,6.34630487696E-6,0.000305925030917,yes,down,0.75,0.59,0.77,8.64,10.89,1.1,0.703333333333,6.87666666667
EVM0006393,,-,0.227639970528,-2.13517419709,3.16470462568E-10,7.10018139111E-8,yes,down,18.97,21.23,20.27,70.36,82.12,66.5,20.1566666667,72.9933333333
EVM0006421,,-,0.409690064278,-1.2873951896,0.000562740664623,0.00992274154342,yes,down,7.72,14.88,10.27,26.98,17.76,20.39,10.9566666667,21.71
EVM0006444,,-,0.0799132743462,-3.64542102151,1.99847497667E-15,2.0044704016E-12,yes,down,6.81,16.89,13.04,85.3,116.78,162.54,12.2466666667,121.54
EVM0006449,,-,5.64750575648,2.49761383615,5.19375362087E-5,0.00170672792803,yes,up,101.49,102.17,58.21,15.91,3.68,19.37,87.29,12.9866666667
EVM0006468,,-,0.486423218044,-1.03971600147,0.00500831659151,0.0470246730186,yes,down,320.14,453.5,343.28,740.91,718.49,426.4,372.306666667,628.6
EVM0006483,,-,0.101829554452,-3.2957717528,1.85105430479E-8,2.35539753365E-6,yes,down,2.81,4.83,6.49,23.79,63.75,23.06,4.71,36.8666666667
EVM0006485,,-,0.24184106233,-2.0478688735,0.00113629559046,0.0167314128782,yes,down,30.21,30.22,29.59,156.33,131.68,24.55,30.0066666667,104.186666667
EVM0006486,,-,2.81957931792,1.49547992815,0.00390329280849,0.0399061287585,yes,up,13.04,12.77,12.22,2.9,2.17,6.06,12.6766666667,3.71
EVM0006544,,-,0.380456164605,-1.39419785601,0.000139110225586,0.0036048152834,yes,down,48.08,53.35,63.31,152.48,119.83,86.9,54.9133333333,119.736666667
EVM0006572,,-,6.74763761138,2.75438249433,0.00471790594807,0.0453776172896,yes,up,0.94,0.85,1.51,0.16,0.13,0.11,1.1,0.133333333333
EVM0006602,,-,0.258739180571,-1.9504295587,0.000365399524978,0.00734720200518,yes,down,140.5,58.81,56.58,343.73,304.61,229.34,85.2966666667,292.56
EVM0006619,,-,0.432771723959,-1.20832185412,0.00446478865666,0.0436269979282,yes,down,6.58,10.19,7.29,19.72,16.9,8.84,8.02,15.1533333333
EVM0006622,,-,4.79429520579,2.26131874479,1.77811867757E-5,0.000735890814835,yes,up,51.67,52.97,43.09,5.36,5.38,14.6,49.2433333333,8.44666666667
EVM0006629,,-,0.11576822212,-3.11068880081,1.54297890104E-5,0.000652837053143,yes,down,2.02,2.82,5.33,11.45,14.75,43.37,3.39,23.19
EVM0006655,,-,4.16744083938,2.05916171899,0.000335650047782,0.00688708660016,yes,up,9.16,9.7,5.52,1.57,0.89,2.41,8.12666666667,1.62333333333
EVM0006658,,-,0.282975103496,-1.82125296636,9.94113848108E-5,0.00278335553762,yes,down,134.89,155.72,106.7,214.96,484.89,446.36,132.436666667,382.07
EVM0006668,,-,0.081620713712,-3.61492086384,2.89952125471E-10,6.59196492188E-8,yes,down,4.2,5.31,5.34,67.67,66.09,16.43,4.95,50.0633333333
EVM0006681,,-,0.339524485353,-1.5584124744,0.001482768327,0.0202585598908,yes,down,6.79,13.1,10.56,34.56,26.87,11.47,10.15,24.3
EVM0006684,,-,33.0532785087,5.04672147263,0.00436332606498,0.0428566087177,yes,up,0.21,1.24,3.33,0,0,0.1,1.59333333333,0.0333333333333
EVM0006692,,-,7.26658341966,2.86127720154,0.00110318083061,0.0163426032517,yes,up,3.28,7.28,3.75,0.38,0.16,1.01,4.77,0.516666666667
EVM0006699,,-,0.466173563465,-1.10106090282,0.0028256541869,0.031676679514,yes,down,35.28,29.39,36.28,69.92,60.59,51.23,33.65,60.58
EVM0006749,,-,0.225084269034,-2.15146286341,0.00256186759533,0.0297159213387,yes,down,0.63,1.08,1.21,2.62,6.45,1.28,0.973333333333,3.45
EVM0006755,,-,0.290814469696,-1.78182904145,0.00103585417408,0.0156952207602,yes,down,4.5,7.76,7.38,26.64,21.46,7.06,6.54666666667,18.3866666667
EVM0006778,,-,0.258244905674,-1.95318820516,0.00180014452363,0.0234128636708,yes,down,16.96,15.46,18.51,75.73,75.56,14.4,16.9766666667,55.23
EVM0006792,,-,5.51898235389,2.46440227274,0.000634602707388,0.0108531702745,yes,up,4.02,5.59,11.56,1.13,1.39,0.62,7.05666666667,1.04666666667
EVM0006798,,-,0.272534778896,-1.87548774705,0.00107530529455,0.0160271246306,yes,down,17.45,28.05,35.62,113.83,102.48,27.68,27.04,81.33
EVM0006803,,-,0.227029034583,-2.13905128032,0.000398314533731,0.0077796805437,yes,down,12.08,19.29,16.9,84.95,73.86,15.49,16.09,58.1
EVM0006816,,-,0.258076955452,-1.95412677074,0.00120023415797,0.017314037756,yes,down,6.4,12.23,14.28,52.98,40.43,10.54,10.97,34.65
EVM0006824,,-,6.35545276261,2.66799490652,0.00115352964036,0.0169666155769,yes,up,39.64,26.24,38.41,1.14,1.58,10.83,34.7633333333,4.51666666667
EVM0006837,,-,0.395613119497,-1.33783782471,0.00361480682188,0.0378367532964,yes,down,277.94,173.51,252.35,567.26,633.4,360.02,234.6,520.226666667
EVM0006838,,-,0.214867092804,-2.21848354597,0.00239525398935,0.0284808216102,yes,down,0.33,0.89,0.83,2.44,4.24,1.04,0.683333333333,2.57333333333
EVM0006860,,-,5.35932828009,2.42205218954,1.84351144789E-5,0.000752002720048,yes,up,31.62,23.41,23.71,3.5,2.16,6.67,26.2466666667,4.11
EVM0006881,,-,3.61384366042,1.85353409469,0.000550313640356,0.00981455745082,yes,up,1.55,1.75,1.65,0.42,0.4,0.34,1.65,0.386666666667
EVM0006884,,-,10.9292075834,3.45011689783,0.00214802646502,0.0266370903673,yes,up,2.12,1.02,1.71,0,0.25,0.13,1.61666666667,0.126666666667
EVM0006893,,-,0.0117192666237,-6.41497389915,0.00398286833167,0.0405686307786,yes,down,0,0,0,0,7.8,0.84,0,2.88
EVM0006911,,-,4.54354701519,2.18381900748,0.000129174465836,0.0033885443338,yes,up,27.75,35.9,23.08,2.02,5.09,8.33,28.91,5.14666666667
EVM0006918,,-,0.327791915678,-1.60914782116,0.00492591483937,0.0465070730487,yes,down,6.91,9.77,9.13,25.14,31.78,7.49,8.60333333333,21.47
EVM0006928,,-,25.6300500277,4.67976438954,2.03872845345E-7,1.72090885445E-5,yes,up,6.42,23.67,5.15,0.39,0.16,0.5,11.7466666667,0.35
EVM0006980,,-,0.30467465487,-1.7146586041,0.00224885897975,0.0273504240112,yes,down,2.95,4.35,3.99,15.51,11.18,3.94,3.76333333333,10.21
EVM0006993,,-,0.20489857873,-2.28701811769,0.000178663274964,0.00433341038607,yes,down,18.88,32.41,16.54,42.28,58.19,165.62,22.61,88.6966666667
EVM0007023,,-,0.298437922509,-1.74449722438,0.00249619018465,0.0292325129385,yes,down,11.79,26.45,29.17,87.38,73.54,21.79,22.47,60.9033333333
EVM0007056,,-,4.67659811575,2.22545945584,0.000234635922351,0.00526418041054,yes,up,9.09,10.53,12.27,1.12,1.16,3.26,10.63,1.84666666667
EVM0007065,,-,0.264310475818,-1.91969448826,0.000329047032671,0.006808061051,yes,down,63.28,62.52,71.61,129.85,123.34,361.48,65.8033333333,204.89
EVM0007070,,-,0.0384926476326,-4.69927328259,1.42835550671E-8,1.93292775753E-6,yes,down,2.04,2.47,1.22,15.86,9.7,96.15,1.91,40.57
EVM0007085,,-,0.0711289933049,-3.81341844468,5.99602923504E-13,3.19494670271E-10,yes,down,5.98,3.96,3.23,29.49,55.73,70.04,4.39,51.7533333333
EVM0007092,,-,0.153896649072,-2.69996627595,1.5101310008E-6,9.16343191983E-5,yes,down,23.35,27.97,26.51,202.94,172.61,44.84,25.9433333333,140.13
EVM0007100,,-,2.66623574844,1.4148043491,0.00199908588897,0.0252866568938,yes,up,32.69,37,26.01,13.56,5.5,10.95,31.9,10.0033333333
EVM0007101,,-,0.00987036247309,-6.66268121837,0.000176588606149,0.00430759989049,yes,down,0,0,0,0.49,0.41,3.42,0,1.44
EVM0007110,,-,0.0555021886766,-4.17131152587,7.73085779028E-5,0.00227273889969,yes,down,0.21,0.21,0.85,2.64,5.89,8.84,0.423333333333,5.79
EVM0007117,,-,3.09410570876,1.62952248667,0.00236038448577,0.0283229527564,yes,up,4.9,6.5,7.5,1.46,0.94,2.55,6.3,1.65
EVM0007145,,-,0.0388927790157,-4.68435386606,0.00478100639304,0.0457212226628,yes,down,0.54,0,0,1.04,10.06,1.5,0.18,4.2
EVM0007150,,-,0.101391925056,-3.3019853355,0.000544032561517,0.00975425784062,yes,down,5.19,2.81,1.77,70.36,14.5,3.03,3.25666666667,29.2966666667
EVM0007153,,-,0.062038053436,-4.01070277004,1.89591923415E-8,2.37700873981E-6,yes,down,0.7,2.26,1.39,13.43,35.37,6.25,1.45,18.35
EVM0007160,,-,0.182050534453,-2.45758911872,0.000210873735143,0.00490533159334,yes,down,6.32,9.69,8.23,58.71,43.72,7.32,8.08,36.5833333333
EVM0007170,,-,2.76654817206,1.46808704469,0.000827151501407,0.0132678835847,yes,up,25.83,40.72,47.21,9.31,8,15.95,37.92,11.0866666667
EVM0007173,,-,0.112160915282,-3.15635806736,2.18116351258E-8,2.63766092575E-6,yes,down,5.18,7.47,14.68,60.02,101.45,35.16,9.11,65.5433333333
EVM0007198,,-,0.202246326462,-2.30581459665,0.000261791969947,0.00573755125908,yes,down,2.44,4.17,4.34,22.13,18.32,4.04,3.65,14.83
EVM0007207,,-,0.0692930652256,-3.85114521353,0.00095592380811,0.01483117093,yes,down,1.08,1.06,0,2.13,13.96,10.5,0.713333333333,8.86333333333
EVM0007222,,-,3.67762485024,1.8787743198,0.00419192114051,0.0417597613657,yes,up,316.13,183.03,155.76,27.78,27.86,96.32,218.306666667,50.6533333333
EVM0007231,,-,6.21740723438,2.63631307715,1.13248246936E-6,7.34218957607E-5,yes,up,170.51,157.37,146.95,17.84,9.44,36.2,158.276666667,21.16
EVM0007246,,-,0.191284443863,-2.38620854308,1.25691990639E-6,7.99691840439E-5,yes,down,1.3,2.7,3.36,15.12,9.39,6.7,2.45333333333,10.4033333333
EVM0007256,,-,0.165403839716,-2.595935369,5.3709705824E-5,0.00172793244152,yes,down,5.5,4.24,9.62,27.33,55.7,13.18,6.45333333333,32.07
EVM0007285,,-,17.6073181647,4.13810327861,1.77371094696E-8,2.29117767853E-6,yes,up,131.83,173.54,70.99,5.35,0.93,11.33,125.453333333,5.87
EVM0007307,,-,3.53303712992,1.8209089111,0.00195377633343,0.0248425356162,yes,up,11.73,9.85,8.18,3.01,0.88,3.2,9.92,2.36333333333
EVM0007319,,-,0.108224000614,-3.20790761673,1.01456772698E-15,1.15329295418E-12,yes,down,2.86,3,2.93,22.32,28.34,16.26,2.93,22.3066666667
EVM0007320,,-,0.223057325699,-2.16451356468,0.00452145624387,0.0440796743364,yes,down,1.17,2.77,5.05,5.29,4.55,21.98,2.99666666667,10.6066666667
EVM0007335,,-,0.247818609254,-2.01264356814,0.00269687960247,0.030717764931,yes,down,21.09,61.86,35.22,118.55,223.85,33.29,39.39,125.23
EVM0007345,,-,0.021997137075,-5.50654042041,2.365686931E-7,1.9599649938E-5,yes,down,1.99,2.23,0,5.23,52.16,102.57,1.40666666667,53.32
EVM0007375,,-,0.357484700154,-1.48404659701,0.00213353556871,0.0264990220156,yes,down,27.04,28.89,34.3,35.46,86.31,83.52,30.0766666667,68.43
EVM0007396,,-,0.351621211967,-1.50790598949,0.000901888413703,0.0141733634489,yes,down,53.47,72.68,53.22,189.98,160.1,70.69,59.79,140.256666667
EVM0007414,,-,0.0597493760475,-4.06493254242,7.89645826419E-10,1.60288702217E-7,yes,down,3.24,1.45,1.95,13.61,47.99,31.83,2.21333333333,31.1433333333
EVM0007419,,-,17.2560245239,4.10902822683,4.51292543405E-6,0.000226323210518,yes,up,2.12,20.5,42.6,1.58,0.37,1.05,21.74,1
EVM0007428,,-,0.186419441971,-2.42337576616,0.000771679386323,0.0126111152457,yes,down,5.22,13.51,10.68,66.34,54.07,7.27,9.80333333333,42.56
EVM0007438,,-,0.197912146602,-2.33706793624,0.000290362903317,0.00619646791547,yes,down,2.93,5.58,18.81,41.34,34.56,35.23,9.10666666667,37.0433333333
EVM0007458,,-,0.488784036183,-1.03273092777,0.00199034502921,0.0251947832911,yes,down,6.95,8.69,9.44,16.78,11.74,13.7,8.36,14.0733333333
EVM0007459,,-,4.57341419694,2.19327158453,0.00239182521869,0.0284808216102,yes,up,36.54,95.41,53.38,7.76,2.61,21.8,61.7766666667,10.7233333333
EVM0007460,,-,0.308030963426,-1.69885271625,0.00338277937054,0.0359244551726,yes,down,2.68,1.66,1.37,6.03,4.4,5.39,1.90333333333,5.27333333333
EVM0007481,,-,0.287171306438,-1.80001648963,0.00278984664354,0.0314432058624,yes,down,4.19,6.96,6.59,19.85,24.92,5.38,5.91333333333,16.7166666667
EVM0007483,,-,0.378645389267,-1.40108073365,0.00478594957966,0.0457428398446,yes,down,37.22,37.47,30.63,97.15,100.13,34.28,35.1066666667,77.1866666667
EVM0007517,,-,0.040286192577,-4.63357072606,2.82133236157E-11,8.60892849955E-9,yes,down,1.05,1.17,1.26,16.34,45.56,8.37,1.16,23.4233333333
EVM0007544,,-,13.3522305187,3.73900886223,0.000468155075241,0.00880100571989,yes,up,20.11,21.87,6.84,1.51,1.77,0,16.2733333333,1.09333333333
EVM0007552,,-,2.94721646514,1.55935302643,0.00353916442319,0.0372048659555,yes,up,119.42,214.89,80.81,25.98,32.72,55.5,138.373333333,38.0666666667
EVM0007580,,-,0.0864107852512,-3.53264479802,0.0010602060536,0.0159133568838,yes,down,0.39,0.38,0.51,0.46,2.15,9.37,0.426666666667,3.99333333333
EVM0007597,,-,25.5244498088,4.67380795837,1.44751816287E-10,3.52594745645E-8,yes,up,33.04,15.39,7.28,0.7,0.26,0.94,18.57,0.633333333333
EVM0007604,,-,0.367320897511,-1.44488711911,0.000193302334878,0.00457883156434,yes,down,27.25,29.1,37.37,73.52,49.3,87.92,31.24,70.2466666667
EVM0007606,,-,2.54446809294,1.34736410035,0.00464481988663,0.0448718548935,yes,up,7.38,8.4,9.1,2.83,1.68,3.53,8.29333333333,2.68
EVM0007608,,-,5.24093498779,2.38982421289,0.000358123522487,0.00726083731501,yes,up,11.36,7.73,4.72,0.63,1.15,1.97,7.93666666667,1.25
EVM0007637,,-,0.11909127118,-3.06986042045,1.44884925504E-6,8.88644915383E-5,yes,down,3.75,3.88,5.05,42.99,36.11,9.14,4.22666666667,29.4133333333
EVM0007644,,-,0.166338757642,-2.58780373298,8.6256088661E-6,0.000396429263547,yes,down,1.7,2.21,3.81,22.39,8.05,8.09,2.57333333333,12.8433333333
EVM0007653,,-,0.311442185805,-1.68296371974,1.05611488451E-5,0.000473889865677,yes,down,12.42,18.36,18.01,59.82,37.22,31.75,16.2633333333,42.93
EVM0007662,,-,0.201214224206,-2.31319579935,3.12170236877E-5,0.00116498383996,yes,down,14.16,27.47,20.76,42.24,59.17,145.73,20.7966666667,82.38
EVM0007669,,-,0.197645953071,-2.33900967954,4.49250188229E-8,4.78760309968E-6,yes,down,6.64,13.22,13.47,37.43,42.28,55.6,11.11,45.1033333333
EVM0007674,,-,0.00213964957731,-8.86840974713,2.43366327539E-8,2.88169392422E-6,yes,down,0,0,0.18,0.75,31.82,25.64,0.06,19.4033333333
EVM0007680,,-,0.265341834589,-1.91407594177,0.000489535883067,0.00907003316391,yes,down,7.69,4.23,6.84,20.85,26.86,12.23,6.25333333333,19.98
EVM0007697,,-,0.195443670271,-2.35517523329,4.8713067585E-5,0.00161282818523,yes,down,26.31,30.63,33.94,177.7,170.95,39.9,30.2933333333,129.516666667
EVM0007720,,-,0.288049064703,-1.7956135215,6.89976652733E-6,0.00032679977516,yes,down,68.96,66.62,48.87,196.1,208.24,132.21,61.4833333333,178.85
EVM0007726,,-,2.88564162493,1.52889213904,0.00187359278881,0.0240924816304,yes,up,12.07,14.91,24.05,3.39,5.67,5.32,17.01,4.79333333333
EVM0007734,,-,0.267840260343,-1.90055525957,0.00115854161837,0.0169856346817,yes,down,19.35,20.25,24.33,96.06,83.33,20.85,21.31,66.7466666667
EVM0007741,,-,0.482530393399,-1.05130827784,0.00532945115109,0.0492533721285,yes,down,8.19,12.71,10.92,17.24,14.98,21.45,10.6066666667,17.89
EVM0007755,,-,2.47161301767,1.30545287707,0.00157812141711,0.0212045297739,yes,up,11.31,16.79,13.48,3.32,5.54,4.76,13.86,4.54
EVM0007766,,-,0.0248900311072,-5.3282881564,5.15245433342E-6,0.000255390984998,yes,down,0.11,0,0.44,2.08,11.6,3.04,0.183333333333,5.57333333333
EVM0007770,,-,9.94294807536,3.31367367303,0.00022592152756,0.00514310809936,yes,up,29.41,45.01,11.03,5.52,0.15,1.61,28.4833333333,2.42666666667
EVM0007777,,-,0.371329800791,-1.42922699265,0.00146186407611,0.0200532939354,yes,down,202.75,244.78,181.58,276.47,453.21,650.68,209.703333333,460.12
EVM0007802,,-,11.7162304557,3.55043657099,0.000204999807277,0.00480144466193,yes,up,3.3,62.57,167.69,6.14,4.08,5.52,77.8533333333,5.24666666667
EVM0007806,,-,0.284389475787,-1.8140600178,0.00168836262423,0.0223164892292,yes,down,2.29,10.38,7.07,28.08,14.06,13.2,6.58,18.4466666667
EVM0007856,,-,0.288755081001,-1.79208176214,4.42702684582E-6,0.000222670308991,yes,down,62.03,45.05,53.24,183.13,161.14,125.41,53.44,156.56
EVM0007881,,-,11.0485117104,3.46578013938,0.00218672142124,0.0269211458148,yes,up,3.01,3.74,1.05,0.5,0,0.08,2.6,0.193333333333
EVM0007885,,-,0.178237659624,-2.4881259005,0.000571150686876,0.0100192287674,yes,down,3.14,5.86,6.05,34.74,30.55,3.53,5.01666666667,22.94
EVM0007906,,-,10.1502013955,3.34343644785,9.83873119806E-6,0.000447360548422,yes,up,10.63,16.54,9.66,0.12,1.05,1.76,12.2766666667,0.976666666667
EVM0007926,,-,8.22060022869,3.03924373641,8.85050766406E-8,8.62342892457E-6,yes,up,5.98,7.3,8.57,0.77,0.74,0.68,7.28333333333,0.73
EVM0007964,,-,0.191778993852,-2.38248338874,3.35655526021E-5,0.00123346171857,yes,down,43.54,50.52,20.08,222.34,206.57,68.47,38.0466666667,165.793333333
EVM0007974,,-,3.5176241316,1.81460133487,0.00196069739801,0.0248850162114,yes,up,25.02,17.52,21.22,4.5,2.74,7.95,21.2533333333,5.06333333333
EVM0007981,,-,92.2157908686,6.52694191124,8.28533418764E-5,0.00239446158023,yes,up,18.4,10.85,0.7,0,0.31,0,9.98333333333,0.103333333333
EVM0007990,,-,0.24225147286,-2.04542265781,0.000172446837766,0.00423077846151,yes,down,17.12,22.68,9.83,82.83,61.97,26.35,16.5433333333,57.05
EVM0007992,,-,0.207884809112,-2.26614375574,0.00108267207835,0.016094718054,yes,down,4.69,4.85,6.75,36.47,25.21,3.86,5.43,21.8466666667
EVM0008009,,-,0.199820316034,-2.32322482331,3.32844932917E-6,0.000176252762459,yes,down,23,60.26,33.58,201.25,187,79.52,38.9466666667,155.923333333
EVM0008016,,-,0.180061703906,-2.47343671797,8.05151466708E-5,0.00233981489237,yes,down,6.54,15.99,14.2,47.65,95.19,19.36,12.2433333333,54.0666666667
EVM0008059,,-,0.191994523761,-2.38086293319,6.95924883716E-5,0.00210021507827,yes,down,6.66,8.48,7.01,46.82,39.96,8.67,7.38333333333,31.8166666667
EVM0008082,,-,0.233121779272,-2.10084430115,0.00138982299511,0.0193294224223,yes,down,56.97,91.94,88.59,86.84,178.3,548.37,79.1666666667,271.17
EVM0008099,,-,0.301659913114,-1.72900510206,0.00119892355725,0.0173097761005,yes,down,21.51,20.64,26.43,92.68,73.25,24.45,22.86,63.46
EVM0008114,,-,5.89840553198,2.56032501515,3.35716463273E-6,0.000177222954033,yes,up,214.64,122.22,87.73,21.17,12.5,28.35,141.53,20.6733333333
EVM0008116,,-,0.438919076759,-1.18797311941,0.0046636777264,0.0449775842268,yes,down,4.83,7.87,5.52,15.64,10.67,7.72,6.07333333333,11.3433333333
EVM0008117,,-,0.201442013958,-2.311563483,0.000241834576974,0.00540435304324,yes,down,25.69,52.24,29.06,203.86,196.25,39.63,35.6633333333,146.58
EVM0008127,,-,3.11880163786,1.64099179729,0.000420011476529,0.00812896218649,yes,up,86.51,81.95,53.87,27.52,20.17,12.94,74.11,20.21
EVM0008131,,-,0.0994999096164,-3.32916097463,8.24573832264E-8,8.1743072174E-6,yes,down,9.93,10.81,10.12,66.23,156.64,31.58,10.2866666667,84.8166666667
EVM0008142,,-,0.432275330303,-1.20997759005,0.00145577486223,0.0200019477647,yes,down,170.26,312.36,328.77,457.42,555.22,526.25,270.463333333,512.963333333
EVM0008147,,-,0.455357466425,-1.13492855494,0.00423460294068,0.0419679224069,yes,down,5.92,9.91,7.12,18.27,12.82,10.13,7.65,13.74
EVM0008161,,-,0.383575773298,-1.38241649248,0.00311219505019,0.0339513997446,yes,down,17.47,13.54,18.19,33.5,23.71,50.09,16.4,35.7666666667
EVM0008167,,-,0.304308454883,-1.71639367675,8.14939633746E-5,0.00236318634269,yes,down,13.25,16.91,24.2,52.28,61.84,31.85,18.12,48.6566666667
EVM0008205,,-,0.268040173041,-1.89947885128,0.000531393265193,0.00963913464341,yes,down,5.34,6.54,6.52,17.4,27.24,11.67,6.13333333333,18.77
EVM0008215,,-,0.066295031924,-3.91495542935,5.6233616998E-5,0.00178554823731,yes,down,4.47,6.71,7.56,195.88,41.45,2.88,6.24666666667,80.07
EVM0008220,,-,0.257100555535,-1.95959536738,0.00186350950828,0.0239809061325,yes,down,22.06,32.36,29.38,140.8,107.98,21.07,27.9333333333,89.95
EVM0008225,,-,0.042768973034,-4.54729162405,1.08314701355E-10,2.75652831763E-8,yes,down,3.35,2.91,11.91,100.23,196.34,46.64,6.05666666667,114.403333333
EVM0008237,,-,167.77852357,7.39041424571,0.00530901869514,0.0491626638167,yes,up,0,36.49,148.6,0.37,0.54,0,61.6966666667,0.303333333333
EVM0008262,,-,0.382729180357,-1.38560419453,0.000546415041116,0.009784620845,yes,down,11.49,25.19,24.02,46.43,34.41,46.8,20.2333333333,42.5466666667
EVM0008281,,-,0.249173737279,-2.00477607746,1.88956734931E-8,2.37700873981E-6,yes,down,183.54,188.5,179.11,490.49,638.64,695.31,183.716666667,608.146666667
EVM0008287,,-,7.04980916637,2.81758420525,0.00497121763044,0.0468171770332,yes,up,1.6,4.27,7.85,0.25,0.15,1.11,4.57333333333,0.503333333333
EVM0008294,,-,0.223467698277,-2.16186178654,0.000536387894052,0.00968850633632,yes,down,7.18,7.44,10.79,49.09,37.44,8.35,8.47,31.6266666667
EVM0008331,,-,0.266543822999,-1.90755534605,3.65816551697E-5,0.00131871839809,yes,down,16.88,13.52,24.39,65.97,68.8,36.72,18.2633333333,57.1633333333
EVM0008332,,-,0.341807847295,-1.5487425758,0.00441033679804,0.0432377141499,yes,down,1.1,0.98,1.25,2.54,3.58,1.9,1.11,2.67333333333
EVM0008337,,-,0.252268026528,-1.98697073,0.000161756698842,0.00406202278637,yes,down,88.01,105.64,95.8,267.15,146.61,532.56,96.4833333333,315.44
EVM0008383,,-,3.13459333194,1.64827828639,0.00429462742326,0.0423526270642,yes,up,7.64,10.83,8.09,1.73,1.35,3.81,8.85333333333,2.29666666667
EVM0008389,,-,0.0482862935055,-4.37224246444,5.58875878223E-7,4.12527818164E-5,yes,down,6.64,9.83,12.61,54.87,23.11,405.44,9.69333333333,161.14
EVM0008403,,-,0.100765100336,-3.31093204227,0.000278241577576,0.00602068164879,yes,down,2.35,3.57,1.25,1.59,35.68,19.67,2.39,18.98
EVM0008406,,-,0.24692146496,-2.01787583902,1.47345235158E-7,1.3040002364E-5,yes,down,4.4,6.74,5.05,15.1,15.44,22.69,5.39666666667,17.7433333333
